Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
140,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,32,11.5,4,33,16,48.5,2.86,1.39,0.12,0.25,15.0,0,0,2,5.9,4.2,0.13,-1.9,-0.2
141,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,es La Liga,32,12.0,11,37,20,54.1,3.08,1.66,0.30,0.55,12.0,0,0,0,7.8,7.8,0.21,+3.2,+3.2
142,Emil Audero,it ITA,GK,Sampdoria,it Serie A,24,28.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
143,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,26,26.6,1,7,2,28.6,0.26,0.08,0.14,0.50,18.3,0,0,0,0.4,0.4,0.06,+0.6,+0.6
144,Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,fr Ligue 1,24,0.9,0,2,0,0.0,2.14,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
145,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,es La Liga,27,8.8,0,4,2,50.0,0.45,0.23,0.00,0.00,15.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4
146,Serge Aurier,ci CIV,DF,Villarreal,es La Liga,28,11.2,0,11,2,18.2,0.98,0.18,0.00,0.00,15.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8
147,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,27,20.8,6,62,15,24.2,2.98,0.72,0.08,0.33,24.6,4,1,1,4.3,3.5,0.06,+1.7,+1.5
148,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,23,24.2,15,65,30,46.2,2.69,1.24,0.20,0.43,13.1,0,2,2,13.6,12.0,0.18,+1.4,+1.0
149,Ramzi Aya,it ITA,DF,Salernitana,it Serie A,30,1.5,0,1,0,0.0,0.67,0.00,0.00,,23.6,0,0,0,0.0,0.0,0.03,0.0,0.0
150,Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,29,22.4,3,35,8,22.9,1.56,0.36,0.09,0.38,16.8,1,0,0,3.1,3.1,0.09,-0.1,-0.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
151,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,26,15.0,1,5,1,20.0,0.33,0.07,0.20,1.00,16.9,2,0,0,0.3,0.3,0.06,+0.7,+0.7
152,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,29,25.2,2,19,3,15.8,0.75,0.12,0.11,0.67,13.0,0,0,0,1.2,1.2,0.07,+0.8,+0.8
153,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31,4.3,0,3,3,100.0,0.70,0.70,0.00,0.00,22.4,1,0,0,0.1,0.1,0.04,-0.1,-0.1
154,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,26,4.0,1,11,4,36.4,2.76,1.00,0.09,0.25,12.7,0,0,0,2.9,2.9,0.27,-1.9,-1.9
155,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,31,23.0,1,11,4,36.4,0.48,0.17,0.09,0.25,14.7,0,0,0,0.9,0.9,0.08,+0.1,+0.1
156,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,25,21.5,1,23,8,34.8,1.07,0.37,0.04,0.13,24.4,0,0,0,1.4,1.4,0.06,-0.4,-0.4
157,Carlos Bacca,co COL,FW,Granada,es La Liga,34,5.7,0,9,2,22.2,1.58,0.35,0.00,0.00,14.5,0,0,0,0.9,0.9,0.10,-0.9,-0.9
158,Daniel Bachmann,at AUT,GK,Watford,eng Premier League,27,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
159,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,10.9,0,7,0,0.0,0.64,0.00,0.00,,14.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
160,Milan Badelj,hr CRO,MF,Genoa,it Serie A,32,31.6,1,21,5,23.8,0.66,0.16,0.05,0.20,23.1,0,0,0,1.0,1.0,0.05,0.0,0.0
161,Édgar Badía,es ESP,GK,Elche,es La Liga,29,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
162,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,20.4,1,14,4,28.6,0.69,0.20,0.07,0.25,10.4,0,0,0,1.6,1.6,0.11,-0.6,-0.6
163,Youssouph Badji,sn SEN,"FW,MF",Brest,fr Ligue 1,19,1.5,0,2,0,0.0,1.33,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
164,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
165,Nicola Bagnolini,it ITA,GK,Bologna,it Serie A,17,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
166,Issa Bah,lu LUX,FW,Venezia,it Serie A,19,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
167,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,29,12.2,3,24,14,58.3,1.97,1.15,0.13,0.21,17.0,0,0,0,4.1,4.1,0.17,-1.1,-1.1
168,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,23,8.5,1,21,8,38.1,2.48,0.95,0.05,0.13,19.4,4,0,0,1.5,1.5,0.07,-0.5,-0.5
169,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
170,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
171,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,19,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
172,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,22,22.8,6,51,18,35.3,2.23,0.79,0.06,0.17,21.0,8,3,3,6.4,4.0,0.08,-0.4,-1.0
173,Cédric Bakambu,cd COD,FW,Marseille,fr Ligue 1,30,4.0,4,19,8,42.1,4.80,2.02,0.21,0.50,13.4,0,0,0,2.6,2.6,0.13,+1.4,+1.4
174,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
175,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,26,5.6,0,4,0,0.0,0.72,0.00,0.00,,21.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
176,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,20.2,1,9,3,33.3,0.44,0.15,0.11,0.33,20.6,0,0,0,0.4,0.4,0.04,+0.6,+0.6
177,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,23,27.2,3,36,8,22.2,1.32,0.29,0.08,0.38,21.2,0,0,0,1.8,1.8,0.05,+1.2,+1.2
178,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,0.5,0,2,1,50.0,4.19,2.09,0.00,0.00,18.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
179,Tommaso Baldanzi,it ITA,FW,Empoli,it Serie A,18,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
180,Alejandro Balde,es ESP,"DF,FW",Barcelona,es La Liga,17,2.1,0,1,0,0.0,0.48,0.00,0.00,,19.3,0,0,0,0.0,0.0,0.03,0.0,0.0
181,Ibrahima Baldé,fr FRA,"FW,MF",Lens,fr Ligue 1,18,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
182,Keita Baldé,sn SEN,FW,Cagliari,it Serie A,26,13.7,3,27,11,40.7,1.98,0.81,0.11,0.27,13.3,0,0,0,3.5,3.5,0.13,-0.5,-0.5
183,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,32,3.1,1,15,6,40.0,4.82,1.93,0.07,0.17,19.7,2,0,0,1.2,1.2,0.08,-0.2,-0.2
184,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,22.5,0,7,2,28.6,0.31,0.09,0.00,0.00,24.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
185,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,10.6,0,2,0,0.0,0.19,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
186,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,35.0,1,15,3,20.0,0.43,0.09,0.07,0.33,19.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1
187,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,5.0,0,2,1,50.0,0.40,0.20,0.00,0.00,14.9,0,0,0,0.3,0.3,0.14,-0.3,-0.3
188,Folarin Balogun,us USA,FW,Arsenal,eng Premier League,20,0.8,0,3,0,0.0,3.86,0.00,0.00,,14.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
189,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,fr Ligue 1,31,5.1,0,1,0,0.0,0.20,0.00,0.00,,7.3,0,0,0,0.2,0.2,0.24,-0.2,-0.2
190,Jonathan Bamba,fr FRA,"MF,FW",Lille,fr Ligue 1,25,27.0,1,51,12,23.5,1.89,0.44,0.02,0.08,19.9,2,0,0,3.0,3.0,0.06,-2.0,-2.0
191,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,27,6.2,2,20,5,25.0,3.22,0.81,0.10,0.40,14.0,0,0,0,3.0,3.0,0.15,-1.0,-1.0
192,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,26,21.7,2,35,11,31.4,1.61,0.51,0.06,0.18,19.9,0,0,0,2.2,2.2,0.06,-0.2,-0.2
193,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,13.5,0,9,1,11.1,0.67,0.07,0.00,0.00,10.5,0,0,0,1.1,1.1,0.12,-1.1,-1.1
194,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,24,1.4,1,6,4,66.7,4.35,2.90,0.17,0.25,15.5,0,0,0,1.0,1.0,0.17,0.0,0.0
195,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,23,10.1,1,12,4,33.3,1.19,0.40,0.08,0.25,20.1,0,0,0,0.7,0.7,0.06,+0.3,+0.3
196,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,it Serie A,26,26.0,11,47,20,42.6,1.81,0.77,0.15,0.35,15.7,2,4,4,8.9,5.7,0.12,+2.1,+1.3
197,Barbero,es ESP,"FW,MF",Osasuna,es La Liga,22,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
198,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
199,Barcia,es ESP,DF,Granada,es La Liga,20,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
200,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,18,2.9,0,5,2,40.0,1.71,0.68,0.00,0.00,13.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
201,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,28.8,2,5,2,40.0,0.17,0.07,0.40,1.00,17.2,0,0,0,0.9,0.9,0.18,+1.1,+1.1
202,Enis Bardhi,mk MKD,"MF,FW",Levante,es La Liga,26,18.9,3,41,8,19.5,2.17,0.42,0.02,0.13,24.3,9,2,2,3.9,2.2,0.05,-0.9,-1.2
203,Francesco Bardi,it ITA,GK,Bologna,it Serie A,29,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
204,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,16.5,1,4,1,25.0,0.24,0.06,0.25,1.00,13.2,0,0,0,0.3,0.3,0.07,+0.7,+0.7
205,Nicolò Barella,it ITA,MF,Inter,it Serie A,24,32.4,3,68,12,17.6,2.10,0.37,0.04,0.25,20.5,0,0,0,4.7,4.7,0.07,-1.7,-1.7
206,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,24,9.6,2,17,6,35.3,1.77,0.62,0.12,0.33,18.9,0,0,0,1.5,1.5,0.09,+0.5,+0.5
207,Ross Barkley,eng ENG,"MF,FW",Chelsea,eng Premier League,27,2.0,1,9,4,44.4,4.53,2.01,0.11,0.25,22.3,0,0,0,1.0,1.0,0.11,0.0,0.0
208,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,23,1.8,0,2,1,50.0,1.13,0.56,0.00,0.00,30.3,0,0,0,0.0,0.0,0.01,0.0,0.0
209,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,9.0,1,15,5,33.3,1.67,0.56,0.00,0.00,17.3,0,1,1,2.1,1.4,0.09,-1.1,-1.4
210,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,23,23.3,6,66,24,36.4,2.83,1.03,0.09,0.25,16.1,0,0,0,5.6,5.6,0.09,+0.4,+0.4
211,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,11.3,0,1,0,0.0,0.09,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.03,0.0,0.0
212,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,19.9,1,32,10,31.3,1.61,0.50,0.03,0.10,19.5,0,0,0,2.5,2.5,0.08,-1.5,-1.5
213,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,19,6.1,1,8,2,25.0,1.32,0.33,0.13,0.50,15.2,0,0,0,0.5,0.5,0.06,+0.5,+0.5
214,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,18.1,2,8,4,50.0,0.44,0.22,0.25,0.50,26.1,0,0,0,0.2,0.2,0.03,+1.8,+1.8
215,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,22,23.7,6,71,27,38.0,2.99,1.14,0.08,0.22,21.4,3,0,0,5.9,5.9,0.08,+0.1,+0.1
216,Abdourahmane Barry,fr FRA,DF,Greuther Fürth,de Bundesliga,21,2.3,0,1,0,0.0,0.43,0.00,0.00,,25.9,0,0,0,0.0,0.0,0.03,0.0,0.0
217,Marc Bartra,es ESP,DF,Betis,es La Liga,30,22.1,1,15,3,20.0,0.68,0.14,0.07,0.33,16.3,0,0,0,1.6,1.6,0.11,-0.6,-0.6
218,Daniele Baselli,it ITA,"MF,FW",Torino,it Serie A,29,1.7,0,1,0,0.0,0.60,0.00,0.00,,5.4,0,0,0,0.7,0.7,0.75,-0.7,-0.7
219,Daniele Baselli,it ITA,MF,Cagliari,it Serie A,29,3.2,0,5,0,0.0,1.55,0.00,0.00,,19.0,0,0,0,0.5,0.5,0.10,-0.5,-0.5
220,Toma Bašić,hr CRO,MF,Lazio,it Serie A,24,10.9,0,16,11,68.8,1.47,1.01,0.00,0.00,21.8,2,0,0,1.6,1.6,0.12,-1.6,-1.6
221,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,24,2.3,0,2,0,0.0,0.86,0.00,0.00,,27.1,1,0,0,0.0,0.0,0.02,0.0,0.0
222,Amine Bassi,fr FRA,"MF,FW",Metz,fr Ligue 1,23,2.0,0,4,1,25.0,1.96,0.49,0.00,0.00,26.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
223,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
224,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,25.7,1,9,2,22.2,0.35,0.08,0.11,0.50,20.5,0,0,0,0.3,0.3,0.04,+0.7,+0.7
225,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,24,25.4,3,28,6,21.4,1.10,0.24,0.11,0.50,24.1,0,0,0,1.5,1.5,0.05,+1.5,+1.5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
226,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,1.6,0,1,0,0.0,0.62,0.00,0.00,,28.9,0,0,0,0.0,0.0,0.01,0.0,0.0
227,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,13.1,0,5,1,20.0,0.38,0.08,0.00,0.00,21.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4
228,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,18.8,0,5,1,20.0,0.27,0.05,0.00,0.00,12.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
229,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,31,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
230,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,24.1,1,13,5,38.5,0.54,0.21,0.08,0.20,9.9,0,0,0,1.5,1.5,0.11,-0.5,-0.5
231,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,de Bundesliga,33,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
232,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,21,21.0,7,42,17,40.5,2.00,0.81,0.17,0.41,13.5,0,0,0,7.0,7.0,0.17,0.0,0.0
233,Jon Bautista,es ESP,MF,Real Sociedad,es La Liga,26,0.5,0,1,0,0.0,2.00,0.00,0.00,,16.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
234,Paul Baysse,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,33,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
235,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,24,2.7,1,7,3,42.9,2.61,1.12,0.14,0.33,14.2,0,0,0,0.6,0.6,0.08,+0.4,+0.4
236,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,31,9.6,1,50,8,16.0,5.19,0.83,0.02,0.13,26.7,10,0,0,1.7,1.7,0.03,-0.7,-0.7
237,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,27,23.2,7,46,14,30.4,1.98,0.60,0.15,0.50,11.8,0,0,0,9.4,9.4,0.21,-2.4,-2.4
238,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,34.8,2,19,5,26.3,0.55,0.14,0.11,0.40,13.5,0,0,0,1.0,1.0,0.05,+1.0,+1.0
239,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,9.3,0,2,0,0.0,0.22,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
240,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,19.5,4,37,18,48.6,1.89,0.92,0.11,0.22,20.1,1,0,0,2.4,2.4,0.06,+1.6,+1.6
241,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,29.2,4,19,7,36.8,0.65,0.24,0.21,0.57,8.9,0,0,0,2.2,2.2,0.12,+1.8,+1.8
242,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,24,0.8,1,2,1,50.0,2.40,1.20,0.50,1.00,9.0,0,0,0,0.5,0.5,0.24,+0.5,+0.5
243,Donny van de Beek,nl NED,MF,Everton,eng Premier League,24,5.4,1,5,1,20.0,0.93,0.19,0.20,1.00,20.5,0,0,0,1.1,1.1,0.21,-0.1,-0.1
244,Asmir Begović,ba BIH,GK,Everton,eng Premier League,34,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
245,Valon Behrami,ch SUI,"MF,FW",Genoa,it Serie A,36,3.5,0,1,0,0.0,0.29,0.00,0.00,,13.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
246,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,5.5,2,16,7,43.8,2.89,1.26,0.13,0.29,11.5,0,0,0,2.4,2.4,0.15,-0.4,-0.4
247,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,9.2,3,16,6,37.5,1.75,0.65,0.19,0.50,15.9,2,0,1,2.8,1.9,0.12,+0.2,+1.1
248,Vid Belec,si SVN,GK,Salernitana,it Serie A,31,21.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
249,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,18.2,5,31,17,54.8,1.71,0.94,0.13,0.24,13.1,0,1,1,3.7,3.0,0.10,+1.3,+1.0
250,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,25.7,0,4,1,25.0,0.16,0.04,0.00,0.00,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
251,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,31.8,2,22,5,22.7,0.69,0.16,0.09,0.40,10.2,0,0,0,1.7,1.7,0.08,+0.3,+0.3
252,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,19.6,0,10,3,30.0,0.51,0.15,0.00,0.00,16.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6
253,Raoul Bellanova,it ITA,"DF,FW",Cagliari,it Serie A,21,27.7,1,23,5,21.7,0.83,0.18,0.04,0.20,15.3,0,0,0,1.7,1.7,0.08,-0.7,-0.7
254,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,31,7.6,3,28,11,39.3,3.69,1.45,0.11,0.27,17.4,0,0,0,2.0,2.0,0.07,+1.0,+1.0
255,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,23,25.9,2,31,7,22.6,1.20,0.27,0.06,0.29,20.8,2,0,0,1.9,1.9,0.06,+0.1,+0.1
256,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,22.0,0,10,2,20.0,0.45,0.09,0.00,0.00,21.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5
257,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,31.0,3,44,12,27.3,1.42,0.39,0.07,0.25,18.1,0,0,0,4.8,4.8,0.11,-1.8,-1.8
258,George Bello,us USA,DF,Arminia,de Bundesliga,19,4.8,0,3,0,0.0,0.62,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
259,Jeanöel Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
260,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,15.2,8,55,17,30.9,3.61,1.12,0.09,0.29,15.5,3,3,3,7.9,5.6,0.10,+0.1,-0.6
261,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,28.9,1,20,4,20.0,0.69,0.14,0.05,0.25,29.2,0,0,0,0.4,0.4,0.02,+0.6,+0.6
262,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,fr Ligue 1,34,3.5,0,3,1,33.3,0.86,0.29,0.00,0.00,16.6,1,0,0,0.3,0.3,0.09,-0.3,-0.3
263,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,18,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
264,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,28.1,25,64,36,56.3,2.28,1.28,0.27,0.47,14.7,4,8,8,18.0,11.7,0.18,+7.0,+5.3
265,Marco Benassi,it ITA,"DF,MF",Fiorentina,it Serie A,26,1.8,0,3,0,0.0,1.71,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
266,Marco Benassi,it ITA,MF,Empoli,it Serie A,26,4.2,0,7,3,42.9,1.65,0.71,0.00,0.00,18.3,0,0,0,0.9,0.9,0.13,-0.9,-0.9
267,Darío Benedetto,ar ARG,"FW,MF",Elche,es La Liga,31,6.6,2,18,6,33.3,2.75,0.92,0.11,0.33,21.3,0,0,0,2.0,2.0,0.11,0.0,0.0
268,Darío Benedetto,ar ARG,"FW,MF",Marseille,fr Ligue 1,31,0.6,0,3,0,0.0,5.00,0.00,0.00,,12.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3
269,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,23,2.7,0,7,5,71.4,2.56,1.83,0.00,0.00,22.6,2,0,0,0.6,0.6,0.08,-0.6,-0.6
270,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,28,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
271,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,18,1.3,0,3,1,33.3,2.29,0.76,0.00,0.00,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
272,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
273,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
274,Filip Benković,hr CRO,"DF,FW",Udinese,it Serie A,24,0.1,0,1,1,100.0,11.25,11.25,0.00,0.00,9.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
275,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,16.9,2,16,6,37.5,0.94,0.35,0.13,0.33,23.9,2,0,0,0.7,0.7,0.04,+1.3,+1.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
276,Keanan Bennetts,eng ENG,"FW,DF",M'Gladbach,de Bundesliga,22,0.6,0,1,0,0.0,1.80,0.00,0.00,,19.3,0,0,0,0.0,0.0,0.03,0.0,0.0
277,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,25,24.1,8,63,20,31.7,2.62,0.83,0.13,0.40,19.6,3,0,0,4.8,4.8,0.08,+3.2,+3.2
278,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,26,22.4,4,28,7,25.0,1.25,0.31,0.07,0.29,17.4,1,2,2,3.7,2.1,0.07,+0.3,-0.1
279,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,16.8,1,15,7,46.7,0.89,0.42,0.07,0.14,22.9,1,0,0,0.6,0.6,0.04,+0.4,+0.4
