Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2641,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,20,21.2,1272,1040,231,12,3,1,33,217,2,1,1,0,1007,1,36
2642,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,33,28.5,1706,1635,70,65,0,19,0,5,0,0,0,0,1471,1,14
2643,Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,27,26.5,1305,1252,45,16,9,3,57,14,6,1,1,0,991,8,39
2644,Erik Thommy,de GER,"FW,MF",Stuttgart,de Bundesliga,26,3.0,117,105,12,4,0,1,23,1,7,0,7,0,87,0,6
2645,Dominic Thompson,eng ENG,DF,Brentford,eng Premier League,21,1.6,41,38,2,1,0,0,2,1,0,0,0,0,21,1,3
2646,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,25,32.7,992,976,15,12,3,3,0,3,0,0,0,0,705,1,21
2647,Thuler,br BRA,DF,Montpellier,fr Ligue 1,22,9.5,332,321,11,7,0,0,2,2,0,0,0,0,275,0,5
2648,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,20,21.1,1134,1095,37,33,3,4,10,4,0,0,0,0,971,2,15
2649,Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,23,10.9,224,206,18,0,2,1,7,1,0,0,0,0,160,0,8
2650,Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,de Bundesliga,17,4.3,122,119,3,1,1,0,3,1,0,0,0,0,90,0,5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2651,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,fr Ligue 1,22,1.7,35,33,2,0,1,0,0,0,1,0,0,0,31,0,0
2652,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,24,29.2,1785,1683,95,49,12,21,56,14,26,14,7,0,1451,7,27
2653,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,24,21.3,1165,975,183,7,0,13,79,175,1,0,0,0,900,7,22
2654,Steffen Tigges,de GER,"FW,MF",Dortmund,de Bundesliga,23,1.2,40,39,1,0,0,0,1,0,0,0,0,0,22,0,2
2655,Malik Tillman,us USA,"FW,MF",Bayern Munich,de Bundesliga,19,1.2,41,40,1,0,1,0,0,1,0,0,0,0,32,0,1
2656,Timothy Tillman,de GER,MF,Greuther Fürth,de Bundesliga,22,22.3,713,621,87,27,3,4,67,2,42,30,7,4,506,5,34
2657,David Timor,es ESP,MF,Getafe,es La Liga,31,3.8,182,165,17,10,0,9,9,0,7,4,2,0,143,0,0
2658,Mircea Ţîrlea,ro ROU,DF,Alavés,es La Liga,21,0.2,15,8,7,1,0,0,2,6,0,0,0,0,12,0,1
2659,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,21,34.6,2446,2368,73,64,5,17,9,9,0,0,0,0,2131,5,19
2660,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,16,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,28,25.5,941,916,21,1,6,10,51,17,0,0,0,0,732,4,28
2662,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,26,7.8,550,537,12,10,7,5,6,2,0,0,0,0,477,1,7
2663,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,26,15.5,845,689,153,18,0,5,22,135,0,0,0,0,741,3,11
2664,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30,16.0,944,896,45,23,3,10,10,22,0,0,0,0,772,3,19
2665,Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,26,32.4,749,700,45,3,1,32,22,3,0,0,0,0,611,4,18
2666,Tiago Tomás,pt POR,FW,Stuttgart,de Bundesliga,19,11.9,223,209,12,1,1,0,18,3,0,0,0,0,146,2,5
2667,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,22,18.7,1098,936,158,16,1,6,31,142,0,0,0,0,888,4,12
2668,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,22,0.1,3,2,1,0,0,0,1,1,0,0,0,0,3,0,0
2669,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,32,6.1,320,301,19,17,0,2,0,1,0,0,0,0,277,0,2
2670,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,23,30.2,1742,1638,97,54,1,10,3,6,0,0,0,0,1524,7,10
2671,Sandro Tonali,it ITA,MF,Milan,it Serie A,21,28.9,1487,1299,188,107,4,19,108,11,69,29,25,0,1214,0,21
2672,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,31,9.7,560,504,55,44,1,2,1,2,0,0,0,0,463,1,7
2673,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,25,32.3,779,756,17,4,16,2,28,12,0,0,0,0,440,6,28
2674,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,29,1.3,42,39,2,0,0,0,0,0,0,0,0,0,30,1,3
2675,Lucas Torreira,uy URU,MF,Fiorentina,it Serie A,25,24.4,1368,1275,90,86,5,6,6,2,0,0,0,0,1193,3,12
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2676,Raúl Torrente,es ESP,DF,Granada,es La Liga,19,14.2,605,582,20,18,1,9,2,2,0,0,0,0,435,3,7
2677,Ferrán Torres,es ESP,FW,Manchester City,eng Premier League,21,3.4,74,69,5,0,1,0,4,0,0,0,0,0,54,0,4
2678,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,21,15.7,587,565,19,3,0,4,7,5,2,0,0,0,489,3,12
2679,Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,26,11.2,656,624,29,9,3,12,25,12,5,0,4,0,523,3,11
2680,Pau Torres,es ESP,DF,Villarreal,es La Liga,24,31.7,1991,1893,93,85,3,27,5,2,0,0,0,0,1700,5,15
2681,Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,32,9.0,437,366,68,25,2,13,80,8,35,16,17,0,268,3,12
2682,Lucas Torró,es ESP,MF,Osasuna,es La Liga,27,30.3,1281,1270,9,9,1,15,7,0,0,0,0,0,989,2,17
2683,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23,5.4,239,227,12,8,0,4,1,1,0,0,0,0,194,0,2
2684,Cenk Tosun,tr TUR,MF,Everton,eng Premier League,30,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2685,Abdoulaye Touré,fr FRA,MF,Genoa,it Serie A,27,4.8,172,170,1,1,0,0,3,0,0,0,0,0,130,1,4
2686,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,de Bundesliga,25,5.6,229,187,42,3,0,1,12,39,0,0,0,0,162,0,9
2687,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,24,21.8,725,701,17,11,4,7,16,3,1,0,1,0,515,7,22
2688,Yoann Touzghar,tn TUN,FW,Troyes,fr Ligue 1,34,16.2,302,269,33,0,0,0,8,0,0,0,0,0,237,0,5
2689,Andros Townsend,eng ENG,"MF,FW",Everton,eng Premier League,30,16.2,497,440,56,18,1,0,96,7,25,21,2,0,342,1,20
2690,Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,25,11.9,339,336,2,0,2,2,39,1,0,0,0,0,242,1,13
2691,Adama Traoré,es ESP,FW,Barcelona,es La Liga,25,4.2,169,166,2,0,0,0,38,2,0,0,0,0,121,1,6
2692,Amadou Traore,fr FRA,FW,Bordeaux,fr Ligue 1,19,0.2,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
2693,Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,eng Premier League,25,2.4,84,82,2,0,0,0,5,1,0,0,0,0,61,0,2
2694,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,19,19.2,733,715,15,15,5,9,1,0,0,0,0,0,606,3,12
2695,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,29,8.0,421,329,92,5,0,1,5,87,0,0,0,0,329,0,6
2696,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,29,32.1,2164,1850,308,33,2,7,81,275,0,0,0,0,1804,6,32
2697,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,34,35.7,1766,1704,58,57,0,1,5,1,0,0,0,0,1561,4,21
2698,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,31,32.0,1257,925,326,76,0,3,0,0,0,0,0,0,823,6,0
2699,Miguel Trauco,pe PER,"DF,MF",Saint-Étienne,fr Ligue 1,28,12.4,710,584,122,11,1,7,46,111,0,0,0,0,511,4,23
2700,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,33,22.3,1049,881,159,63,5,2,118,6,66,28,29,1,795,9,17
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2701,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,26,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
2702,Manu Trigueros,es ESP,"MF,FW",Villarreal,es La Liga,29,24.2,1224,1165,50,33,25,5,19,6,6,3,0,0,965,9,28
2703,Simone Trimboli,it ITA,MF,Sampdoria,it Serie A,19,0.7,49,49,0,0,0,0,0,0,0,0,0,0,44,0,1
2704,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,de Bundesliga,34,22.1,1142,818,312,41,3,4,146,210,61,21,36,2,759,12,29
2705,Francisco Trincão,pt POR,"FW,MF",Wolves,eng Premier League,21,14.8,463,438,24,8,2,6,33,2,14,2,8,0,356,1,19
2706,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,30,4.8,284,197,87,19,0,2,28,53,15,2,5,7,189,0,7
2707,Kieran Trippier,eng ENG,"DF,FW",Atlético Madrid,es La Liga,30,10.8,780,649,128,7,2,9,33,114,7,0,7,0,607,3,12
2708,William Troost-Ekong,ng NGA,DF,Watford,eng Premier League,27,15.4,604,589,14,12,0,16,0,2,0,0,0,0,466,1,8
2709,Leandro Trossard,be BEL,"FW,MF",Brighton,eng Premier League,26,31.2,1188,1147,36,8,8,26,51,12,7,2,3,0,898,5,39
2710,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,19,18.2,1155,976,175,16,0,2,47,159,0,0,0,0,938,4,28
2711,Philipp Tschauner,de GER,GK,RB Leipzig,de Bundesliga,35,0.0,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
2712,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,25,9.7,705,573,131,11,0,2,116,76,44,7,35,0,508,1,24
2713,Axel Tuanzebe,eng ENG,DF,Aston Villa,eng Premier League,23,5.6,241,236,5,5,0,1,1,0,0,0,0,0,207,0,1
2714,Axel Tuanzebe,eng ENG,DF,Napoli,it Serie A,23,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
2715,Ozan Tufan,tr TUR,MF,Watford,eng Premier League,26,3.7,122,111,11,3,1,0,7,0,5,1,1,1,85,0,6
2716,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,19,2.3,93,89,3,2,1,0,2,0,1,1,0,0,81,1,1
2717,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,22,24.3,1397,1319,74,31,2,9,5,43,0,0,0,0,1089,4,19
2718,Christos Tzolis,gr GRE,"FW,MF",Norwich City,eng Premier League,19,3.7,104,102,2,0,0,2,7,1,1,1,0,0,75,0,5
2719,Iyenoma Udogie,it ITA,DF,Udinese,it Serie A,18,27.5,888,768,118,14,0,0,17,102,2,0,0,0,701,2,33
2720,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,25,11.2,497,440,56,8,1,1,27,36,12,6,3,0,387,1,12
2721,Ike Ugbo,ca CAN,FW,Troyes,fr Ligue 1,22,9.0,133,111,22,1,0,1,1,0,0,0,0,0,104,0,6
2722,Chimuanya Ugochukwu,fr FRA,MF,Rennes,fr Ligue 1,17,4.5,223,219,4,4,0,0,0,0,0,0,0,0,194,0,2
2723,Hwang Ui-jo,kr KOR,FW,Bordeaux,fr Ligue 1,28,27.9,426,354,71,5,3,1,32,2,7,2,5,0,321,1,14
2724,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,de Bundesliga,30,0.4,10,10,0,0,0,0,1,0,0,0,0,0,5,0,0
2725,Maximilian Ullmann,at AUT,DF,Venezia,it Serie A,25,2.7,68,60,8,0,0,1,4,8,0,0,0,0,44,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2726,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,32,6.0,235,184,51,13,0,0,0,0,0,0,0,0,200,0,0
2727,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,27,1.0,50,46,4,1,0,0,0,3,0,0,0,0,42,0,1
2728,Enes Ünal,tr TUR,FW,Getafe,es La Liga,24,31.1,653,618,32,0,4,3,14,3,1,1,0,0,394,3,24
2729,Cengiz Ünder,tr TUR,"FW,MF",Marseille,fr Ligue 1,24,24.4,946,856,87,23,4,17,115,22,42,27,7,0,690,3,22
2730,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,22,24.6,2277,2226,48,36,3,16,2,12,0,0,0,0,2048,3,11
2731,Benjamin Uphoff,de GER,GK,Freiburg,de Bundesliga,27,2.0,90,69,21,1,0,1,0,0,0,0,0,0,59,0,0
2732,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,16,0.5,21,21,0,0,0,0,1,0,0,0,0,0,15,0,0
2733,Jere Uronen,fi FIN,DF,Brest,fr Ligue 1,27,9.8,458,355,101,6,1,2,18,94,1,0,1,0,355,2,8
2734,Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,29,22.5,759,618,136,33,7,16,123,11,76,45,20,0,520,5,29
2735,Myrto Uzuni,al ALB,"FW,MF",Granada,es La Liga,26,9.5,214,198,16,2,0,0,15,11,3,1,2,0,145,0,12
2736,Antonio Vacca,it ITA,MF,Venezia,it Serie A,31,11.8,703,641,59,50,0,10,0,5,0,0,0,0,600,3,11
2737,Álvaro Vadillo,es ESP,"DF,MF",Espanyol,es La Liga,26,0.1,10,9,1,1,0,0,1,0,0,0,0,0,7,0,1
2738,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,26,28.5,1320,1280,37,37,0,17,3,0,0,0,0,0,1102,3,22
2739,Germán Valera,es ESP,FW,Real Sociedad,es La Liga,19,0.6,18,18,0,0,0,0,1,0,0,0,0,0,14,0,1
2740,Yan Valery,tn TUN,DF,Southampton,eng Premier League,22,4.1,155,139,16,4,0,1,4,12,0,0,0,0,108,0,8
2741,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,25,35.3,1378,1289,83,77,0,18,3,6,0,0,0,0,1113,6,9
2742,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,24,3.8,219,203,16,1,0,2,1,9,0,0,0,0,188,0,3
2743,Manu Vallejo,es ESP,"MF,FW",Alavés,es La Liga,24,4.1,114,93,21,6,0,1,13,2,3,1,1,0,81,0,4
2744,Manu Vallejo,es ESP,"FW,MF",Valencia,es La Liga,24,1.1,39,30,9,0,0,0,8,2,5,4,0,0,23,0,3
2745,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,23,20.4,1183,1158,19,9,4,17,20,9,1,0,0,0,1039,6,20
2746,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,30,34.0,2655,2575,78,71,6,18,0,7,0,0,0,0,2376,2,5
2747,Vanderson,br BRA,"FW,DF",Monaco,fr Ligue 1,20,12.4,591,542,45,4,1,6,28,38,3,2,0,0,423,4,19
2748,Zinho Vanheusden,be BEL,DF,Genoa,it Serie A,22,11.0,421,396,24,21,0,1,5,3,0,0,0,0,333,1,4
2749,Jonathan Varane,fr FRA,MF,Lens,fr Ligue 1,19,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2750,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,28,20.3,1156,1119,36,33,0,11,1,3,0,0,0,0,1014,1,6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2751,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,34,20.1,265,225,38,1,2,0,12,0,0,0,0,0,184,2,10
2752,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,22,22.0,583,551,28,4,3,11,42,19,1,0,1,0,399,4,22
2753,Sebastian Vasiliadis,gr GRE,MF,Arminia,de Bundesliga,23,13.3,341,330,9,4,0,1,5,4,0,0,0,0,219,2,13
2754,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,22,25.3,1178,1015,157,50,0,2,17,100,0,0,0,0,829,6,28
2755,Denis Vavro,sk SVK,DF,Lazio,it Serie A,25,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
2756,José Luis García Vayá,es ESP,MF,Levante,es La Liga,22,22.4,1271,1195,73,32,2,27,58,2,38,14,22,1,1005,3,14
2757,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,18,9.0,348,258,90,1,1,0,24,89,0,0,0,0,249,0,19
2758,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,28,14.8,878,684,193,17,0,2,42,176,0,0,0,0,678,1,20
2759,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,30,20.4,1537,1391,142,22,1,29,75,116,4,0,3,0,1327,4,13
2760,Matías Vecino,uy URU,MF,Inter,it Serie A,29,4.2,206,198,6,4,4,2,5,2,0,0,0,0,152,2,5
2761,Gabriel Veiga,es ESP,MF,Celta Vigo,es La Liga,19,1.2,67,66,1,1,0,0,3,0,0,0,0,0,52,0,1
2762,Miguel Veloso,pt POR,MF,Hellas Verona,it Serie A,35,14.9,922,800,118,58,3,6,74,10,50,24,13,0,725,4,12
2763,Joël Veltman,nl NED,DF,Brighton,eng Premier League,29,31.9,1869,1592,272,34,3,7,42,238,0,0,0,0,1439,5,31
2764,Micky van de Ven,nl NED,DF,Wolfsburg,de Bundesliga,20,2.1,82,71,11,3,0,0,3,8,0,0,0,0,65,0,2
2765,Unai Vencedor Paris,es ESP,MF,Athletic Club,es La Liga,20,26.5,1310,1255,46,34,2,18,47,0,8,3,4,0,1013,9,19
2766,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,26,17.5,1046,911,134,22,0,6,29,112,0,0,0,0,909,1,12
2767,Daniele Verde,it ITA,"FW,MF",Spezia,it Serie A,25,21.7,826,686,136,40,4,12,141,18,77,41,26,1,576,4,13
2768,Simone Verdi,it ITA,"MF,FW",Torino,it Serie A,29,0.5,16,15,1,1,0,0,3,0,0,0,0,0,9,0,1
2769,Simone Verdi,it ITA,"FW,MF",Salernitana,it Serie A,29,9.2,333,258,74,32,3,5,69,1,35,13,16,0,224,1,9
2770,Gonzalo Verdú,es ESP,DF,Elche,es La Liga,32,15.5,712,677,31,30,1,7,0,1,0,0,0,0,595,4,5
2771,Jordan Veretout,fr FRA,MF,Roma,it Serie A,28,25.8,1440,1316,122,48,2,17,102,5,69,40,26,0,1215,2,12
2772,Edoardo Vergani,it ITA,"FW,MF",Salernitana,it Serie A,20,1.1,25,25,0,0,0,0,0,0,0,0,0,0,13,0,2
2773,Vincent Vermeij,nl NED,MF,Freiburg,de Bundesliga,26,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
2774,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,28,21.5,2151,2037,103,62,6,14,9,35,5,2,1,0,1957,11,27
2775,Valerio Verre,it ITA,"MF,FW",Sampdoria,it Serie A,27,4.7,223,210,11,7,0,3,16,2,2,2,0,0,149,2,7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2776,Valerio Verre,it ITA,MF,Empoli,it Serie A,27,3.4,165,158,7,1,1,1,2,1,2,0,0,0,122,0,3
2777,Freddie Veseli,al ALB,DF,Salernitana,it Serie A,28,6.6,211,182,29,5,0,2,4,24,0,0,0,0,170,0,3
2778,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,28,15.1,719,709,8,7,1,11,12,0,0,0,0,0,551,2,21
2779,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,28,6.3,377,368,9,9,0,6,0,0,0,0,0,0,335,0,3
2780,Rúben Vezo,pt POR,DF,Levante,es La Liga,27,26.9,1264,1189,72,61,2,19,6,8,0,0,0,0,1051,3,15
2781,Guglielmo Vicario,it ITA,GK,Empoli,it Serie A,24,38.0,1325,975,348,91,0,0,0,0,0,0,0,0,1042,2,0
2782,Aleix Vidal,es ESP,"DF,MF",Espanyol,es La Liga,31,21.1,1093,912,178,39,0,14,52,135,4,2,1,0,877,3,32
2783,Arturo Vidal,cl CHI,MF,Inter,it Serie A,34,8.2,575,563,12,6,4,7,4,4,2,0,0,0,498,0,8
2784,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,26,32.2,1514,1142,365,17,1,4,71,348,0,0,0,0,1069,7,40
2785,Gabriel Vidovic,hr CRO,"FW,MF",Bayern Munich,de Bundesliga,17,0.4,21,20,1,0,0,0,0,1,0,0,0,0,16,0,0
2786,Ronaldo Vieira,gw GNB,MF,Sampdoria,it Serie A,23,5.5,,,,,,,1,,,,,,,,
2787,Nick Viergever,nl NED,DF,Greuther Fürth,de Bundesliga,31,23.7,1091,990,96,75,0,4,1,5,0,0,0,0,875,5,8
2788,Luca Vignali,it ITA,"DF,MF",Spezia,it Serie A,25,0.9,51,42,9,1,0,0,2,8,0,0,0,0,42,0,4
2789,Emanuel Vignato,it ITA,"MF,DF",Bologna,it Serie A,20,6.6,406,377,28,2,2,3,12,18,4,2,0,0,341,1,14
2790,Dídac Vilà,es ESP,"DF,MF",Espanyol,es La Liga,32,2.3,87,70,17,2,0,0,2,15,0,0,0,0,70,0,0
2791,Tonny Vilhena,nl NED,"MF,FW",Espanyol,es La Liga,26,10.3,338,312,25,6,0,4,32,1,15,7,5,0,236,1,13
2792,Daniel Villahermosa,es ESP,MF,Espanyol,es La Liga,20,0.3,7,7,0,0,0,1,0,0,0,0,0,0,4,0,0
2793,Asier Villalibre,es ESP,FW,Athletic Club,es La Liga,23,6.1,120,113,3,0,1,0,4,1,0,0,0,0,70,4,3
2794,Gonzalo Villar,es ESP,MF,Getafe,es La Liga,23,3.3,140,133,7,5,2,6,1,2,0,0,0,0,118,0,3
2795,Matías Viña,uy URU,"DF,FW",Roma,it Serie A,23,17.4,838,673,164,18,2,1,35,146,0,0,0,0,658,1,17
2796,Nicolas Viola,it ITA,MF,Bologna,it Serie A,31,1.1,64,56,7,3,0,1,5,1,0,0,0,0,44,1,1
2797,Mattia Viti,it ITA,DF,Empoli,it Serie A,19,16.6,679,615,63,38,0,1,0,13,0,0,0,0,568,1,6
2798,Vitolo,es ESP,MF,Getafe,es La Liga,31,2.5,113,106,7,1,0,0,2,5,1,0,0,0,90,0,6
2799,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,22,22.1,951,891,57,56,0,14,3,1,0,0,0,0,787,3,10
2800,Dušan Vlahović,rs SRB,FW,Fiorentina,it Serie A,21,20.6,395,353,41,1,7,4,16,1,0,0,0,0,270,1,18
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2801,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,21,12.0,231,219,11,1,1,1,8,1,0,0,0,0,154,1,13
2802,Nikola Vlašić,hr CRO,"FW,MF",West Ham,eng Premier League,23,6.2,218,217,1,1,0,2,15,0,0,0,0,0,165,0,7
2803,Andreas Voglsammer,de GER,"FW,MF",Union Berlin,de Bundesliga,29,9.8,246,237,7,0,2,1,21,3,0,0,0,0,145,2,11
2804,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,29,28.5,2183,2099,81,64,1,13,4,10,0,0,0,0,1920,3,11
2805,Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,26,22.0,1164,979,175,8,0,14,71,165,2,1,0,0,904,10,20
2806,Kevin Volland,de GER,"MF,FW",Monaco,fr Ligue 1,29,27.1,629,613,10,2,13,3,21,3,0,0,0,0,416,6,25
2807,Cristian Volpato,it ITA,"FW,MF",Roma,it Serie A,17,0.4,26,26,0,0,0,0,2,0,0,0,0,0,20,0,1
2808,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,18,12.7,441,420,19,8,3,5,24,2,9,9,0,0,335,2,14
2809,Stefan de Vrij,nl NED,DF,Inter,it Serie A,29,26.8,1571,1517,52,25,0,3,2,0,0,0,0,0,1439,2,6
2810,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,es La Liga,29,10.2,601,497,102,3,0,2,44,99,0,0,0,0,436,2,12
2811,Nikola Vukčević,me MNE,MF,Levante,es La Liga,29,1.3,73,72,1,1,0,0,0,0,0,0,0,0,60,0,3
2812,Matěj Vydra,cz CZE,FW,Burnley,eng Premier League,29,7.5,107,105,1,0,0,0,2,1,0,0,0,0,75,1,1
2813,Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,18,19.8,245,232,11,0,0,0,11,1,0,0,0,0,158,2,10
2814,Walace,br BRA,MF,Udinese,it Serie A,26,33.0,1661,1561,95,62,3,22,9,10,0,0,0,0,1373,5,27
2815,Theo Walcott,eng ENG,"MF,FW",Southampton,eng Premier League,32,4.2,87,86,1,0,0,0,5,1,0,0,0,0,59,0,2
2816,Luca Waldschmidt,de GER,"MF,FW",Wolfsburg,de Bundesliga,25,8.0,242,231,10,2,0,1,7,1,2,0,0,0,189,1,9
2817,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,31,19.5,1668,1518,143,16,2,28,35,127,0,0,0,0,1478,7,12
2818,Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,24,29.3,1368,1125,240,13,2,3,50,227,0,0,0,0,1071,3,42
2819,Sebastian Walukiewicz,pl POL,DF,Cagliari,it Serie A,21,3.4,171,164,7,4,0,1,1,3,0,0,0,0,152,0,1
2820,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,eng Premier League,23,19.9,1141,968,171,4,0,6,35,167,0,0,0,0,925,2,45
2821,Paul Wanner,de GER,"FW,MF",Bayern Munich,de Bundesliga,15,0.4,13,12,1,0,0,0,1,1,0,0,0,0,11,0,0
2822,Danny Ward,wls WAL,GK,Leicester City,eng Premier League,28,1.0,33,25,8,1,0,0,0,0,0,0,0,0,30,0,0
2823,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,31,27.6,1741,1460,277,28,0,10,43,249,0,0,0,0,1372,4,35
2824,James Ward-Prowse,eng ENG,MF,Southampton,eng Premier League,26,35.7,2137,1802,330,103,5,15,302,3,212,101,95,4,1657,5,25
2825,Magnus Warming,dk DEN,"MF,FW",Torino,it Serie A,21,0.6,22,22,0,0,0,0,5,0,0,0,0,0,11,0,2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2826,Daniel Wass,dk DEN,"DF,FW",Atlético Madrid,es La Liga,32,0.5,28,19,9,0,0,0,2,9,0,0,0,0,20,0,3
