Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
2977,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,26-028,31,2491,80,72.8,27.7,29,85,22,2,12,5,0.90,28,55,-27,-0.98,-0.30,29.6,46.9,-17.3,-0.62,+0.15
2978,Stefano Sensi,it ITA,MF,Monza,it Serie A,27-306,28,1618,58,47.3,18.0,21,70,4,7,22,5,1.36,17,25,-8,-0.44,-0.64,19.3,22.4,-3.1,-0.17,-0.06
2979,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,26-136,16,326,20,9.5,3.6,2,59,0,14,15,22,1.13,2,8,-6,-1.66,-1.51,2.9,5.2,-2.3,-0.64,-0.44
2980,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,32-030,17,1530,90,44.7,17.0,17,90,17,0,,16,1.00,19,27,-8,-0.47,-0.18,17.6,31.1,-13.6,-0.80,+0.01
2981,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,26-057,32,2021,63,66.0,22.5,24,74,5,8,30,0,0.88,26,44,-18,-0.80,-0.02,25.5,39.1,-13.5,-0.60,+0.01
2982,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25-312,32,2316,72,67.7,25.7,27,82,18,5,22,4,0.78,25,50,-25,-0.97,-0.32,27.7,45.5,-17.8,-0.69,+0.09
2983,Alessandro Sersanti,it ITA,MF,Juventus,it Serie A,21-111,0,,,,,0,,0,0,,3,,,,,,,,,,,
2984,Zidan Sertdemir,dk DEN,MF,Leverkusen,de Bundesliga,18-123,0,,,,,0,,0,0,,6,,,,,,,,,,,
2985,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,23-020,17,813,48,23.8,9.0,9,75,3,8,17,4,1.65,17,15,+2,+0.22,+0.05,13.5,10.8,+2.7,+0.30,+0.13
2986,Andres Sfait,ro ROU,MF,Salernitana,it Serie A,18-180,0,,,,,0,,0,0,,1,,,,,,,,,,,
2987,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,30-223,29,1523,53,44.5,16.9,14,77,5,15,30,5,1.62,35,16,+19,+1.12,+1.45,32.2,16.0,+16.2,+0.96,+0.53
2988,Eniss Shabani,de GER,MF,Mainz 05,de Bundesliga,20-009,1,10,10,0.3,0.1,0,,0,1,10,2,0.00,0,0,0,0.00,+0.03,0.5,0.0,+0.5,+4.53,+4.74
2989,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27-330,31,2552,82,74.6,28.4,30,84,24,1,45,4,1.74,43,35,+8,+0.28,-0.44,45.3,38.0,+7.3,+0.26,-0.78
2990,George Shelvey,eng ENG,GK,Nott'ham Forest,eng Premier League,22-046,0,,,,,0,,0,0,,2,,,,,,,,,,,
2991,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,31-100,3,37,12,1.1,0.4,0,,0,3,12,3,3.00,1,1,0,0.00,-0.93,0.5,0.6,-0.1,-0.28,-1.15
2992,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,31-100,8,540,68,15.8,6.0,6,78,2,2,35,2,0.25,4,10,-6,-1.00,-0.25,4.0,10.7,-6.7,-1.12,-0.55
2993,Aimar Sher,se SWE,MF,Spezia,it Serie A,20-169,0,,,,,0,,0,0,,12,,,,,,,,,,,
2994,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27-343,15,808,54,23.6,9.0,9,80,6,6,14,3,0.60,6,16,-10,-1.11,-0.39,11.1,12.6,-1.5,-0.17,+0.40
2995,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27-343,6,119,20,3.5,1.3,1,65,0,5,11,13,1.17,2,1,+1,+0.76,+0.46,2.7,0.9,+1.8,+1.38,+0.74
2996,Shola Shoretire,eng ENG,MF,Manchester Utd,eng Premier League,19-125,0,,,,,0,,0,0,,1,,,,,,,,,,,
2997,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,25-041,14,218,16,6.4,2.4,1,57,0,13,12,7,1.50,4,1,+3,+1.24,+1.32,3.7,1.8,+1.9,+0.79,+0.60
2998,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,27-242,15,665,44,19.4,7.4,7,78,3,8,15,1,1.27,6,8,-2,-0.27,-0.14,11.3,10.2,+1.1,+0.15,+0.34
2999,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,21-022,27,1977,73,64.6,22.0,23,83,18,4,16,4,1.63,29,32,-3,-0.14,-0.97,28.9,33.0,-4.2,-0.19,-0.47
3000,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,27-213,31,1738,56,56.8,19.3,20,77,6,11,17,3,1.84,37,25,+12,+0.62,-0.13,36.5,23.0,+13.5,+0.70,-0.11
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
3001,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,28-301,34,2205,65,64.5,24.5,24,85,16,10,16,4,2.35,61,24,+37,+1.51,-0.27,48.1,22.9,+25.1,+1.03,-0.56
3002,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25-311,35,2896,83,84.7,32.2,32,88,27,3,31,1,1.69,60,44,+16,+0.50,+1.18,53.2,44.1,+9.1,+0.28,+0.32
3003,David Silva,es ESP,MF,Real Sociedad,es La Liga,37-150,28,1937,69,56.6,21.5,25,73,1,3,35,1,2.11,37,21,+16,+0.74,+0.74,31.4,17.4,+14.0,+0.65,+0.32
3004,Joel da Silva Kiala,de GER,DF,Hertha BSC,de Bundesliga,19-137,0,,,,,0,,0,0,,1,,,,,,,,,,,
3005,Rui Silva,pt POR,GK,Betis,es La Liga,29-120,26,2340,90,68.4,26.0,26,90,26,0,,11,1.54,33,32,+1,+0.04,-0.29,35.0,35.1,-0.1,-0.01,-0.17
3006,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38-258,27,2352,87,68.8,26.1,26,87,25,1,84,2,1.19,27,32,-5,-0.19,+0.15,31.6,34.2,-2.6,-0.10,-0.06
3007,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32-097,38,3420,90,100.0,38.0,38,90,38,0,,0,1.21,47,48,-1,-0.03,,46.9,51.8,-4.9,-0.13,
3008,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21-355,34,1836,54,53.7,20.4,19,79,9,15,23,0,0.47,20,44,-24,-1.18,+0.19,21.9,32.3,-10.4,-0.51,+0.08
3009,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,23-035,24,1454,61,47.5,16.2,18,76,8,6,14,5,1.88,29,17,+12,+0.74,+0.13,29.8,15.0,+14.8,+0.91,+0.31
3010,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27-337,25,407,16,11.9,4.5,1,76,0,24,14,10,2.20,9,7,+2,+0.44,-0.96,7.4,7.3,+0.1,+0.03,-0.95
3011,Ellis Simms,eng ENG,FW,Everton,eng Premier League,22-153,11,228,21,6.7,2.5,2,65,0,9,11,10,0.73,3,4,-1,-0.39,+0.23,3.2,6.5,-3.3,-1.30,-0.81
3012,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27-330,34,2346,69,68.6,26.1,28,80,10,6,18,0,0.85,24,38,-14,-0.54,-0.20,28.5,36.8,-8.3,-0.32,-0.21
3013,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25-361,31,2745,89,80.3,30.5,31,89,30,0,,4,1.45,42,37,+5,+0.16,+0.30,44.0,29.9,+14.1,+0.46,+0.03
3014,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,23-181,33,1570,48,45.9,17.4,16,75,3,17,21,4,0.67,15,30,-15,-0.86,-0.23,20.2,26.0,-5.8,-0.33,+0.17
3015,Wilfried Singo,ci CIV,DF,Torino,it Serie A,22-164,31,2048,66,59.9,22.8,24,78,9,7,24,3,1.32,26,27,-1,-0.04,-0.18,22.6,23.6,-1.0,-0.04,-0.23
3016,Viljami Sinisalo,fi FIN,GK,Aston Villa,eng Premier League,21-239,0,,,,,0,,0,0,,15,,,,,,,,,,,
3017,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23-355,19,867,46,25.4,9.6,13,58,0,6,18,1,0.68,10,23,-13,-1.35,-0.75,13.4,15.7,-2.4,-0.25,+0.37
3018,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27-338,12,344,29,11.2,3.8,4,69,0,8,9,17,1.83,9,9,0,0.00,-0.27,6.0,4.5,+1.4,+0.38,+0.14
3019,Xavi Sintes,es ESP,MF,Sevilla,es La Liga,21-306,0,,,,,0,,0,0,,2,,,,,,,,,,,
3020,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,35-077,6,510,85,16.7,5.7,5,90,5,1,60,12,0.67,5,12,-7,-1.24,-1.38,6.6,8.4,-1.8,-0.33,-0.34
3021,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20-333,2,17,9,0.6,0.2,0,,0,2,9,3,3.00,0,0,0,0.00,-0.21,0.0,0.1,-0.1,-0.41,-0.39
3022,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,36-146,1,90,90,2.6,1.0,1,90,1,0,,7,3.00,2,0,+2,+2.00,+1.78,1.7,1.8,-0.1,-0.09,-0.41
3023,Salvatore Sirigu,it ITA,GK,Napoli,it Serie A,36-146,0,,,,,0,,0,0,,15,,,,,,,,,,,
3024,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,25-223,26,1310,50,38.3,14.6,13,74,5,13,27,2,1.15,18,21,-3,-0.21,+0.01,17.6,20.4,-2.8,-0.19,-0.02
3025,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,33-295,30,1919,64,56.1,21.3,22,82,9,8,15,2,0.90,21,35,-14,-0.66,-0.42,20.5,30.5,-10.0,-0.47,-0.49
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
3026,Tim Skarke,de GER,"DF,MF",Union Berlin,de Bundesliga,26-273,3,53,18,1.7,0.6,0,,0,3,18,3,0.00,1,2,-1,-1.70,-2.12,1.3,0.6,+0.6,+1.04,+1.20
3027,Tim Skarke,de GER,"FW,MF",Schalke 04,de Bundesliga,26-273,9,440,49,14.4,4.9,6,64,1,3,20,1,1.11,4,8,-4,-0.82,+0.28,6.5,8.7,-2.2,-0.44,+0.09
3028,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,28-028,32,2856,89,93.3,31.7,32,89,31,0,,0,1.25,46,52,-6,-0.19,-0.63,45.3,40.8,+4.5,+0.14,-0.22
3029,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,22-264,23,1491,65,43.6,16.6,18,82,8,5,5,10,1.43,27,28,-1,-0.06,-0.43,24.4,22.6,+1.8,+0.11,-0.15
3030,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,23-191,7,419,60,12.3,4.7,4,90,4,3,20,31,2.71,8,3,+5,+1.07,-0.25,9.7,3.9,+5.8,+1.24,+0.43
3031,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,32-033,37,3330,90,97.4,37.0,37,90,37,0,,0,1.38,50,49,+1,+0.03,-2.97,43.2,47.9,-4.7,-0.13,+0.01
3032,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,27-018,23,1349,59,44.1,15.0,16,72,4,7,28,2,0.96,26,22,+4,+0.27,+0.95,22.8,22.0,+0.8,+0.05,+0.26
3033,Milan Škriniar,sk SVK,DF,Inter,it Serie A,28-116,21,1769,84,51.7,19.7,20,87,17,1,33,2,1.95,37,23,+14,+0.71,-0.11,32.8,17.6,+15.2,+0.77,-0.12
3034,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,21-031,2,23,12,0.7,0.3,0,,0,2,12,2,2.00,1,0,+1,+3.91,+4.10,0.5,0.4,+0.2,+0.61,+0.73
3035,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34-354,16,986,62,28.8,11.0,11,78,4,5,26,0,0.88,11,15,-4,-0.37,-0.14,10.6,15.8,-5.2,-0.47,-0.20
3036,Rijad Smajic,ba BIH,DF,Köln,de Bundesliga,19-036,0,,,,,0,,0,0,,3,,,,,,,,,,,
3037,Chris Smalling,eng ENG,DF,Roma,it Serie A,33-197,32,2808,88,82.1,31.2,31,89,30,1,63,2,1.88,45,27,+18,+0.58,+1.46,50.9,25.0,+25.9,+0.83,+0.91
3038,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,32-039,37,2943,80,86.1,32.7,34,84,25,3,29,0,1.05,34,58,-24,-0.73,+1.15,33.5,53.2,-19.8,-0.60,+0.44
3039,Jordan Smith,eng ENG,GK,Nott'ham Forest,eng Premier League,28-181,0,,,,,0,,0,0,,2,,,,,,,,,,,
3040,Matthew Smith,eng ENG,MF,Arsenal,eng Premier League,22-245,0,,,,,0,,0,0,,3,,,,,,,,,,,
3041,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,22-314,12,172,14,5.0,1.9,0,,0,12,14,11,2.25,3,5,-2,-1.05,-2.35,3.1,2.7,+0.4,+0.19,-0.63
3042,Alex Smithies,eng ENG,GK,Leicester City,eng Premier League,33-094,0,,,,,0,,0,0,,3,,,,,,,,,,,
3043,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,22-294,9,471,52,15.4,5.2,4,90,4,5,22,15,1.89,8,5,+3,+0.57,+0.47,7.7,8.9,-1.1,-0.22,-0.55
3044,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,31-280,2,29,15,0.8,0.3,0,,0,2,15,10,3.00,1,0,+1,+3.10,+1.94,0.5,0.0,+0.4,+1.27,+0.49
3045,Cédric Soares,pt POR,DF,Fulham,eng Premier League,31-280,6,198,33,5.8,2.2,2,79,1,4,10,9,0.50,1,3,-2,-0.91,-1.02,1.8,2.8,-1.0,-0.46,0.00
3046,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,31-221,23,1766,77,57.7,19.6,23,77,13,0,,4,1.17,26,40,-14,-0.71,+0.54,24.9,32.5,-7.6,-0.39,+0.88
3047,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,28-048,15,870,58,25.4,9.7,9,81,5,6,24,1,1.13,16,14,+2,+0.21,+0.56,14.0,11.0,+3.0,+0.31,+0.66
3048,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,31-006,33,2465,75,72.1,27.4,28,84,18,5,22,1,1.18,22,27,-5,-0.18,+1.51,32.5,39.7,-7.2,-0.26,+0.94
3049,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23-363,10,349,35,10.2,3.9,3,77,1,7,17,16,1.50,7,5,+2,+0.52,+0.11,5.3,3.2,+2.1,+0.54,+0.04
3050,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,25-266,33,2860,87,83.6,31.8,32,88,19,1,45,0,1.15,35,52,-17,-0.53,+2.20,34.5,51.4,-16.9,-0.53,+0.82
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
3051,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,31-155,12,262,22,7.7,2.9,3,48,0,9,13,19,1.92,5,3,+2,+0.69,+1.03,3.3,2.3,+1.0,+0.36,+0.47
3052,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,24-273,14,503,36,14.7,5.6,7,64,0,7,8,6,1.43,7,4,+3,+0.54,+0.26,6.9,3.9,+2.9,+0.52,-0.17
3053,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,22-133,7,593,85,19.4,6.6,6,90,6,1,53,13,0.43,4,13,-9,-1.37,-1.51,6.6,7.6,-1.0,-0.16,-0.39
3054,Carlos Soler,es ESP,MF,Valencia,es La Liga,26-156,3,242,81,7.1,2.7,3,81,2,0,,0,1.00,1,2,-1,-0.37,-0.32,2.7,2.6,+0.1,+0.03,-0.14
3055,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,26-156,26,1187,46,34.7,13.2,14,73,3,12,14,5,2.19,31,16,+15,+1.14,-0.23,25.4,17.4,+8.1,+0.61,-0.27
3056,Marco Soler,es ESP,DF,Elche,es La Liga,23-063,0,,,,,0,,0,0,,3,,,,,,,,,,,
3057,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,29-078,6,540,90,15.8,6.0,6,90,6,0,,28,0.57,3,15,-12,-2.00,-0.78,5.5,9.6,-4.2,-0.69,-0.27
3058,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23-318,19,572,30,16.7,6.4,4,76,1,15,18,3,1.16,6,11,-5,-0.79,-1.01,5.7,12.1,-6.4,-1.00,-0.65
3059,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,34-172,10,900,90,29.4,10.0,10,90,10,0,,0,1.60,18,14,+4,+0.40,+0.69,17.5,12.8,+4.7,+0.47,+0.72
3060,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,34-172,19,1710,90,55.9,19.0,19,90,19,0,,0,1.95,43,25,+18,+0.95,-1.45,39.7,22.4,+17.3,+0.91,-0.46
3061,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,21-106,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,2,4,-2,-2.00,-2.03,0.5,2.3,-1.8,-1.80,-1.71
3062,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,21-106,15,643,43,18.8,7.1,8,64,1,7,19,18,1.53,10,9,+1,+0.14,-0.41,11.4,4.9,+6.5,+0.90,+0.58
3063,David Soria,es ESP,GK,Getafe,es La Liga,30-064,38,3420,90,100.0,38.0,38,90,38,0,,0,1.11,34,45,-11,-0.29,,36.7,46.0,-9.4,-0.25,
3064,Roberto Soriano,it ITA,"FW,MF",Bologna,it Serie A,32-119,27,1326,49,38.8,14.7,15,70,3,12,23,2,1.59,20,13,+7,+0.48,+0.60,15.8,17.6,-1.8,-0.12,+0.01
3065,Alessandro Sorrentino,it ITA,GK,Monza,it Serie A,21-065,0,,,,,0,,0,0,,36,,,,,,,,,,,
3066,Andrea Sorrentino,it ITA,GK,Salernitana,it Serie A,18-229,0,,,,,0,,0,0,,6,,,,,,,,,,,
3067,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,25-137,25,1955,78,63.9,21.7,22,85,16,3,25,0,1.08,31,38,-7,-0.32,+0.08,31.9,27.7,+4.3,+0.20,+0.35
3068,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,21-148,10,688,69,20.1,7.6,7,88,6,3,23,27,1.60,5,10,-5,-0.65,-0.95,6.8,11.7,-4.9,-0.64,-0.64
3069,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,19-170,1,17,17,0.5,0.2,0,,0,1,17,7,3.00,0,0,0,0.00,+0.26,0.2,0.0,+0.1,+0.72,+0.80
3070,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,32-225,38,3054,80,89.3,33.9,34,86,20,4,33,0,2.21,65,22,+43,+1.27,+2.25,60.6,35.9,+24.7,+0.73,+0.99
3071,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,24-004,18,833,46,24.4,9.3,9,69,1,9,24,5,1.56,12,6,+6,+0.65,+0.51,11.9,8.5,+3.4,+0.37,+0.08
3072,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,28-100,36,2815,78,82.3,31.3,32,84,24,4,31,1,1.11,38,42,-4,-0.13,+1.21,41.4,42.7,-1.3,-0.04,+0.34
3073,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,20-053,13,419,32,12.3,4.7,4,67,0,9,17,21,1.54,6,0,+6,+1.29,+0.78,7.5,3.3,+4.2,+0.90,+0.62
3074,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17-333,14,495,35,14.5,5.5,5,62,0,9,20,5,0.50,4,14,-10,-1.82,-0.56,4.1,7.9,-3.7,-0.67,-0.24
3075,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30-354,23,1867,81,54.6,20.7,22,84,18,1,25,4,1.39,28,25,+3,+0.14,+0.09,22.6,26.0,-3.5,-0.17,-0.09
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
3076,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,24-100,26,1629,63,47.6,18.1,20,75,9,6,23,3,1.00,19,30,-11,-0.61,-0.31,23.3,33.8,-10.6,-0.58,-0.47
3077,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,31-115,12,361,30,10.6,4.0,3,63,0,9,19,5,1.17,6,9,-3,-0.75,-0.92,6.1,8.7,-2.6,-0.66,-0.44
3078,Dyego Sousa,pt POR,FW,Almería,es La Liga,33-266,20,527,26,15.4,5.9,3,65,0,17,20,14,0.70,4,6,-2,-0.34,+0.09,7.7,9.6,-1.9,-0.33,+0.14
3079,Lino Sousa,eng ENG,DF,Arsenal,eng Premier League,18-139,0,,,,,0,,0,0,,1,,,,,,,,,,,
3080,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,24-228,12,992,83,29.0,11.0,11,90,11,1,2,6,0.67,13,19,-6,-0.54,-0.14,14.6,18.7,-4.0,-0.37,-0.04
3081,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23-355,34,2428,71,71.0,27.0,27,84,14,7,21,2,1.00,34,47,-13,-0.48,-0.12,30.8,39.5,-8.7,-0.32,-0.08
3082,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,26-121,32,2646,83,86.5,29.4,30,87,23,2,22,1,1.50,48,43,+5,+0.17,-0.05,45.8,38.3,+7.5,+0.26,+0.01
3083,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,27-015,7,529,76,15.5,5.9,6,87,5,1,8,15,1.14,9,13,-4,-0.68,-0.28,13.2,9.9,+3.3,+0.56,+1.06
3084,Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,fr Ligue 1,26-142,22,1063,48,31.1,11.8,13,66,2,9,23,7,0.32,3,25,-22,-1.86,-0.76,7.4,16.8,-9.5,-0.80,-0.48
3085,Lautaro Spatz,ar ARG,DF,Cádiz,es La Liga,21-231,0,,,,,0,,0,0,,1,,,,,,,,,,,
3086,Djed Spence,eng ENG,"FW,DF",Tottenham,eng Premier League,22-302,4,7,2,0.2,0.1,0,,0,4,2,8,1.50,0,0,0,0.00,-0.18,0.3,0.5,-0.2,-2.40,-2.60
3087,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,22-302,8,573,72,16.8,6.4,7,81,4,1,8,3,1.25,7,5,+2,+0.31,-0.57,8.9,9.8,-0.9,-0.14,-0.71
3088,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,27-087,36,3120,87,91.2,34.7,35,89,31,1,22,1,1.25,48,53,-5,-0.14,+0.16,48.0,50.7,-2.8,-0.08,+0.44
3089,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,30-074,26,1656,64,48.4,18.4,18,81,12,8,25,4,1.73,20,21,-1,-0.05,-0.72,28.4,15.5,+12.9,+0.70,+0.06
3090,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,31-028,15,1340,89,39.2,14.9,14,90,13,1,83,22,1.60,24,21,+3,+0.20,-0.45,20.8,17.9,+2.9,+0.20,-0.38
3091,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,27-062,10,299,30,8.7,3.3,3,75,2,7,11,17,1.10,1,10,-9,-2.71,-1.99,1.1,6.1,-5.0,-1.51,-0.92
3092,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,24-204,30,2070,69,67.6,23.0,22,83,9,8,32,1,1.40,35,36,-1,-0.04,-0.04,31.5,35.0,-3.4,-0.15,+0.13
3093,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,29-187,19,1043,55,34.1,11.6,11,75,5,8,28,3,1.21,12,23,-11,-0.95,-0.01,12.7,24.0,-11.4,-0.98,-0.35
3094,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,26-211,32,1855,58,60.6,20.6,21,79,7,11,18,1,1.09,31,37,-6,-0.29,+0.23,23.3,29.7,-6.4,-0.31,+0.09
3095,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,19-119,1,8,8,0.3,0.1,0,,0,1,8,1,0.00,0,0,0,0.00,+0.80,0.1,0.3,-0.2,-2.45,-1.85
3096,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,23-066,14,579,41,18.9,6.4,4,87,2,10,23,16,1.93,13,10,+3,+0.47,-1.38,14.3,7.3,+7.1,+1.10,-0.02
3097,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,33-193,4,61,15,1.8,0.7,0,,0,4,15,5,0.75,0,1,-1,-1.48,-0.59,0.4,0.7,-0.3,-0.48,+0.19
3098,Aleksandar Stanković,rs SRB,FW,Inter,it Serie A,17-308,0,,,,,0,,0,0,,7,,,,,,,,,,,
3099,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,20-195,3,87,29,2.5,1.0,1,76,0,2,6,2,1.33,2,2,0,0.00,-0.05,2.2,1.8,+0.4,+0.44,+0.93
3100,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,28-054,27,2077,77,67.9,23.1,23,86,18,4,26,4,1.07,35,42,-7,-0.30,+0.25,26.5,38.0,-11.5,-0.50,-0.47
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
3101,Jason Steele,eng ENG,GK,Brighton,eng Premier League,32-293,15,1350,90,39.5,15.0,15,90,15,0,,22,1.60,31,23,+8,+0.53,+0.06,34.4,23.1,+11.3,+0.75,+0.24
3102,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,24-171,4,212,53,6.2,2.4,3,66,0,1,13,0,0.50,1,3,-2,-0.85,-1.21,3.1,2.3,+0.8,+0.32,-0.01
3103,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,27-079,12,333,28,10.9,3.7,3,77,1,9,11,16,1.33,7,8,-1,-0.27,+0.09,7.8,4.6,+3.2,+0.87,+0.90
3104,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,29-131,2,46,23,1.3,0.5,0,,0,2,23,0,0.50,0,2,-2,-3.91,-2.98,0.3,0.6,-0.4,-0.70,-0.09
3105,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,29-131,15,1173,78,34.3,13.0,13,90,13,2,2,15,1.40,16,22,-6,-0.46,+0.66,20.1,24.1,-4.0,-0.31,+0.54
