Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
916,Mihai Dobre,ro ROU,FW,Dijon,fr Ligue 1,21,22,529,24,15.5,5.9,4,63,0,18,15,12,0.50,5,16,-11,-1.87,-0.72,5.6,8.8,-3.3,-0.55,+0.55
917,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,28,17,1240,73,36.3,13.8,13,89,11,4,22,11,1.88,26,15,+11,+0.80,+0.30,20.5,16.1,+4.4,+0.32,+0.34
918,Jeremy Doku,be BEL,"MF,FW",Rennes,fr Ligue 1,18,30,2313,77,67.6,25.7,26,85,18,4,26,0,1.33,31,27,+4,+0.16,-0.49,32.0,27.8,+4.3,+0.17,-0.27
919,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,22,25,1928,77,56.4,21.4,21,86,14,4,28,0,1.52,27,27,0,0.00,+0.18,23.9,30.1,-6.2,-0.29,-0.20
920,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,27,18,452,25,13.2,5.0,3,65,0,15,17,17,1.33,5,8,-3,-0.60,-0.63,3.4,7.4,-4.0,-0.80,-0.49
921,Jaume Doménech,es ESP,GK,Valencia,es La Liga,29,28,2520,90,73.7,28.0,28,90,28,0,,10,0.96,35,42,-7,-0.25,-0.65,32.0,38.3,-6.2,-0.22,+0.12
922,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,4,360,90,10.5,4.0,4,90,4,0,,0,2.25,9,6,+3,+0.75,+0.90,4.4,9.0,-4.6,-1.14,-1.26
923,Iago Domínguez,es ESP,GK,Celta Vigo,es La Liga,18,0,,,,,0,,0,0,,6,,,,,,,,,,,
924,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,22,28,1255,45,36.7,13.9,15,63,1,13,24,3,1.21,11,20,-9,-0.65,-0.44,15.9,24.5,-8.7,-0.62,-0.65
925,John Donald,es ESP,"DF,MF",Elche,es La Liga,19,2,50,25,1.5,0.6,1,45,0,1,5,10,0.50,0,2,-2,-3.60,-3.09,0.1,1.0,-0.9,-1.71,-0.91
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
926,Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,29,6,62,10,2.0,0.7,0,,0,6,10,6,0.67,0,4,-4,-5.81,-5.42,0.7,1.9,-1.3,-1.81,-1.78
927,Anastasios Donis,gr GRE,MF,Reims,fr Ligue 1,23,3,97,32,2.8,1.1,1,57,0,2,20,6,0.00,0,1,-1,-0.93,-0.74,0.3,3.1,-2.8,-2.61,-1.97
928,Antonio Donnarumma,it ITA,GK,Milan,it Serie A,30,0,,,,,0,,0,0,,32,,,,,,,,,,,
929,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21,37,3330,90,97.4,37.0,37,90,37,0,,0,2.11,71,38,+33,+0.89,+0.89,68.2,44.9,+23.3,+0.63,+0.21
930,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,22,23,1996,87,58.4,22.2,22,89,21,1,45,10,1.57,28,24,+4,+0.18,-0.58,26.8,23.6,+3.2,+0.15,-0.21
931,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,31,12,817,68,26.7,9.1,9,86,7,3,14,1,1.33,14,16,-2,-0.22,-0.94,17.2,16.3,+0.9,+0.10,-0.33
932,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,27,29,2443,84,71.4,27.1,29,84,20,0,,1,1.69,35,36,-1,-0.04,-0.04,33.3,36.4,-3.1,-0.11,+0.01
933,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,20,33,2627,80,76.8,29.2,30,85,20,3,21,2,1.42,42,42,0,0.00,-0.11,44.2,37.3,+6.9,+0.24,-0.08
934,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,7,333,48,9.7,3.7,3,90,3,4,16,10,1.29,7,9,-2,-0.54,-0.37,2.8,5.9,-3.1,-0.84,-0.17
935,Mahamadou Doucouré,ml MLI,"FW,MF",Nîmes,fr Ligue 1,20,3,45,15,1.3,0.5,0,,0,3,15,0,1.00,1,1,0,0.00,+0.83,0.2,0.9,-0.7,-1.29,-0.75
936,Cheick Doukouré,ci CIV,"MF,FW",Levante,es La Liga,27,7,101,14,3.0,1.1,0,,0,7,14,11,0.57,0,1,-1,-0.89,-0.62,0.9,1.3,-0.4,-0.38,-0.04
937,Idrissa Doumbia,ci CIV,MF,Huesca,es La Liga,22,23,779,34,22.8,8.7,7,72,2,16,17,8,1.17,7,12,-5,-0.58,-0.10,10.8,11.5,-0.7,-0.08,+0.22
938,Moussa Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,25,23,899,39,26.3,10.0,9,64,0,14,23,7,1.43,11,11,0,0.00,+0.29,9.9,13.6,-3.7,-0.37,+0.44
939,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,27,2222,82,65.0,24.7,24,87,22,3,44,1,1.15,25,32,-7,-0.28,+0.54,29.4,32.7,-3.3,-0.13,+0.42
940,Lamine Doumbouya,gn GUI,MF,Lorient,fr Ligue 1,20,0,,,,,0,,,0,,1,,,,,,,,,,,
941,Thomas Doyle,eng ENG,MF,Manchester City,eng Premier League,18,0,,,,,0,,,0,,5,,,,,,,,,,,
942,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,18,1136,63,37.1,12.6,11,86,9,7,27,15,1.61,22,16,+6,+0.48,+0.10,19.5,14.2,+5.3,+0.42,+0.33
943,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,22,36,3148,87,92.0,35.0,36,87,34,0,,0,1.05,46,56,-10,-0.29,+0.38,43.8,56.2,-12.4,-0.36,+1.01
944,Denis Drăguș,ro ROU,"FW,MF",Crotone,it Serie A,21,9,177,20,5.2,2.0,1,71,0,8,13,14,0.22,1,5,-4,-2.03,-0.84,1.1,4.2,-3.1,-1.55,-0.79
945,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,1,1,1,0.0,0.0,0,,0,1,1,22,3.00,0,0,0,0.00,-1.03,0.0,0.0,0.0,0.00,-0.92
946,Ismaël Dramé,fr FRA,DF,Angers,fr Ligue 1,19,0,,,,,0,,,0,,1,,,,,,,,,,,
947,Cody Drameh,eng ENG,"DF,MF",Leeds United,eng Premier League,18,0,,,,,0,,,0,,1,,,,,,,,,,,
948,Mouhamadou Drammeh,fr FRA,MF,Reims,fr Ligue 1,21,6,173,29,5.1,1.9,1,90,1,5,17,13,1.17,1,4,-3,-1.56,-1.42,1.4,5.5,-4.1,-2.14,-1.52
949,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,26,24,1064,44,31.1,11.8,12,74,3,12,15,5,2.25,29,6,+23,+1.95,+0.61,27.9,12.2,+15.8,+1.34,+0.43
950,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,30,27,1233,46,40.3,13.7,11,77,2,16,24,7,1.04,12,21,-9,-0.66,+0.18,17.0,21.7,-4.7,-0.34,+0.07
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
951,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31,15,1350,90,39.5,15.0,15,90,15,0,,23,1.33,21,25,-4,-0.27,+0.34,19.1,21.0,-2.0,-0.13,-0.04
952,Anthony Driscoll-Glennon,eng ENG,"DF,MF",Burnley,eng Premier League,20,0,,,,,0,,,0,,12,,,,,,,,,,,
953,Stefan Drljača,de GER,GK,Dortmund,de Bundesliga,21,0,,,,,0,,0,0,,5,,,,,,,,,,,
954,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,29,2363,81,69.1,26.3,27,87,23,2,9,1,1.14,31,48,-17,-0.65,-0.56,28.8,37.4,-8.7,-0.33,+0.21
955,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1,19,19,0.6,0.2,0,,0,1,19,13,3.00,0,0,0,0.00,-0.87,0.1,0.7,-0.6,-2.85,-3.50
956,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,29,2060,71,60.2,22.9,23,84,16,6,21,7,1.00,29,36,-7,-0.31,-0.04,24.4,33.9,-9.5,-0.42,-0.18
957,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,31,2545,82,74.4,28.3,29,85,22,2,45,1,1.06,28,43,-15,-0.53,+0.09,33.2,34.8,-1.5,-0.05,+0.54
958,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,37,2903,78,84.9,32.3,35,81,17,2,31,1,2.03,70,33,+37,+1.15,+0.97,73.4,33.3,+40.0,+1.24,+1.27
959,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,31,13,1170,90,34.2,13.0,13,90,13,0,,11,1.54,20,19,+1,+0.08,+0.76,19.7,21.4,-1.7,-0.13,+0.39
960,Ondrej Duda,sk SVK,"FW,MF",Köln,de Bundesliga,25,32,2537,79,82.9,28.2,32,79,13,0,,0,1.03,31,40,-9,-0.32,+2.61,32.2,41.5,-9.2,-0.33,+0.33
961,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1,62,62,1.8,0.7,1,62,0,0,,10,0.00,0,4,-4,-5.81,-5.30,0.0,1.7,-1.7,-2.52,-2.55
962,Haris Duljević,ba BIH,"MF,FW",Nîmes,fr Ligue 1,26,20,773,39,22.6,8.6,8,65,0,12,21,7,0.50,3,13,-10,-1.16,-0.45,8.9,16.9,-8.1,-0.94,-0.51
963,Daniel Dumbravanu,md MDA,DF,Genoa,it Serie A,19,0,,,,,0,,0,0,,11,,,,,,,,,,,
964,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,15,1255,84,36.7,13.9,14,88,12,1,24,5,1.53,20,20,0,0.00,+0.67,19.8,23.5,-3.7,-0.26,+0.20
965,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,27,4,162,41,4.7,1.8,2,72,1,2,9,10,0.75,1,2,-1,-0.56,-0.25,2.5,1.1,+1.3,+0.74,+1.24
966,Alfred Duncan,gh GHA,MF,Cagliari,it Serie A,27,19,1068,56,31.2,11.9,12,78,4,7,19,0,1.16,9,17,-8,-0.67,-0.37,14.7,13.3,+1.5,+0.12,+0.74
967,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,33,2931,89,85.7,32.6,33,89,31,0,,0,1.06,34,38,-4,-0.12,+0.25,46.6,29.3,+17.3,+0.53,+0.85
968,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,3,270,90,7.9,3.0,3,90,3,0,,30,0.00,2,6,-4,-1.33,-0.82,2.9,2.3,+0.6,+0.20,+0.66
969,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,28,21,1480,70,48.4,16.4,19,78,4,2,2,2,1.86,30,23,+7,+0.43,-0.09,24.3,20.3,+4.0,+0.24,-0.19
970,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,2,55,28,1.6,0.6,0,,0,2,28,3,2.00,1,0,+1,+1.64,+0.62,1.0,0.3,+0.7,+1.18,+0.56
971,Eduard Dutu,it ITA,FW,Fiorentina,it Serie A,19,0,,,,,0,,0,0,,1,,,,,,,,,,,
972,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,23,27,2029,75,59.3,22.5,22,89,21,5,15,11,1.11,32,43,-11,-0.49,-0.16,31.3,37.4,-6.1,-0.27,-0.14
973,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,20,1132,57,33.1,12.6,14,74,4,6,17,4,2.20,25,15,+10,+0.80,-0.35,22.9,12.4,+10.5,+0.83,-0.14
974,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,27,1824,68,53.3,20.3,20,84,9,7,20,4,1.41,32,33,-1,-0.05,-0.67,35.0,24.3,+10.7,+0.53,+0.02
975,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,3,52,17,1.5,0.6,0,,0,3,17,1,1.33,2,0,+2,+3.46,+3.81,0.9,0.5,+0.4,+0.67,+1.26
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
976,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,6,260,43,7.6,2.9,3,60,1,3,27,3,1.67,4,10,-6,-2.08,-1.74,3.0,4.1,-1.1,-0.38,-0.11
977,Echu,es ESP,MF,Granada,es La Liga,22,0,,,,,0,,0,0,,1,,,,,,,,,,,
978,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,38,3420,90,100.0,38.0,38,90,38,0,,0,0.55,25,73,-48,-1.26,,33.7,72.5,-38.8,-1.02,
979,Simone Edera,it ITA,"DF,MF",Torino,it Serie A,23,2,52,26,1.5,0.6,0,,0,2,26,14,0.00,1,2,-1,-1.73,-1.25,1.0,2.1,-1.1,-1.87,-1.58
980,Ederson,br BRA,GK,Manchester City,eng Premier League,26,36,3240,90,94.7,36.0,36,90,36,0,,0,2.22,76,28,+48,+1.33,-0.17,64.1,27.2,+36.9,+1.03,+0.49
981,Kyle Edwards,eng ENG,"MF,FW",West Brom,eng Premier League,22,5,118,24,3.5,1.3,1,45,0,4,18,6,0.20,1,3,-2,-1.53,-0.46,0.4,2.8,-2.4,-1.84,-1.03
982,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,27,31,2629,85,76.9,29.2,30,87,28,1,14,0,0.55,16,47,-31,-1.06,+0.30,25.0,44.8,-19.8,-0.68,+0.44
983,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,22,2,33,17,1.1,0.4,0,,0,2,17,1,3.00,0,1,-1,-2.73,-2.13,0.5,0.4,+0.1,+0.19,+0.79
984,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,33,2942,89,96.1,32.7,33,89,31,0,,0,0.94,34,52,-18,-0.55,+1.74,30.5,49.7,-19.2,-0.59,+0.17
985,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2,16,8,0.5,0.2,0,,0,2,8,3,3.00,1,0,+1,+5.63,+5.63,0.6,0.4,+0.2,+1.15,+1.18
986,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25,21,1133,54,37.0,12.6,15,68,2,6,20,10,0.81,11,22,-11,-0.87,-0.17,15.9,17.0,-1.1,-0.09,+0.47
987,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,32,2299,72,67.2,25.5,26,83,18,6,23,1,1.31,33,40,-7,-0.27,-0.68,28.8,38.6,-9.9,-0.39,-0.32
988,Hugo Ekitike,fr FRA,"FW,MF",Reims,fr Ligue 1,18,2,88,44,2.6,1.0,0,,0,2,44,4,1.50,0,3,-3,-3.07,-2.93,0.7,2.7,-2.1,-2.10,-1.44
989,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,18,2,155,78,4.5,1.7,2,78,1,0,,0,1.50,3,2,+1,+0.58,-0.19,2.2,1.6,+0.6,+0.33,-0.17
990,Niclas Eliasson,se SWE,"MF,FW",Nîmes,fr Ligue 1,24,30,1799,60,52.6,20.0,19,78,3,11,29,2,0.80,20,40,-20,-1.00,-0.39,22.2,37.7,-15.5,-0.78,-0.48
991,Marvin Elimbi,fr FRA,DF,Strasbourg,fr Ligue 1,17,0,,,,,0,,,0,,5,,,,,,,,,,,
992,Elif Elmas,mk MKD,"MF,FW",Napoli,it Serie A,20,33,740,22,21.6,8.2,3,73,1,30,17,3,1.94,20,10,+10,+1.22,+0.04,16.0,10.7,+5.3,+0.64,-0.03
993,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,14,839,60,24.5,9.3,8,90,8,6,20,24,1.07,9,9,0,0.00,-0.31,14.7,11.9,+2.7,+0.29,+0.34
994,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,23,1544,67,45.1,17.2,17,85,13,6,16,13,2.04,27,20,+7,+0.41,-0.02,23.0,22.0,+1.0,+0.06,-0.31
995,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,23,1884,82,55.1,20.9,22,85,18,1,17,1,1.83,36,15,+21,+1.00,+1.00,35.3,18.5,+16.8,+0.80,+0.53
996,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,23,29,2536,87,82.9,28.2,29,87,27,0,,2,1.41,52,46,+6,+0.21,-0.13,46.8,35.8,+11.0,+0.39,+0.70
997,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,8,468,59,13.7,5.2,6,72,3,2,17,5,0.50,3,6,-3,-0.58,-0.03,4.1,5.1,-1.1,-0.20,-0.01
998,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,de Bundesliga,23,31,1440,46,47.1,16.0,16,77,7,15,14,0,1.45,29,28,+1,+0.06,-0.33,29.0,23.4,+5.6,+0.35,+0.15
999,Emerson,br BRA,DF,Betis,es La Liga,21,34,2991,88,87.5,33.2,34,88,32,0,,0,1.71,49,39,+10,+0.30,+2.40,46.5,37.9,+8.6,+0.26,+1.59
1000,Renaud Emond,be BEL,"FW,MF",Nantes,fr Ligue 1,28,22,354,16,10.4,3.9,3,54,0,19,10,14,1.00,3,6,-3,-0.76,-0.62,5.3,5.7,-0.4,-0.09,+0.03
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1001,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,4,219,55,6.4,2.4,4,55,1,0,,1,2.00,2,1,+1,+0.41,+0.50,2.5,2.9,-0.3,-0.16,-0.05
1002,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,38,2311,61,67.6,25.7,23,82,7,15,28,0,2.03,39,24,+15,+0.58,+0.18,38.5,25.7,+12.8,+0.50,-0.05
1003,Keita Endo,jp JPN,"MF,FW",Union Berlin,de Bundesliga,22,16,456,29,14.9,5.1,4,54,0,12,20,14,1.44,6,6,0,0.00,-0.24,7.9,8.3,-0.4,-0.09,-0.24
1004,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,33,2955,90,96.6,32.8,33,90,31,0,,0,1.36,56,53,+3,+0.09,+1.81,50.2,49.8,+0.4,+0.01,+1.00
1005,Björn Engels,be BEL,DF,Aston Villa,eng Premier League,25,0,,,,,0,,,0,,23,,,,,,,,,,,
1006,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,27,1404,52,41.1,15.6,13,79,4,14,27,5,0.85,12,11,+1,+0.06,+1.14,22.6,13.8,+8.8,+0.56,+0.97
1007,Christian Eriksen,dk DEN,MF,Inter,it Serie A,28,26,1385,53,40.5,15.4,17,69,2,9,24,11,2.42,35,13,+22,+1.43,+0.01,30.4,14.4,+16.0,+1.04,+0.23
1008,Saturday Erimuya,ng NGA,DF,Cádiz,es La Liga,22,0,,,,,0,,0,0,,6,,,,,,,,,,,
1009,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,27,1798,67,52.6,20.0,19,89,17,8,14,6,1.19,27,37,-10,-0.50,+0.05,27.1,34.2,-7.1,-0.35,+0.28
1010,Patrick Erras,de GER,"FW,MF",Werder Bremen,de Bundesliga,25,4,26,7,0.8,0.3,0,,0,4,7,11,0.00,1,2,-1,-3.46,-2.87,0.4,2.5,-2.2,-7.25,-6.71
1011,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,27,24,733,31,21.4,8.1,4,70,0,20,23,5,1.92,15,7,+8,+0.98,+1.05,11.1,11.2,0.0,0.00,-0.37
1012,Aarón Escandell,es ESP,GK,Granada,es La Liga,24,5,450,90,13.2,5.0,5,90,5,0,,31,0.80,5,8,-3,-0.60,-0.15,4.2,7.2,-3.0,-0.60,-0.23
1013,Dani Escriche,es ESP,"FW,MF",Huesca,es La Liga,22,23,857,37,25.1,9.5,7,69,1,16,24,12,0.78,8,22,-14,-1.47,-1.29,11.6,15.6,-3.9,-0.41,-0.21
1014,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,9,565,63,16.5,6.3,7,65,2,2,54,13,2.00,6,3,+3,+0.48,-0.06,5.7,5.1,+0.6,+0.09,-0.51
1015,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,32,2601,81,76.1,28.9,31,83,24,1,31,1,1.13,26,37,-11,-0.38,+0.83,27.0,38.7,-11.7,-0.40,+0.59
1016,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,21,4,231,58,6.8,2.6,3,77,0,1,1,14,1.00,4,5,-1,-0.39,-0.33,2.7,5.6,-2.8,-1.11,-0.92
1017,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,18,0,,,,,0,,,0,,2,,,,,,,,,,,
1018,Nahuel Estévez,ar ARG,MF,Spezia,it Serie A,24,27,1768,65,51.7,19.6,19,80,7,8,30,2,0.85,24,39,-15,-0.76,-0.49,24.0,30.8,-6.8,-0.34,+0.30
1019,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,25,1168,47,34.2,13.0,12,73,7,13,22,6,1.48,19,14,+5,+0.39,-0.05,20.9,15.5,+5.4,+0.42,+0.08
1020,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1,90,90,2.6,1.0,1,90,1,0,,3,3.00,3,2,+1,+1.00,+1.51,1.2,1.3,0.0,-0.04,+0.07
1021,Etxebarría,es ESP,GK,Valencia,es La Liga,23,0,,,,,0,,0,0,,7,,,,,,,,,,,
1022,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,11,883,80,25.8,9.8,9,90,9,2,37,25,1.09,6,11,-5,-0.51,-0.15,7.0,11.0,-4.0,-0.41,-0.34
1023,Euse,es ESP,DF,Levante,es La Liga,19,0,,,,,0,,0,0,,5,,,,,,,,,,,
1024,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,28,2473,88,72.3,27.5,28,88,25,0,,0,1.79,46,31,+15,+0.55,+0.26,39.0,29.8,+9.2,+0.33,+0.27
1025,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,31,2455,79,71.8,27.3,27,86,19,4,31,0,0.90,24,33,-9,-0.33,+0.98,36.1,31.7,+4.4,+0.16,+0.61
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1026,Valentin Eysseric,fr FRA,"MF,FW",Fiorentina,it Serie A,28,16,729,46,21.3,8.1,6,79,2,10,25,14,0.75,14,17,-3,-0.37,-0.07,9.1,16.3,-7.2,-0.89,-0.58
1027,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,34,2559,75,74.8,28.4,29,84,19,5,24,2,1.24,30,51,-21,-0.74,-0.32,25.3,43.8,-18.5,-0.65,-0.06
1028,Brooklyn Ezeh,de GER,"DF,MF",Schalke 04,de Bundesliga,19,0,,,,,0,,0,0,,3,,,,,,,,,,,
1029,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1,90,90,2.6,1.0,1,90,1,0,,36,0.00,0,2,-2,-2.00,-2.16,0.5,1.0,-0.5,-0.54,-0.70
1030,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,35,35,3150,90,92.1,35.0,35,90,35,0,,0,1.69,57,44,+13,+0.37,-0.30,49.2,46.7,+2.5,+0.07,-1.36
1031,Fabinho,br BRA,"DF,MF",Liverpool,eng Premier League,26,30,2567,86,75.1,28.5,28,90,27,2,24,0,1.87,53,29,+24,+0.84,+0.63,51.3,33.5,+17.9,+0.63,-0.08
1032,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,22,1507,69,44.1,16.7,19,76,11,3,20,7,1.00,16,25,-9,-0.54,-0.58,19.6,21.8,-2.2,-0.13,-0.02
1033,Arnau Fàbrega,es ESP,GK,Granada,es La Liga,20,0,,,,,0,,0,0,,19,,,,,,,,,,,
1034,Cesc Fàbregas,es ESP,"MF,FW",Monaco,fr Ligue 1,33,21,877,42,25.6,9.7,7,70,0,14,28,5,1.76,25,9,+16,+1.64,+1.00,21.2,8.4,+12.8,+1.31,+0.56
1035,Fabricio,es ESP,GK,Fulham,eng Premier League,32,0,,,,,0,,,0,,8,,,,,,,,,,,
1036,Bandiougou Fadiga,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,19,6,63,11,1.8,0.7,0,,0,6,11,9,3.00,4,0,+4,+5.71,+4.27,2.6,0.9,+1.7,+2.35,+1.33
1037,Bandiougou Fadiga,fr FRA,"MF,FW",Brest,fr Ligue 1,19,4,43,11,1.3,0.5,0,,0,4,11,9,0.25,1,2,-1,-2.09,-1.69,1.1,1.0,+0.1,+0.17,+0.39
1038,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,33,2899,88,84.8,32.2,33,88,31,0,,0,1.21,39,41,-2,-0.06,+0.97,27.7,47.1,-19.4,-0.60,+0.58
1039,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,19,1,21,21,0.6,0.2,0,,0,1,21,16,3.00,0,0,0,0.00,-1.03,0.6,0.3,+0.3,+1.27,+0.35
1040,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,31,22,1876,85,61.3,20.8,22,85,20,0,,2,0.55,18,50,-32,-1.54,+0.67,18.2,41.0,-22.7,-1.09,+0.26
1041,Romain Faivre,fr FRA,"MF,FW",Brest,fr Ligue 1,22,36,2891,80,84.5,32.1,33,86,19,3,22,0,1.11,40,58,-18,-0.56,-0.90,41.9,49.9,-8.0,-0.25,-0.24
1042,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,28,0,,,,,0,,0,0,,1,,,,,,,,,,,
1043,Fali,es ESP,"DF,MF",Cádiz,es La Liga,26,34,2637,78,77.1,29.3,29,87,23,5,25,2,1.24,28,44,-16,-0.55,+0.14,27.3,43.0,-15.7,-0.54,+0.04
1044,Boubacar Fall,sn SEN,GK,Saint-Étienne,fr Ligue 1,19,0,,,,,0,,,0,,4,,,,,,,,,,,
1045,Oussama Falouh,ma MAR,DF,Angers,fr Ligue 1,21,0,,,,,0,,,0,,3,,,,,,,,,,,
1046,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,30,0,,,,,0,,0,0,,2,,,,,,,,,,,
1047,Iago Falque,es ESP,"MF,FW",Benevento,it Serie A,30,11,358,33,10.5,4.0,4,60,0,7,17,6,0.55,6,7,-1,-0.25,+0.75,5.9,8.4,-2.5,-0.64,-0.02
1048,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,18,8,217,27,6.3,2.4,1,64,0,7,22,28,0.50,4,6,-2,-0.83,-0.49,3.4,5.8,-2.4,-1.01,-0.85
1049,Paolo Faragò,it ITA,DF,Bologna,it Serie A,27,1,23,23,0.7,0.3,0,,0,1,23,9,0.00,1,0,+1,+3.91,+4.31,0.7,0.5,+0.2,+0.82,+1.04
