Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2251,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,es La Liga,17,4,0,30,0.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2252,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,16,15,1238,13.8,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.8,19,49,32,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
2253,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,16,2,426,4.7,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,9,25,7,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.21
2254,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,22,10,983,10.9,1,6,7,1,0,0,0,0,2.0,2.0,3.7,5.6,45,28,99,0.09,0.55,0.64,0.09,0.64,0.18,0.34,0.52,0.18,0.52
2255,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,14,14,1165,12.9,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,30,53,14,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
2256,Rogério,br BRA,DF,Sassuolo,it Serie A,22,28,21,1877,20.9,0,1,1,0,0,0,4,0,0.5,0.5,1.5,2.0,59,81,135,0.00,0.05,0.05,0.00,0.05,0.03,0.07,0.10,0.03,0.10
2257,Luis Rojas,cl CHI,"MF,FW",Crotone,it Serie A,18,7,0,104,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,3,4,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
2258,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,22,21,1907,21.2,1,1,2,1,0,0,7,0,2.8,2.8,0.8,3.6,7,62,0,0.05,0.05,0.09,0.05,0.09,0.13,0.04,0.17,0.13,0.17
2259,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,31,29,2545,28.3,2,2,4,2,0,0,10,0,1.3,1.3,0.8,2.1,26,71,8,0.07,0.07,0.14,0.07,0.14,0.05,0.03,0.07,0.05,0.07
2260,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,21,20,1763,19.6,1,1,2,1,0,0,6,0,0.5,0.5,1.4,1.8,25,91,15,0.05,0.05,0.10,0.05,0.10,0.02,0.07,0.09,0.02,0.09
2261,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,33,31,2802,31.1,29,2,31,23,6,8,3,0,27.7,21.4,3.8,25.2,154,117,277,0.93,0.06,1.00,0.74,0.80,0.89,0.12,1.01,0.69,0.81
2262,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,17,14,1232,13.7,1,1,2,1,0,0,3,1,0.5,0.5,0.5,1.0,12,33,24,0.07,0.07,0.15,0.07,0.15,0.04,0.04,0.07,0.04,0.07
2263,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,26,21,1887,21.0,1,2,3,1,0,0,8,0,0.7,0.7,1.0,1.7,30,108,44,0.05,0.10,0.14,0.05,0.14,0.03,0.05,0.08,0.03,0.08
2264,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,35,33,3021,33.6,1,1,2,1,0,0,8,1,0.6,0.6,0.9,1.6,37,245,34,0.03,0.03,0.06,0.03,0.06,0.02,0.03,0.05,0.02,0.05
2265,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,20,14,1229,13.7,0,2,2,0,0,0,0,0,0.8,0.8,1.7,2.5,35,43,69,0.00,0.15,0.15,0.00,0.15,0.06,0.12,0.18,0.06,0.18
2266,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,19,6,651,7.2,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.9,4,10,36,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
2267,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,20,12,1187,13.2,0,2,2,0,0,0,4,0,0.9,0.9,1.6,2.4,15,59,7,0.00,0.15,0.15,0.00,0.15,0.07,0.12,0.18,0.07,0.18
2268,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,16,12,1094,12.2,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,0,24,2,0.08,0.00,0.08,0.08,0.08,0.03,0.00,0.03,0.03,0.03
2269,Rubén,es ESP,GK,Osasuna,es La Liga,36,3,3,187,2.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2270,Waldo Rubio,es ESP,"FW,MF",Valladolid,es La Liga,24,10,5,375,4.2,1,0,1,0,1,1,1,0,1.1,0.3,0.1,0.4,12,12,17,0.24,0.00,0.24,0.00,0.00,0.26,0.02,0.29,0.08,0.10
2271,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2272,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,19,19,1710,19.0,1,0,1,1,0,0,0,0,1.3,1.3,0.4,1.7,24,71,6,0.05,0.00,0.05,0.05,0.05,0.07,0.02,0.09,0.07,0.09
2273,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,25,21,1678,18.6,1,3,4,1,0,0,4,0,0.8,0.8,2.3,3.1,19,111,67,0.05,0.16,0.21,0.05,0.21,0.04,0.12,0.16,0.04,0.16
2274,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,11,7,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,0.01,0.07
2275,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,7,1,205,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2276,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,16,12,1001,11.1,1,1,2,1,0,0,2,0,0.4,0.4,0.5,1.0,4,36,5,0.09,0.09,0.18,0.09,0.18,0.04,0.05,0.09,0.04,0.09
2277,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
2278,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,6,3,208,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,4,14,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
2279,Mário Rui,pt POR,DF,Napoli,it Serie A,29,27,17,1669,18.5,0,2,2,0,0,0,4,0,0.9,0.9,2.2,3.0,37,67,111,0.00,0.11,0.11,0.00,0.11,0.05,0.12,0.16,0.05,0.16
2280,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,28,21,1593,17.7,2,2,4,2,0,0,2,0,2.9,2.9,2.1,5.0,40,54,148,0.11,0.11,0.23,0.11,0.23,0.16,0.12,0.28,0.16,0.28
2281,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2282,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,fr Ligue 1,17,7,1,186,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,12,14,12,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2283,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,33,29,2569,28.5,3,1,4,3,0,0,1,0,2.0,2.0,2.0,4.0,61,226,80,0.11,0.04,0.14,0.11,0.14,0.07,0.07,0.14,0.07,0.14
2284,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,27,24,2157,24.0,2,0,2,2,0,0,9,0,1.5,1.5,0.1,1.6,13,76,3,0.08,0.00,0.08,0.08,0.08,0.06,0.00,0.07,0.06,0.07
2285,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,2,2,180,2.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2286,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2287,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,9,2,241,2.7,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,4,6,29,0.37,0.00,0.37,0.37,0.37,0.25,0.04,0.28,0.25,0.28
2288,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
2289,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2290,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,24,10,1069,11.9,0,2,2,0,0,0,2,0,0.2,0.2,0.9,1.1,15,32,38,0.00,0.17,0.17,0.00,0.17,0.02,0.07,0.10,0.02,0.10
2291,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,11,10,945,10.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2292,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,21,3,469,5.2,1,1,2,1,0,0,0,0,0.5,0.5,1.1,1.6,20,15,66,0.19,0.19,0.38,0.19,0.38,0.09,0.22,0.31,0.09,0.31
2293,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,6,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,3,4,1,0.00,0.00,0.00,0.00,0.00,0.23,0.05,0.28,0.23,0.28
2294,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,7,0,125,1.4,0,0,0,0,0,0,0,0,1.7,1.7,0.3,2.0,3,0,9,0.00,0.00,0.00,0.00,0.00,1.19,0.23,1.43,1.19,1.43
2295,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,33,33,2909,32.3,1,2,3,1,0,0,4,0,0.6,0.6,1.5,2.1,84,162,129,0.03,0.06,0.09,0.03,0.09,0.02,0.05,0.06,0.02,0.06
2296,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2297,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,27,24,2026,22.5,8,3,11,4,4,4,8,0,7.6,4.4,2.7,7.1,24,171,78,0.36,0.13,0.49,0.18,0.31,0.34,0.12,0.46,0.19,0.32
2298,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,32,27,2016,22.4,2,4,6,2,0,0,7,1,2.4,2.4,3.1,5.6,43,59,169,0.09,0.18,0.27,0.09,0.27,0.11,0.14,0.25,0.11,0.25
2299,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,16,7,622,6.9,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,10,22,2,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.13,0.09,0.13
2300,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,23,25,19,1560,17.3,3,4,7,3,0,0,0,0,2.6,2.6,3.7,6.3,81,65,86,0.17,0.23,0.40,0.17,0.40,0.15,0.21,0.36,0.15,0.36
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2301,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,19,21,2,453,5.0,1,0,1,1,0,0,1,0,1.3,1.3,0.8,2.2,14,4,36,0.20,0.00,0.20,0.20,0.20,0.26,0.17,0.43,0.26,0.43
2302,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,27,27,2407,26.7,3,0,3,3,0,0,2,0,3.0,3.0,0.2,3.3,12,100,24,0.11,0.00,0.11,0.11,0.11,0.11,0.01,0.12,0.11,0.12
2303,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,18,32,30,2553,28.4,5,3,8,5,0,0,1,0,6.9,6.9,4.4,11.3,85,101,269,0.18,0.11,0.28,0.18,0.28,0.24,0.16,0.40,0.24,0.40
2304,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,29,26,2385,26.5,0,1,1,0,0,0,6,1,0.6,0.6,1.4,2.0,38,109,108,0.00,0.04,0.04,0.00,0.04,0.02,0.05,0.08,0.02,0.08
2305,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.38,0.38,0.38
2306,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,4,3,276,3.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
2307,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,6,4,375,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,6,24,12,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
2308,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,37,34,3078,34.2,22,5,27,16,6,6,0,0,19.3,14.6,6.2,20.8,111,136,396,0.64,0.15,0.79,0.47,0.61,0.56,0.18,0.75,0.43,0.61
2309,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,it Serie A,18,21,7,755,8.4,2,0,2,2,0,0,3,0,3.9,3.9,0.3,4.2,13,29,53,0.24,0.00,0.24,0.24,0.24,0.46,0.04,0.51,0.46,0.51
2310,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,20,20,1800,20.0,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.9,36,106,3,0.05,0.00,0.05,0.05,0.05,0.04,0.00,0.04,0.04,0.04
2311,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2312,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,12,8,844,9.4,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,13,8,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
2313,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,23,28,22,1661,18.5,8,3,11,7,1,1,5,0,6.4,5.6,1.4,7.0,54,65,118,0.43,0.16,0.60,0.38,0.54,0.35,0.07,0.42,0.30,0.38
2314,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,29,28,25,1933,21.5,2,0,2,2,0,0,5,0,2.0,2.0,1.5,3.5,51,29,131,0.09,0.00,0.09,0.09,0.09,0.09,0.07,0.16,0.09,0.16
2315,Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18,7,2,200,2.2,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,3,2,8,0.00,0.45,0.45,0.00,0.45,0.01,0.26,0.27,0.01,0.27
2316,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,31,31,2563,28.5,0,2,2,0,0,0,3,0,0.6,0.6,1.8,2.3,11,112,32,0.00,0.07,0.07,0.00,0.07,0.02,0.06,0.08,0.02,0.08
2317,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,29,24,2161,24.0,7,0,7,7,0,0,4,0,8.1,8.1,0.6,8.7,22,24,162,0.29,0.00,0.29,0.29,0.29,0.34,0.02,0.36,0.34,0.36
2318,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,36,26,2448,27.2,1,6,7,1,0,0,2,0,1.0,1.0,2.8,3.8,61,118,122,0.04,0.22,0.26,0.04,0.26,0.04,0.10,0.14,0.04,0.14
2319,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,34,30,10,1130,12.6,0,2,2,0,0,0,4,1,1.3,1.3,2.6,3.9,23,54,76,0.00,0.16,0.16,0.00,0.16,0.10,0.21,0.31,0.10,0.31
2320,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,24,17,1460,16.2,0,0,0,0,0,0,7,0,0.1,0.1,0.1,0.2,0,34,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
2321,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,14,12,978,10.9,5,1,6,5,0,0,2,0,3.3,3.3,0.6,3.9,11,20,48,0.46,0.09,0.55,0.46,0.55,0.30,0.05,0.36,0.30,0.36
2322,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,16,10,932,10.4,3,0,3,3,0,0,2,0,5.0,5.0,0.1,5.2,14,14,37,0.29,0.00,0.29,0.29,0.29,0.48,0.01,0.50,0.48,0.50
2323,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,24,11,1035,11.5,2,2,4,2,0,0,2,0,2.8,2.8,1.2,4.0,26,41,76,0.17,0.17,0.35,0.17,0.35,0.25,0.10,0.35,0.25,0.35
2324,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,23,14,1270,14.1,1,3,4,1,0,0,4,0,2.4,2.4,2.0,4.4,48,115,51,0.07,0.21,0.28,0.07,0.28,0.17,0.14,0.31,0.17,0.31
2325,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,30,12,1146,12.7,7,5,12,7,0,1,0,0,6.4,5.6,5.3,10.9,28,62,89,0.55,0.39,0.94,0.55,0.94,0.50,0.41,0.92,0.44,0.86
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2326,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,18,17,1486,16.5,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,2,36,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
2327,Germán Sánchez,es ESP,DF,Granada,es La Liga,33,34,29,2638,29.3,3,1,4,3,0,0,11,1,2.3,2.3,0.1,2.4,5,45,5,0.10,0.03,0.14,0.10,0.14,0.08,0.00,0.08,0.08,0.08
2328,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,23,16,11,921,10.2,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,9,16,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
2329,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,19,16,10,976,10.8,0,4,4,0,0,0,4,0,0.1,0.1,1.2,1.4,20,51,54,0.00,0.37,0.37,0.00,0.37,0.01,0.11,0.13,0.01,0.13
2330,Manuel Sánchez,es ESP,DF,Atlético Madrid,es La Liga,19,1,1,49,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,1,1,2,0.00,1.84,1.84,0.00,1.84,0.00,0.73,0.73,0.00,0.73
2331,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,es La Liga,30,9,5,495,5.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,8,9,18,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
2332,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2333,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,20,26,24,2062,22.9,8,11,19,7,1,1,0,0,6.6,5.8,7.7,13.5,114,178,276,0.35,0.48,0.83,0.31,0.79,0.29,0.34,0.62,0.25,0.59
2334,Alex Sandro,br BRA,DF,Juventus,it Serie A,29,26,20,1858,20.6,2,1,3,2,0,0,2,0,1.6,1.6,1.6,3.2,69,130,76,0.10,0.05,0.15,0.10,0.15,0.08,0.08,0.16,0.08,0.16
2335,Leroy Sané,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,32,18,1805,20.1,6,9,15,6,0,0,2,0,5.4,5.4,6.8,12.1,73,84,230,0.30,0.45,0.75,0.30,0.75,0.27,0.34,0.61,0.27,0.61
2336,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,29,14,11,1071,11.9,0,0,0,0,0,0,5,0,0.4,0.4,1.1,1.5,11,29,6,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12
2337,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,34,32,24,2084,23.2,0,2,2,0,0,0,10,0,1.1,1.1,2.2,3.4,8,80,35,0.00,0.09,0.09,0.00,0.09,0.05,0.10,0.15,0.05,0.15
2338,Mohamed Sankoh,nl NED,MF,Stuttgart,de Bundesliga,16,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2339,Siriki Sanogo,ci CIV,MF,Benevento,it Serie A,18,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2340,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,25,9,3,294,3.3,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.2,9,16,13,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
2341,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,25,12,10,826,9.2,2,3,5,2,0,0,2,0,0.9,0.9,2.9,3.8,20,32,46,0.22,0.33,0.54,0.22,0.54,0.10,0.31,0.42,0.10,0.42
2342,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,28,26,11,1169,13.0,2,2,4,2,0,0,2,0,3.9,3.9,2.9,6.8,38,58,88,0.15,0.15,0.31,0.15,0.31,0.30,0.22,0.53,0.30,0.53
2343,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,25,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,14,1,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.09,0.04,0.09
2344,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,25,30,28,2209,24.5,1,2,3,1,0,0,5,0,2.2,2.2,1.4,3.7,30,96,58,0.04,0.08,0.12,0.04,0.12,0.09,0.06,0.15,0.09,0.15
2345,Federico Santander,py PAR,FW,Bologna,it Serie A,29,4,0,37,0.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.7,0,1,5,0.00,2.43,2.43,0.00,2.43,0.56,1.00,1.56,0.56,1.56
2346,Davide Santon,it ITA,DF,Roma,it Serie A,29,10,7,586,6.5,0,1,1,0,0,0,3,0,0.4,0.4,0.6,0.9,17,19,31,0.00,0.15,0.15,0.00,0.15,0.06,0.09,0.15,0.06,0.15
2347,Samir Santos,br BRA,DF,Udinese,it Serie A,25,30,24,2216,24.6,1,0,1,1,0,0,6,0,1.3,1.3,0.6,2.0,24,88,23,0.04,0.00,0.04,0.04,0.04,0.05,0.03,0.08,0.05,0.08
2348,Riccardo Saponara,it ITA,MF,Fiorentina,it Serie A,28,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
2349,Riccardo Saponara,it ITA,"FW,MF",Spezia,it Serie A,28,9,5,389,4.3,2,0,2,2,0,0,2,1,1.0,1.0,0.7,1.7,17,20,30,0.46,0.00,0.46,0.46,0.46,0.23,0.16,0.39,0.23,0.39
2350,Ivan Šaponjić,rs SRB,FW,Cádiz,es La Liga,22,9,3,388,4.3,1,0,1,0,1,1,2,0,2.2,1.4,0.0,1.4,3,6,12,0.23,0.00,0.23,0.00,0.00,0.50,0.00,0.50,0.32,0.32
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2351,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,28,27,13,1320,14.7,6,4,10,6,0,0,2,0,5.3,5.3,6.1,11.5,44,66,173,0.41,0.27,0.68,0.41,0.68,0.36,0.42,0.78,0.36,0.78
2352,Josh Sargent,us USA,"FW,MF",Werder Bremen,de Bundesliga,20,32,30,2506,27.8,5,2,7,5,0,0,7,0,5.5,5.5,3.8,9.3,28,45,114,0.18,0.07,0.25,0.18,0.25,0.20,0.14,0.34,0.20,0.34
2353,Bouna Sarr,sn SEN,DF,Marseille,fr Ligue 1,28,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,7,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2354,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,28,8,5,452,5.0,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,18,32,29,0.00,0.20,0.20,0.00,0.20,0.01,0.02,0.04,0.01,0.04
2355,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,24,9,6,463,5.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,2,20,5,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.19,0.09,0.19
