Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1528,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,26.0,53,31,32,19,2,33,47,70.2,14,35,17,18,40,93,77,2
1529,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,26,27.2,51,23,25,22,4,28,43,65.1,15,33,10,23,27,78,44,0
1530,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,24,3
1531,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,25,2.6,8,4,4,2,2,4,10,40.0,6,6,1,5,1,9,0,1
1532,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,es La Liga,25,11.0,22,12,8,10,4,9,22,40.9,13,4,0,4,5,27,3,0
1533,Julen Lobete,es ESP,"FW,MF",Real Sociedad,es La Liga,20,3.2,4,3,3,0,1,1,2,50.0,1,6,1,5,1,5,1,0
1534,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,18.7,39,24,16,20,3,14,36,38.9,22,9,1,8,12,51,13,1
1535,Jürgen Locadia,nl NED,"MF,FW",Brighton,eng Premier League,27,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1536,Jürgen Locadia,nl NED,"FW,MF",Bochum,de Bundesliga,27,4.9,4,2,1,0,3,1,1,100.0,0,1,0,1,1,5,2,0
1537,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,24.0,44,25,21,16,7,21,47,44.7,26,43,21,22,22,66,33,0
1538,Banzouzi Locko,fr FRA,"MF,DF",Reims,fr Ligue 1,19,11.2,28,19,13,11,4,14,24,58.3,10,20,8,12,14,42,15,0
1539,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,13.1,31,18,14,13,4,11,27,40.7,16,22,4,18,13,44,19,1
1540,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,25,15.5,29,10,16,11,2,10,19,52.6,9,15,6,9,11,40,17,0
1541,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,4.6,3,2,1,2,0,1,2,50.0,1,4,1,3,1,4,20,0
1542,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,3.4,9,5,2,4,3,1,1,100.0,0,4,0,4,0,9,2,0
1543,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,16.3,54,34,18,31,5,24,65,36.9,41,18,6,12,9,63,18,0
1544,Ademola Lookman,ng NGA,"FW,MF",Leicester City,eng Premier League,23,16.1,32,14,10,13,9,10,28,35.7,18,19,1,18,10,42,4,0
1545,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,33.1,0,0,0,0,0,0,0,,0,0,0,0,3,3,12,3
1546,David López,es ESP,"MF,DF",Espanyol,es La Liga,31,8.3,18,13,9,8,1,9,16,56.3,7,10,8,2,10,28,25,2
1547,Diego López,es ESP,GK,Espanyol,es La Liga,39,35.3,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,21,1
1548,Javi López,es ESP,DF,Alavés,es La Liga,19,5.1,8,6,6,2,0,4,6,66.7,2,7,1,6,4,12,15,0
1549,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,32.6,69,36,40,27,2,35,87,40.2,52,33,7,26,42,111,38,1
1550,Pau López,es ESP,GK,Marseille,fr Ligue 1,26,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,12,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1551,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,12.9,19,9,6,10,3,10,33,30.3,23,7,0,7,10,29,8,1
1552,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,18.2,53,29,22,24,7,21,53,39.6,32,20,4,16,22,75,17,0
1553,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,3.0,7,5,2,3,2,5,8,62.5,3,2,0,2,5,12,9,0
1554,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,32.6,65,39,29,30,6,34,69,49.3,35,32,9,23,70,135,53,1
1555,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1556,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,9.8,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,3,3
1557,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,19.8,33,17,21,9,3,16,30,53.3,14,17,4,13,12,45,28,0
1558,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1559,Mamadou Loum,sn SEN,MF,Alavés,es La Liga,24,25.7,49,22,26,22,1,17,45,37.8,28,30,11,19,37,86,68,1
1560,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,15.7,41,21,18,20,3,16,38,42.1,22,28,6,22,42,83,20,1
1561,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,3.4,5,4,4,1,0,0,1,0.0,1,4,2,2,7,12,8,0
1562,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,13.8,23,15,13,10,0,8,20,40.0,12,21,10,11,28,51,43,0
1563,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,15.7,28,22,12,11,5,10,43,23.3,33,17,2,15,9,37,15,1
1564,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,19.7,38,24,20,10,8,20,37,54.1,17,25,11,14,26,64,68,0
1565,Anthony Lozano,hn HON,"FW,MF",Cádiz,es La Liga,28,18.6,8,4,2,3,3,5,18,27.8,13,16,2,14,2,10,7,0
1566,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,17.9,28,20,12,11,5,8,30,26.7,22,24,0,24,9,37,9,0
1567,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,16.1,43,25,14,24,5,17,40,42.5,23,15,5,10,13,56,4,1
1568,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,8.3,22,10,11,6,5,11,22,50.0,11,15,3,12,11,33,10,0
1569,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,11.0,42,25,22,17,3,17,35,48.6,18,21,2,19,21,63,11,1
1570,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,20.8,35,21,24,10,1,16,34,47.1,18,17,3,14,19,54,37,0
1571,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,34,30.2,27,17,6,9,12,12,42,28.6,30,29,0,29,4,31,7,0
1572,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,29.7,78,40,42,33,3,32,50,64.0,18,43,21,22,100,178,80,2
1573,Luismi,es ESP,"FW,MF",Sevilla,es La Liga,20,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1574,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,30.2,59,39,30,24,5,21,72,29.2,51,30,7,23,34,93,28,1
1575,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,17.7,2,1,0,1,1,1,5,20.0,4,11,1,10,0,2,20,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1576,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,23.3,34,19,27,7,0,15,23,65.2,8,18,9,9,38,72,64,2
1577,Dodi Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,23,2.0,2,1,2,0,0,1,3,33.3,2,2,0,2,2,4,0,0
1578,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,de Bundesliga,23,9.8,7,4,3,2,2,1,10,10.0,9,5,0,5,13,20,4,0
1579,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,33.1,51,34,17,27,7,19,43,44.2,24,34,6,28,24,75,41,0
1580,Levi Lumeka,eng ENG,"MF,FW",Troyes,fr Ligue 1,22,0.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0
1581,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
1582,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1583,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,21.8,29,17,17,10,2,10,20,50.0,10,32,26,6,45,74,132,0
1584,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,27.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,4
1585,Lyanco,br BRA,DF,Southampton,eng Premier League,24,10.1,18,15,11,7,0,10,18,55.6,8,18,13,5,13,31,50,1
1586,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,it Serie A,27,20.2,19,12,16,1,2,11,20,55.0,9,18,8,10,31,50,73,0
1587,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,fr Ligue 1,20,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1588,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,22,23.6,65,40,23,30,12,29,68,42.6,39,37,7,30,13,78,22,0
1589,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,27,5.8,16,14,11,1,4,12,14,85.7,2,9,1,8,3,19,12,1
1590,Darwin Machís,ve VEN,"MF,FW",Granada,es La Liga,28,15.3,23,13,11,8,4,9,23,39.1,14,10,0,10,15,38,17,0
1591,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,17.0,41,22,24,14,3,16,42,38.1,26,18,4,14,18,59,27,0
1592,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,24,27.3,40,20,8,24,8,14,46,30.4,32,18,3,15,11,51,12,0
1593,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,16.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,2
1594,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,32.7,84,47,48,28,8,38,69,55.1,31,30,13,17,46,130,74,0
1595,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,5.8,0,0,0,0,0,0,5,0.0,5,1,0,1,0,0,4,0
1596,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,31.3,58,32,20,32,6,31,77,40.3,46,30,5,25,29,87,33,0
1597,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1598,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,3.0,5,4,4,1,0,1,9,11.1,8,3,1,2,1,6,3,0
1599,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,5.9,10,7,5,5,0,8,16,50.0,8,5,3,2,10,20,46,0
1600,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,2.7,4,2,4,0,0,1,1,100.0,0,2,2,0,7,11,12,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1601,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,23,16.3,50,34,27,20,3,22,50,44.0,28,14,3,11,25,75,13,0
1602,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,fr Ligue 1,24,19.1,53,31,22,26,5,24,42,57.1,18,17,7,10,20,73,36,0
1603,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,27.9,34,21,22,8,4,19,31,61.3,12,36,29,7,32,66,101,3
1604,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,30,16.6,11,3,5,4,2,5,19,26.3,14,15,1,14,6,17,6,0
1605,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,20.7,20,13,6,10,4,8,26,30.8,18,18,1,17,15,35,13,0
1606,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,14.1,47,28,29,13,5,24,48,50.0,24,20,7,13,14,61,18,0
1607,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,32.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,4,2
1608,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,3.0,8,4,5,3,0,2,4,50.0,2,2,0,2,4,12,4,0
1609,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,5.4,8,6,5,0,3,5,14,35.7,9,7,0,7,6,14,7,0
1610,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
1611,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,29,3.6,5,3,2,3,0,5,10,50.0,5,2,0,2,0,5,1,0
1612,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,23,20.4,32,21,9,14,9,11,42,26.2,31,26,2,24,11,43,9,0
1613,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,26.1,30,21,7,17,6,15,29,51.7,14,26,6,20,19,49,17,0
1614,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,18,3.6,2,2,0,0,2,0,1,0.0,1,1,0,1,3,5,2,0
1615,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,32.6,56,32,24,26,6,18,49,36.7,31,42,13,29,71,127,41,0
1616,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,12.4,14,6,10,4,0,7,9,77.8,2,17,11,6,12,26,61,1
1617,Kévin Malcuit,ma MAR,"DF,MF",Napoli,it Serie A,30,3.2,4,2,4,0,0,2,2,100.0,0,3,0,3,8,12,6,0
1618,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,1.6,8,3,4,3,1,2,6,33.3,4,4,0,4,1,9,0,0
1619,Youssef Maleh,it ITA,MF,Fiorentina,it Serie A,22,11.3,27,16,8,13,6,12,25,48.0,13,14,1,13,6,33,2,0
1620,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,18.7,13,10,4,5,4,7,13,53.8,6,10,0,10,10,23,11,0
1621,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,28,17.7,18,10,3,10,5,5,19,26.3,14,27,3,24,5,23,1,0
1622,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,20.3,45,25,24,19,2,16,31,51.6,15,23,9,14,20,65,53,0
1623,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
1624,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,12.7,37,17,16,18,3,15,42,35.7,27,20,8,12,18,55,15,0
1625,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,18.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1626,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,19.6,19,12,3,11,5,6,26,23.1,20,16,0,16,4,23,13,0
1627,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,21,8.9,18,12,8,7,3,9,21,42.9,12,5,2,3,5,23,6,0
1628,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,26.2,32,19,18,13,1,14,37,37.8,23,23,6,17,32,64,72,0
1629,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,32.0,41,25,22,18,1,18,33,54.5,15,38,19,19,39,80,69,0
1630,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,4.7,1,1,0,1,0,0,6,0.0,6,2,0,2,1,2,2,0
1631,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,9.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,4,1
1632,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,14.4,45,25,30,14,1,22,30,73.3,8,18,9,9,21,66,38,0
1633,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,16.9,43,23,29,11,3,32,51,62.7,19,13,4,9,37,80,55,0
1634,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,15.3,11,5,2,8,1,3,6,50.0,3,17,14,3,13,24,49,3
1635,Rolando Mandragora,it ITA,MF,Torino,it Serie A,24,14.7,21,10,3,16,2,12,21,57.1,9,18,4,14,10,31,13,0
1636,Anthony Mandrea,dz ALG,GK,Angers,fr Ligue 1,24,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,0
1637,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,29,31.3,33,20,7,14,12,8,26,30.8,18,30,1,29,8,41,15,0
1638,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,13.1,17,12,12,5,0,8,12,66.7,4,11,8,3,17,34,61,1
1639,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,23,20.6,17,10,5,7,5,11,22,50.0,11,11,4,7,12,29,19,1
1640,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,34,24.4,58,30,23,34,1,31,68,45.6,37,38,11,27,36,94,29,0
1641,Ricardo Mangas,pt POR,DF,Bordeaux,fr Ligue 1,23,26.1,35,22,22,8,5,26,41,63.4,15,18,4,14,25,60,47,3
1642,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,3.5,2,2,1,1,0,2,3,66.7,1,2,1,1,4,6,10,1
1643,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,14.0,39,29,28,10,1,21,36,58.3,15,15,6,9,10,49,32,0
1644,Myziane Maolida,fr FRA,MF,Nice,fr Ligue 1,22,0.4,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
1645,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,de Bundesliga,22,8.6,7,4,5,1,1,3,9,33.3,6,5,0,5,1,8,6,0
1646,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,19,10.1,8,4,1,1,6,1,8,12.5,7,7,0,7,2,10,6,0
1647,Maranhão,br BRA,"FW,MF",Valencia,es La Liga,24,10.8,15,11,4,6,5,5,16,31.3,11,15,0,15,7,22,13,0
1648,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,11.6,13,9,12,1,0,9,15,60.0,6,17,13,4,15,28,51,0
1649,Fernando Marçal,br BRA,"MF,DF",Wolves,eng Premier League,32,16.1,42,22,27,14,1,21,37,56.8,16,25,4,21,28,70,52,0
1650,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,5.8,8,4,2,3,3,5,10,50.0,5,7,2,5,1,9,11,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1651,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,10.0,9,5,7,2,0,4,6,66.7,2,4,3,1,13,22,46,1
1652,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,2.0,4,3,0,4,0,4,6,66.7,2,3,2,1,4,8,10,0
1653,Solly March,eng ENG,"DF,FW",Brighton,eng Premier League,27,19.4,30,17,11,9,10,7,22,31.8,15,22,3,19,17,47,25,0
1654,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,15.0,21,15,11,8,2,11,16,68.8,5,15,6,9,10,31,24,0
1655,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,34.7,16,11,10,6,0,10,23,43.5,13,37,27,10,43,59,114,2
1656,Iván Marcone,ar ARG,MF,Elche,es La Liga,31,9.0,24,14,17,6,1,12,24,50.0,12,8,3,5,12,36,13,0
1657,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,18.7,50,37,24,19,7,28,43,65.1,15,20,3,17,19,69,27,0
1658,Davide Marfella,it ITA,GK,Napoli,it Serie A,21,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1659,José Mari,es ESP,MF,Cádiz,es La Liga,33,4.3,14,7,3,10,1,7,8,87.5,1,4,1,3,7,21,2,0
1660,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,27,2.0,5,3,1,3,1,3,6,50.0,3,5,4,1,3,8,10,0
1661,Pablo Marí,es ESP,DF,Udinese,it Serie A,27,14.9,16,8,8,6,2,8,16,50.0,8,18,12,6,21,37,72,0
1662,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,26,22.7,18,12,12,6,0,8,16,50.0,8,25,19,6,25,43,96,1
1663,Mariano,do DOM,FW,Real Madrid,es La Liga,27,3.8,2,0,2,0,0,0,0,,0,2,0,2,1,3,3,0
1664,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,25,31.3,42,21,16,22,4,24,54,44.4,30,23,5,18,10,52,17,1
1665,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,27,20.4,36,24,27,9,0,20,40,50.0,20,21,14,7,25,61,66,1
1666,Mika Màrmol,es ESP,DF,Barcelona,es La Liga,19,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1667,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,22,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1668,Omar Marmoush,eg EGY,FW,Stuttgart,de Bundesliga,22,17.5,26,17,6,14,6,4,20,20.0,16,9,1,8,7,33,6,0
1669,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,27,31.8,37,14,25,11,1,20,35,57.1,15,35,19,16,16,53,102,0
1670,Roger Martí,es ESP,FW,Levante,es La Liga,30,23.5,23,14,3,13,7,8,30,26.7,22,14,0,14,2,25,8,0
1671,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,25,2.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
1672,Anthony Martial,fr FRA,"FW,MF",Sevilla,es La Liga,25,5.4,2,1,0,0,2,2,6,33.3,4,4,0,4,0,2,3,0
1673,Martín,es ESP,MF,Cádiz,es La Liga,22,1.3,2,2,0,2,0,0,0,,0,1,0,1,1,3,3,0
1674,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,24,25.5,54,33,32,18,4,24,55,43.6,31,24,4,20,20,74,35,0
1675,Ander Martin,es ESP,"FW,MF",Real Sociedad,es La Liga,20,1.0,1,0,0,1,0,1,1,100.0,0,0,0,0,3,4,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1676,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,es La Liga,22,2.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
1677,Carlos Martín,es ESP,DF,Atlético Madrid,es La Liga,19,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1678,Iván Martín,es ESP,"MF,FW",Alavés,es La Liga,22,1.8,1,1,1,0,0,0,1,0.0,1,2,0,2,1,2,1,0
1679,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,31,23.4,35,20,12,21,2,19,53,35.8,34,17,3,14,22,57,28,1
1680,Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,20,20.7,27,19,7,14,6,10,29,34.5,19,26,1,25,20,47,15,0
1681,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,28,36.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,6,1
1682,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,30,26.0,28,13,18,7,3,14,23,60.9,9,22,10,12,39,67,143,0
1683,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,21,9.8,21,14,8,11,2,10,29,34.5,19,6,0,6,9,30,10,0
1684,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,23,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1685,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,23,25.4,20,10,3,10,7,6,11,54.5,5,21,1,20,18,38,6,0
1686,Pablo Martínez,es ESP,MF,Levante,es La Liga,23,7.3,15,8,7,8,0,4,13,30.8,9,6,3,3,15,30,5,0
1687,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,25,15.9,36,25,23,11,2,21,34,61.8,13,22,9,13,19,55,46,0
1688,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,26,21.2,42,27,10,26,6,21,59,35.6,38,26,1,25,17,59,4,0
1689,Adam Marušić,me MNE,DF,Lazio,it Serie A,28,30.2,30,18,16,12,2,13,32,40.6,19,19,8,11,41,71,71,0
1690,Omar Mascarell,es ESP,MF,Elche,es La Liga,28,27.7,46,26,16,23,7,24,60,40.0,36,42,14,28,48,94,52,2
1691,Andrea Masiello,it ITA,DF,Genoa,it Serie A,35,5.7,5,3,4,1,0,4,7,57.1,3,8,4,4,11,16,20,1
1692,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,12.0,24,13,11,10,3,12,29,41.4,17,18,6,12,18,42,45,0
1693,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,22,17.2,35,20,21,13,1,21,33,63.6,12,28,19,9,34,69,64,1
1694,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,20,9.7,14,5,6,7,1,4,16,25.0,12,9,0,9,3,17,6,0
1695,Arthur Masuaku,cd COD,"DF,FW",West Ham,eng Premier League,27,7.2,31,23,19,11,1,14,23,60.9,9,9,1,8,9,40,17,0
1696,Jaime Mata,es ESP,FW,Getafe,es La Liga,32,7.5,7,5,3,1,3,1,9,11.1,8,4,1,3,1,8,5,0
1697,Juan Mata,es ESP,MF,Manchester Utd,eng Premier League,33,2.6,6,4,2,3,1,3,5,60.0,2,1,0,1,1,7,1,0
1698,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,18,23.7,45,26,21,23,1,18,39,46.2,21,33,3,30,29,74,22,0
1699,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,19,8.8,8,7,4,4,0,2,11,18.2,9,11,3,8,13,21,9,0
1700,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,8.1,16,12,10,5,1,13,29,44.8,16,10,6,4,9,25,15,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1701,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,24,12.7,8,4,2,5,1,3,18,16.7,15,11,3,8,4,12,13,0
1702,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,32,15.4,31,18,19,11,1,15,31,48.4,16,21,6,15,31,62,21,3
1703,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,31.0,47,34,23,19,5,20,31,64.5,11,26,14,12,44,91,93,1
1704,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,1.5,3,2,1,2,0,2,7,28.6,5,3,3,0,1,4,6,1
