Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
883,Mike Frantz,de GER,MF,Freiburg,de Bundesliga,32,18,3,350,3.9,0,1,1,0,0,0,2,0,0.4,0.4,0.9,1.3,4,15,8,0.00,0.26,0.26,0.00,0.26,0.10,0.22,0.33,0.10,0.33
884,Ryan Fraser,sct SCO,"MF,FW",Bournemouth,eng Premier League,25,28,21,2067,23.0,1,4,5,1,0,0,2,0,3.7,3.7,3.9,7.6,99,100,164,0.04,0.17,0.22,0.04,0.22,0.16,0.17,0.33,0.16,0.33
885,Fred,br BRA,MF,Manchester Utd,eng Premier League,26,29,23,2163,24.0,0,0,0,0,0,0,8,0,1.7,1.7,2.1,3.8,28,158,39,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.16,0.07,0.16
886,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,26,27,25,2237,24.9,0,3,3,0,0,0,7,0,0.1,0.1,2.6,2.7,63,72,110,0.00,0.12,0.12,0.00,0.12,0.01,0.10,0.11,0.01,0.11
887,Kieron Freeman,wls WAL,FW,Sheffield Utd,eng Premier League,27,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
888,Luke Freeman,eng ENG,MF,Sheffield Utd,eng Premier League,27,11,3,366,4.1,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,14,20,23,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
889,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,27,31,28,2337,26.0,2,2,4,2,0,0,3,0,1.6,1.6,2.5,4.2,54,172,60,0.08,0.08,0.15,0.08,0.15,0.06,0.10,0.16,0.06,0.16
890,Marco Friedl,at AUT,"DF,MF",Werder Bremen,de Bundesliga,21,27,24,2183,24.3,1,3,4,1,0,0,9,0,0.9,0.9,1.7,2.6,24,82,80,0.04,0.12,0.16,0.04,0.16,0.04,0.07,0.11,0.04,0.11
891,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,23,31,31,2789,31.0,2,0,2,2,0,0,11,1,2.5,2.5,0.1,2.6,14,96,9,0.06,0.00,0.06,0.06,0.06,0.08,0.00,0.08,0.08,0.08
892,Samúel Friðjónsson,is ISL,MF,Paderborn 07,de Bundesliga,23,5,2,192,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
893,Jorge de Frutos,es ESP,"MF,DF",Valladolid,es La Liga,22,3,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,4,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.21,0.07,0.21
894,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,33,11,8,772,8.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,8,46,18,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
895,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,22,20,19,1579,17.5,1,1,2,1,0,0,3,1,3.1,3.1,2.6,5.7,56,106,76,0.06,0.06,0.11,0.06,0.11,0.18,0.15,0.32,0.18,0.32
896,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,26,8,4,403,4.5,4,1,5,4,0,0,2,0,1.8,1.7,0.6,2.3,11,9,48,0.89,0.22,1.12,0.89,1.12,0.39,0.14,0.53,0.37,0.51
897,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,28,7,5,453,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,14,2,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04
898,Daniel Fuzato,br BRA,GK,Roma,it Serie A,22,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
899,Matteo Gabbia,it ITA,DF,Milan,it Serie A,19,9,6,680,7.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,2,24,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
900,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,27,33,24,2035,22.6,11,1,12,10,1,1,2,0,8.1,7.3,3.8,11.1,34,43,123,0.49,0.04,0.53,0.44,0.49,0.36,0.17,0.53,0.32,0.49
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
901,Gabriel,br BRA,GK,Lecce,it Serie A,26,34,34,2997,33.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
902,Ruben Gabrielsen,no NOR,DF,Toulouse,fr Ligue 1,27,8,8,656,7.3,0,0,0,0,0,0,0,1,0.4,0.4,0.0,0.4,3,14,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
903,Mijat Gaćinović,rs SRB,"MF,FW",Eint Frankfurt,de Bundesliga,24,23,11,1048,11.6,0,1,1,0,0,0,2,0,3.1,3.1,1.4,4.5,26,32,56,0.00,0.09,0.09,0.00,0.09,0.27,0.12,0.39,0.27,0.39
904,Luca Gagliano,it ITA,FW,Cagliari,it Serie A,19,2,1,52,0.6,1,1,2,1,0,0,0,0,0.7,0.7,0.0,0.7,1,2,1,1.73,1.73,3.46,1.73,3.46,1.15,0.05,1.20,1.15,1.20
905,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,25,24,21,1797,20.0,4,2,6,4,0,0,5,0,4.7,4.6,1.6,6.2,55,144,73,0.20,0.10,0.30,0.20,0.30,0.24,0.08,0.32,0.23,0.31
906,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,29,32,31,2604,28.9,3,2,5,3,0,0,7,0,2.8,2.8,2.3,5.2,53,131,59,0.10,0.07,0.17,0.10,0.17,0.10,0.08,0.18,0.10,0.18
907,Nicolás Gaitán,ar ARG,"MF,FW",Lille,fr Ligue 1,31,4,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
908,Marvin Gakpa,fr FRA,"MF,FW",Metz,fr Ligue 1,25,13,4,468,5.2,0,0,0,0,0,0,0,0,0.6,0.6,0.9,1.5,9,23,19,0.00,0.00,0.00,0.00,0.00,0.12,0.17,0.29,0.12,0.29
909,Enric Gallego,es ESP,FW,Osasuna,es La Liga,32,14,9,880,9.8,3,0,3,3,0,0,5,1,2.9,2.9,0.9,3.8,5,16,46,0.31,0.00,0.31,0.31,0.31,0.30,0.09,0.39,0.30,0.39
910,Enric Gallego,es ESP,FW,Getafe,es La Liga,32,5,2,164,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,3,17,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
911,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,32,29,17,1581,17.6,6,2,8,6,0,1,0,0,5.3,4.5,2.9,7.4,44,26,121,0.34,0.11,0.46,0.34,0.46,0.30,0.16,0.47,0.26,0.42
912,Fran Gámez,es ESP,DF,Mallorca,es La Liga,28,23,18,1768,19.6,0,1,1,0,0,0,5,0,0.6,0.6,1.1,1.7,37,68,79,0.00,0.05,0.05,0.00,0.05,0.03,0.06,0.09,0.03,0.09
913,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,29,20,19,1653,18.4,1,2,3,1,0,0,2,0,1.3,1.3,2.7,4.0,37,175,27,0.05,0.11,0.16,0.05,0.16,0.07,0.15,0.22,0.07,0.22
914,Ignatius Ganago,cm CMR,"FW,MF",Nice,fr Ligue 1,20,26,12,1239,13.8,3,1,4,3,0,0,0,0,1.9,1.9,0.9,2.8,33,33,150,0.22,0.07,0.29,0.22,0.29,0.14,0.06,0.20,0.14,0.20
915,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,32,17,17,1437,16.0,0,0,0,0,0,0,2,0,0.6,0.6,0.1,0.7,17,46,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04
916,Dani García,es ESP,MF,Athletic Club,es La Liga,29,36,33,3029,33.7,0,1,1,0,0,0,11,0,0.6,0.6,1.2,1.8,6,128,15,0.00,0.03,0.03,0.00,0.03,0.02,0.04,0.05,0.02,0.05
917,David García,es ESP,DF,Osasuna,es La Liga,25,32,31,2793,31.0,0,0,0,0,0,0,7,0,1.7,1.7,0.3,2.0,6,91,5,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
918,Eric García,es ESP,DF,Manchester City,eng Premier League,18,13,8,793,8.8,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,7,53,0,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
919,Javi García,es ESP,MF,Betis,es La Liga,32,8,4,377,4.2,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,12,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
920,Manu García,es ESP,MF,Alavés,es La Liga,33,30,22,1967,21.9,0,0,0,0,0,0,11,1,2.0,2.0,0.2,2.2,7,62,25,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10
921,Raúl García,es ESP,"DF,MF",Valladolid,es La Liga,30,12,12,1012,11.2,0,1,1,0,0,0,2,0,0.2,0.2,0.4,0.6,18,27,32,0.00,0.09,0.09,0.00,0.09,0.02,0.04,0.06,0.02,0.06
922,Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,33,35,33,2869,31.9,15,1,16,8,7,7,11,0,11.0,5.4,1.6,7.0,39,114,140,0.47,0.03,0.50,0.25,0.28,0.34,0.05,0.39,0.17,0.22
923,Raúl García,es ESP,DF,Getafe,es La Liga,30,4,3,243,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,6,6,13,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
924,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,26,30,25,2188,24.3,8,2,10,7,1,1,6,0,7.2,6.4,4.8,11.2,48,119,151,0.33,0.08,0.41,0.29,0.37,0.29,0.20,0.49,0.26,0.46
925,Unai García,es ESP,DF,Osasuna,es La Liga,27,8,6,536,6.0,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,6,16,0,0.17,0.00,0.17,0.17,0.17,0.05,0.02,0.07,0.05,0.07
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
926,Víctor García,es ESP,"FW,MF",Valladolid,es La Liga,22,2,1,88,1.0,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.3,0,3,4,1.02,0.00,1.02,1.02,1.02,0.12,0.14,0.26,0.12,0.26
927,James Garner,eng ENG,MF,Manchester Utd,eng Premier League,18,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
928,Manuel Garrido,es ESP,FW,Leganés,es La Liga,18,4,2,115,1.3,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,0,1,4,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36
929,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,28,25,22,1962,21.8,0,2,2,0,0,0,2,0,1.2,1.2,1.2,2.4,25,61,80,0.00,0.09,0.09,0.00,0.09,0.06,0.05,0.11,0.06,0.11
930,Daniele Gastaldello,it ITA,DF,Brescia,it Serie A,36,8,4,389,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,0,11,2,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
931,Dwight Gayle,eng ENG,FW,Newcastle Utd,eng Premier League,28,20,10,850,9.4,4,2,6,4,0,0,2,0,4.3,4.3,0.8,5.1,7,7,43,0.42,0.21,0.64,0.42,0.64,0.46,0.09,0.54,0.46,0.54
932,Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,27,18,17,1613,17.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
933,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,23,2,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
934,Yann Gboho,fr FRA,FW,Rennes,fr Ligue 1,18,8,2,226,2.5,1,1,2,1,0,0,1,0,0.2,0.2,0.2,0.5,9,9,14,0.40,0.40,0.80,0.40,0.80,0.10,0.10,0.19,0.10,0.19
935,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,28,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
936,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,de Bundesliga,32,28,28,2427,27.0,2,2,4,2,0,0,2,0,1.5,1.5,1.3,2.8,32,86,89,0.07,0.07,0.15,0.07,0.15,0.06,0.05,0.10,0.06,0.10
937,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,21,21,13,1136,12.6,0,3,3,0,0,0,3,0,0.9,0.9,2.0,2.9,18,75,46,0.00,0.24,0.24,0.00,0.24,0.07,0.16,0.23,0.07,0.23
938,Jérémy Gélin,fr FRA,"DF,MF",Rennes,fr Ligue 1,22,14,10,924,10.3,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.5,0,38,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
939,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,33,31,29,2443,27.1,3,2,5,3,0,0,4,0,2.4,2.4,2.5,4.9,23,109,71,0.11,0.07,0.18,0.11,0.18,0.09,0.09,0.18,0.09,0.18
940,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,25,18,7,828,9.2,2,0,2,2,0,0,1,0,2.0,2.0,0.2,2.1,19,42,21,0.22,0.00,0.22,0.22,0.22,0.21,0.02,0.23,0.21,0.23
941,Valère Germain,fr FRA,FW,Marseille,fr Ligue 1,29,25,14,1350,15.0,2,4,6,2,0,0,1,0,1.3,1.3,2.7,4.1,15,25,97,0.13,0.27,0.40,0.13,0.40,0.09,0.18,0.27,0.09,0.27
942,Gervinho,ci CIV,FW,Parma,it Serie A,32,31,27,2270,25.2,7,4,11,7,0,1,3,0,9.4,8.6,2.7,11.3,107,68,166,0.28,0.16,0.44,0.28,0.44,0.37,0.11,0.48,0.34,0.45
943,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,eng Premier League,24,34,26,2051,22.8,4,4,8,3,1,1,3,0,6.2,5.4,2.7,8.2,65,47,155,0.18,0.18,0.35,0.13,0.31,0.27,0.12,0.39,0.24,0.36
944,Rachid Ghezzal,dz ALG,"MF,FW",Fiorentina,it Serie A,27,19,9,828,9.2,1,0,1,1,0,0,5,0,0.5,0.5,1.3,1.8,37,40,55,0.11,0.00,0.11,0.11,0.11,0.06,0.14,0.19,0.06,0.19
945,Andrea Ghezzi,it ITA,"FW,MF",Brescia,it Serie A,18,5,0,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36
946,Paolo Ghiglione,it ITA,"DF,FW",Genoa,it Serie A,22,25,20,1717,19.1,0,5,5,0,0,0,4,0,1.8,1.8,2.4,4.2,40,58,108,0.00,0.26,0.26,0.00,0.26,0.10,0.13,0.22,0.10,0.22
947,Andrea Ghion,it ITA,"FW,MF",Sassuolo,it Serie A,19,3,0,48,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,3,0.00,0.00,0.00,0.00,0.00,0.11,0.23,0.34,0.11,0.34
948,Saman Ghoddos,ir IRN,FW,Amiens,fr Ligue 1,25,5,2,231,2.6,1,0,1,1,0,0,1,0,0.7,0.7,0.4,1.1,3,10,11,0.39,0.00,0.39,0.39,0.39,0.28,0.15,0.43,0.28,0.43
949,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,28,9,3,376,4.2,0,1,1,0,0,0,2,0,0.2,0.2,1.3,1.5,14,11,32,0.00,0.24,0.24,0.00,0.24,0.04,0.31,0.36,0.04,0.36
950,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,eng Premier League,19,7,1,129,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,6,11,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
951,Niko Gießelmann,de GER,DF,Düsseldorf,de Bundesliga,27,25,22,2057,22.9,1,1,2,1,0,0,6,0,0.6,0.6,1.6,2.2,34,100,60,0.04,0.04,0.09,0.04,0.09,0.03,0.07,0.10,0.03,0.10
952,Rafał Gikiewicz,pl POL,GK,Union Berlin,de Bundesliga,31,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
953,Billy Gilmour,sct SCO,MF,Chelsea,eng Premier League,18,6,2,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,4,11,3,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
954,Daniel Ginczek,de GER,FW,Wolfsburg,de Bundesliga,28,18,9,768,8.5,3,1,4,3,0,0,2,0,3.2,3.2,1.6,4.8,11,16,66,0.35,0.12,0.47,0.35,0.47,0.37,0.19,0.56,0.37,0.56
955,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,25,31,31,2780,30.9,1,1,2,1,0,0,2,0,1.7,1.7,1.1,2.9,29,149,9,0.03,0.03,0.06,0.03,0.06,0.06,0.04,0.09,0.06,0.09
956,Andrei Girotto,br BRA,DF,Nantes,fr Ligue 1,27,25,25,2177,24.2,1,0,1,1,0,0,6,1,1.3,1.3,0.4,1.7,9,65,2,0.04,0.00,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07
957,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,32,18,12,993,11.0,8,0,8,8,0,0,1,0,7.3,7.3,0.9,8.2,6,7,59,0.73,0.00,0.73,0.73,0.73,0.66,0.08,0.74,0.66,0.74
958,Klaus Gjasula,al ALB,MF,Paderborn 07,de Bundesliga,29,29,28,2280,25.3,2,1,3,2,0,1,17,0,2.1,1.3,1.4,2.8,13,114,24,0.08,0.04,0.12,0.08,0.12,0.08,0.06,0.14,0.05,0.11
959,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,31,23,23,2070,23.0,1,0,1,1,0,0,5,0,2.2,2.2,0.1,2.3,6,36,0,0.04,0.00,0.04,0.04,0.04,0.09,0.01,0.10,0.09,0.10
960,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,24,31,26,2193,24.4,12,10,22,12,0,0,0,0,13.1,13.1,12.1,25.2,118,92,337,0.49,0.41,0.90,0.49,0.90,0.54,0.50,1.03,0.54,1.03
961,Joris Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,22,19,14,1278,14.2,0,1,1,0,0,0,2,0,0.6,0.6,1.0,1.6,10,35,3,0.00,0.07,0.07,0.00,0.07,0.04,0.07,0.11,0.04,0.11
962,Eddy Gnahoré,fr FRA,MF,Amiens,fr Ligue 1,25,17,14,1133,12.6,0,0,0,0,0,0,4,1,0.9,0.9,0.6,1.4,12,57,32,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11
963,Ben Godfrey,eng ENG,DF,Norwich City,eng Premier League,21,30,30,2644,29.4,0,0,0,0,0,0,3,1,0.7,0.7,0.1,0.8,23,76,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03
964,Diego Godín,uy URU,DF,Inter,it Serie A,33,23,18,1628,18.1,1,1,2,1,0,0,5,0,0.9,0.9,1.0,1.9,32,101,8,0.06,0.06,0.11,0.06,0.11,0.05,0.05,0.10,0.05,0.10
965,Akaki Gogia,de GER,"MF,FW",Union Berlin,de Bundesliga,27,3,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,5,12,0.00,0.00,0.00,0.00,0.00,0.02,0.20,0.22,0.02,0.22
966,Mauro Goicoechea,uy URU,GK,Toulouse,fr Ligue 1,31,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
967,Edoardo Goldaniga,it ITA,DF,Genoa,it Serie A,25,13,8,784,8.7,1,0,1,1,0,0,4,0,1.0,1.0,0.3,1.3,10,34,7,0.11,0.00,0.11,0.11,0.11,0.12,0.03,0.15,0.12,0.15
968,Benjamin Goller,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,10,2,288,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,16,4,22,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07
969,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,24,33,33,2884,32.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
970,Aleksandr Golovin,ru RUS,MF,Monaco,fr Ligue 1,23,25,24,2061,22.9,3,4,7,3,0,0,6,1,3.4,3.4,5.5,9.0,93,142,115,0.13,0.17,0.31,0.13,0.31,0.15,0.24,0.39,0.15,0.39
971,André Gomes,pt POR,MF,Everton,eng Premier League,26,19,17,1458,16.2,0,1,1,0,0,0,6,0,0.2,0.2,1.1,1.2,10,105,16,0.00,0.06,0.06,0.00,0.06,0.01,0.07,0.08,0.01,0.08
972,Angel Gomes,eng ENG,MF,Manchester Utd,eng Premier League,18,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.59,0.00,0.59
973,Ibai Gómez,es ESP,FW,Athletic Club,es La Liga,29,17,6,695,7.7,0,0,0,0,0,0,0,0,1.2,1.2,1.9,3.1,14,16,53,0.00,0.00,0.00,0.00,0.00,0.15,0.25,0.40,0.15,0.40
974,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,22,28,22,2004,22.3,0,0,0,0,0,0,7,0,0.0,0.0,0.2,0.2,17,115,11,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
975,Maxi Gómez,uy URU,FW,Valencia,es La Liga,22,33,25,2143,23.8,10,2,12,10,0,1,5,0,6.2,5.4,2.6,7.9,22,39,80,0.42,0.08,0.50,0.42,0.50,0.26,0.11,0.37,0.23,0.33
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
976,Moi Gómez,es ESP,"FW,MF",Villarreal,es La Liga,25,37,26,2319,25.8,5,4,9,5,0,0,1,0,3.2,3.2,4.4,7.6,66,93,165,0.19,0.16,0.35,0.19,0.35,0.12,0.17,0.30,0.12,0.30
977,Papu Gómez,ar ARG,"MF,FW",Atalanta,it Serie A,31,36,34,2842,31.6,7,16,23,7,0,0,2,0,7.8,7.8,9.9,17.6,241,276,203,0.22,0.51,0.73,0.22,0.73,0.25,0.31,0.56,0.25,0.56
978,Sergi Gómez,es ESP,DF,Sevilla,es La Liga,27,13,8,717,8.0,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.3,0,19,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
979,Alfred Gomis,sn SEN,GK,Dijon,fr Ligue 1,25,19,19,1619,18.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
980,Maxime Gonalons,fr FRA,MF,Granada,es La Liga,30,19,17,1506,16.7,0,0,0,0,0,0,7,0,0.3,0.3,1.3,1.5,8,60,3,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.09,0.02,0.09
981,Mathieu Goncalves,fr FRA,DF,Toulouse,fr Ligue 1,18,4,3,314,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
982,Jérôme Gondorf,de GER,MF,Freiburg,de Bundesliga,31,2,2,120,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,0,7,1,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
983,Álvaro González,es ESP,DF,Marseille,fr Ligue 1,29,20,19,1628,18.1,0,0,0,0,0,0,4,1,1.0,1.0,0.4,1.3,9,43,0,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
984,Bruno González,es ESP,DF,Getafe,es La Liga,29,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
985,Bruno González,es ESP,DF,Levante,es La Liga,29,6,5,456,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
986,Édgar González,es ESP,MF,Betis,es La Liga,22,10,9,681,7.6,0,0,0,0,0,0,3,0,1.3,1.3,0.0,1.3,9,18,3,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
987,Gonzalo,es ESP,DF,Levante,es La Liga,22,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
988,Anthony Gordon,eng ENG,"MF,FW",Everton,eng Premier League,18,11,4,440,4.9,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.7,13,9,26,0.00,0.20,0.20,0.00,0.20,0.06,0.08,0.14,0.06,0.14
