Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1751,José Luis Gayà,es ESP,DF,Valencia,es La Liga,24,24,1988,83,58.1,22.1,23,86,21,1,3,1,1.29,25,33,-8,-0.36,-0.43,22.9,32.5,-9.7,-0.44,-0.25
1752,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,32,38,2519,66,73.7,28.0,29,80,11,9,23,0,1.29,32,38,-6,-0.21,-0.21,31.9,49.6,-17.7,-0.63,-0.92
1753,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,29,30,2480,83,72.5,27.6,28,86,24,2,32,5,2.07,68,34,+34,+1.23,-0.30,61.6,31.5,+30.2,+1.10,-0.06
1754,José Luis Rodríguez,pa PAN,FW,Alavés,es La Liga,21,1,22,22,0.6,0.2,0,,0,1,22,6,0.00,0,0,0,0.00,+0.66,0.1,0.2,-0.1,-0.33,+0.15
1755,José Luis Trápaga,es ESP,DF,Betis,es La Liga,21,0,,,,,0,,0,0,,1,,,,,,,,,,,
1756,David Luiz,br BRA,DF,Arsenal,eng Premier League,32,33,2809,85,82.1,31.2,32,87,30,1,25,3,1.42,47,38,+9,+0.29,+0.44,40.5,46.6,-6.1,-0.20,+0.13
1757,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,21,36,2612,73,76.4,29.0,28,87,24,8,20,1,0.94,29,51,-22,-0.76,-0.31,32.0,52.8,-20.8,-0.72,-0.41
1758,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,25,13,396,30,11.6,4.4,1,45,0,12,29,13,1.69,9,4,+5,+1.14,+0.18,8.0,5.9,+2.1,+0.48,+0.04
1759,Romelu Lukaku,be BEL,FW,Inter,it Serie A,26,36,2979,83,87.1,33.1,33,88,25,3,27,0,2.11,67,31,+36,+1.09,-0.75,58.5,35.6,+22.8,+0.69,-0.51
1760,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,19,0,,,,,0,,0,0,,15,,,,,,,,,,,
1761,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,21,30,2031,68,66.4,22.6,24,76,6,6,37,4,1.13,28,37,-9,-0.40,-0.22,27.8,36.5,-8.7,-0.39,-0.15
1762,Saša Lukić,rs SRB,MF,Torino,it Serie A,22,30,1861,62,54.4,20.7,20,85,14,10,17,3,1.07,20,39,-19,-0.92,-0.75,22.3,33.6,-11.3,-0.55,-0.28
1763,Senad Lulić,ba BIH,DF,Lazio,it Serie A,33,20,1573,79,46.0,17.5,20,79,10,0,,1,2.35,42,17,+25,+1.43,+0.85,33.9,22.5,+11.4,+0.65,+0.39
1764,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,34,2458,72,71.9,27.3,26,87,21,8,25,1,1.38,27,29,-2,-0.07,-0.26,31.1,38.8,-7.6,-0.28,-0.25
1765,Andriy Lunin,ua UKR,GK,Valladolid,es La Liga,20,0,,,,,0,,0,0,,19,,,,,,,,,,,
1766,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,9,529,59,15.5,5.9,5,81,4,4,31,29,1.44,4,8,-4,-0.68,-1.15,8.2,6.8,+1.4,+0.24,-0.24
1767,Arnaud Lusamba,cd COD,"MF,FW",Nice,fr Ligue 1,22,15,982,65,39.0,10.9,11,83,5,4,18,10,1.40,14,14,0,0.00,-0.18,13.1,16.9,-3.9,-0.36,-0.10
1768,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,10,900,90,29.4,10.0,10,90,10,0,,23,1.20,10,12,-2,-0.20,+0.47,11.1,15.3,-4.1,-0.41,-0.02
1769,Lyanco,br BRA,DF,Torino,it Serie A,22,17,1176,69,34.4,13.1,15,76,8,2,17,11,0.65,8,24,-16,-1.22,-0.98,11.0,20.2,-9.1,-0.70,-0.42
1770,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,20,1338,67,39.1,14.9,14,80,9,6,36,15,1.15,15,19,-4,-0.27,-0.27,14.5,26.2,-11.7,-0.79,-0.55
1771,Yann M'Vila,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,29,23,1942,84,77.1,21.6,21,90,20,2,31,2,1.00,19,37,-18,-0.83,-1.15,22.0,32.1,-10.1,-0.47,-0.89
1772,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,20,9,352,39,10.3,3.9,4,70,0,5,14,1,1.44,4,6,-2,-0.51,-0.13,4.7,5.2,-0.5,-0.14,+0.12
1773,Matt Macey,eng ENG,GK,Arsenal,eng Premier League,24,0,,,,,0,,0,0,,8,,,,,,,,,,,
1774,Darwin Machís,ve VEN,"FW,MF",Granada,es La Liga,26,36,2129,59,62.3,23.7,20,82,7,16,31,1,1.47,36,30,+6,+0.25,+0.18,30.6,27.2,+3.4,+0.15,+0.22
1775,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,2,95,48,3.8,1.1,2,48,0,0,,4,0.00,0,4,-4,-3.79,-3.34,1.3,2.5,-1.1,-1.07,-0.84
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1776,James Maddison,eng ENG,MF,Leicester City,eng Premier League,22,31,2624,85,76.7,29.2,29,88,23,2,36,0,1.68,51,26,+25,+0.86,+0.74,46.9,35.0,+11.9,+0.41,-0.14
1777,Jacob Maddox,eng ENG,MF,Southampton,eng Premier League,20,0,,,,,0,,0,0,,1,,,,,,,,,,,
1778,Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,17,1197,70,35.0,13.3,13,88,12,4,13,11,1.12,12,30,-18,-1.35,-1.07,12.3,25.9,-13.6,-1.03,-0.83
1779,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,22,1397,64,40.8,15.5,15,86,12,7,16,11,1.32,22,26,-4,-0.26,-0.70,17.3,28.1,-10.9,-0.70,-0.78
1780,Giangiacomo Magnani,it ITA,DF,Brescia,it Serie A,23,2,115,58,3.4,1.3,1,90,1,1,25,9,1.50,0,4,-4,-3.13,-2.04,0.8,5.0,-4.2,-3.31,-2.57
1781,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,8,145,18,4.2,1.6,1,75,0,7,10,7,1.88,5,5,0,0.00,-0.16,3.6,3.1,+0.5,+0.30,+0.56
1782,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,8,236,30,9.4,2.6,2,86,1,6,11,8,1.13,2,4,-2,-0.76,-0.72,2.8,3.0,-0.2,-0.07,+0.50
1783,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,38,3420,90,100.0,38.0,38,90,38,0,,0,1.74,66,36,+30,+0.79,,62.2,37.7,+24.5,+0.64,
1784,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,19,3,152,51,4.4,1.7,1,90,1,2,31,6,0.00,1,3,-2,-1.18,-0.55,1.4,3.1,-1.6,-0.97,-0.51
1785,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,28,33,1944,59,56.8,21.6,21,79,12,12,23,5,2.09,65,15,+50,+2.31,+1.28,54.6,19.8,+34.8,+1.61,+0.33
1786,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,22,3,48,16,1.9,0.5,0,,0,3,15,4,1.00,2,0,+2,+3.75,+3.53,0.7,0.3,+0.4,+0.83,+0.52
1787,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,20,14,535,38,17.5,5.9,5,74,3,9,18,5,1.21,8,12,-4,-0.67,-0.42,7.5,11.8,-4.2,-0.71,-0.45
1788,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,23,26,2266,87,89.9,25.2,26,87,21,0,,1,1.31,26,30,-4,-0.16,+1.26,25.1,33.6,-8.5,-0.34,+0.56
1789,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,24,28,2520,90,100.0,28.0,28,90,28,0,,0,1.75,35,27,+8,+0.29,,40.3,31.4,+8.8,+0.32,
1790,Archie Mair,sct SCO,GK,Norwich City,eng Premier League,18,0,,,,,0,,0,0,,2,,,,,,,,,,,
1791,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,20,1386,69,40.5,15.4,15,87,14,5,17,8,1.70,22,21,+1,+0.06,-0.24,19.3,22.7,-3.4,-0.22,0.00
1792,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,21,735,35,29.2,8.2,6,87,4,15,14,5,1.29,12,9,+3,+0.37,+0.22,10.2,9.3,+0.9,+0.11,+0.49
1793,Abdul Majeed Waris,gh GHA,FW,Strasbourg,fr Ligue 1,27,7,371,53,15.3,4.1,4,81,1,3,15,0,1.57,6,3,+3,+0.73,+0.86,6.2,2.8,+3.4,+0.83,+0.89
1794,Žan Majer,si SVN,MF,Lecce,it Serie A,27,27,1664,62,48.7,18.5,19,74,6,8,33,1,1.11,27,42,-15,-0.81,+0.11,25.5,43.7,-18.3,-0.99,-0.34
1795,Jean-Victor Makengo,fr FRA,MF,Toulouse,fr Ligue 1,21,19,988,52,39.2,11.0,12,76,5,7,12,7,0.68,10,23,-13,-1.18,+0.17,12.2,18.4,-6.1,-0.56,-0.10
1796,Haralambos Makridis,gr GRE,MF,M'Gladbach,de Bundesliga,23,0,,,,,0,,0,0,,4,,,,,,,,,,,
1797,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,24,35,2895,83,84.6,32.2,33,87,28,2,10,0,1.51,39,31,+8,+0.25,+0.59,37.9,34.6,+3.3,+0.10,+0.64
1798,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,22,1799,82,52.6,20.0,20,87,18,2,30,8,1.70,33,24,+9,+0.45,+0.34,34.0,22.4,+11.6,+0.58,+0.28
1799,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,28,4,256,64,7.5,2.8,3,83,2,1,7,9,1.75,7,2,+5,+1.76,+1.59,5.6,3.9,+1.7,+0.61,+0.18
1800,Daniel Maldini,it ITA,"FW,MF",Milan,it Serie A,17,2,27,14,0.8,0.3,0,,0,2,14,14,2.00,0,0,0,0.00,-0.45,0.1,0.0,+0.1,+0.26,-0.21
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1801,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,26,34,1535,45,44.9,17.1,12,75,4,22,29,2,2.09,44,19,+25,+1.47,+0.27,38.2,17.7,+20.4,+1.20,+0.16
1802,Aly Mallé,ml MLI,FW,Udinese,it Serie A,21,0,,,,,0,,0,0,,1,,,,,,,,,,,
1803,Yunus Mallı,tr TUR,"FW,MF",Wolfsburg,de Bundesliga,27,0,,,,,0,,0,0,,9,,,,,,,,,,,
1804,Yunus Mallı,tr TUR,"MF,FW",Union Berlin,de Bundesliga,27,13,673,52,22.0,7.5,9,65,0,4,22,3,1.08,9,13,-4,-0.53,-0.04,8.4,9.7,-1.4,-0.18,+0.25
1805,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,28,27,1965,73,57.5,21.8,22,86,19,5,17,4,0.93,14,25,-11,-0.50,-0.44,18.1,23.5,-5.3,-0.24,-0.20
1806,Maurice Malone,de GER,"FW,MF",Augsburg,de Bundesliga,18,0,,,,,0,,0,0,,1,,,,,,,,,,,
1807,Streli Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,24,1521,63,49.7,16.9,18,74,7,6,30,6,0.67,19,29,-10,-0.59,+0.99,19.8,30.4,-10.6,-0.63,+0.40
1808,Rey Manaj,al ALB,FW,Barcelona,es La Liga,22,0,,,,,0,,0,0,,1,,,,,,,,,,,
1809,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,19,2,141,71,5.6,1.6,1,91,1,1,50,2,2.00,5,1,+4,+2.55,+2.82,2.3,1.7,+0.6,+0.37,+0.96
1810,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,22,1980,90,78.6,22.0,22,90,22,0,,2,1.18,19,29,-10,-0.45,-1.29,23.2,22.7,+0.6,+0.03,-0.03
1811,Gianluca Mancini,it ITA,"DF,MF",Roma,it Serie A,23,32,2740,86,80.1,30.4,31,88,27,1,25,1,1.81,59,39,+20,+0.66,-0.14,56.8,39.0,+17.8,+0.58,-0.22
1812,Marco Mancosu,it ITA,"MF,FW",Lecce,it Serie A,30,33,2440,74,71.3,27.1,28,83,19,5,24,1,0.82,36,64,-28,-1.03,-0.57,39.1,62.3,-23.2,-0.86,-0.16
1813,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,27,2370,88,94.0,26.3,27,88,26,0,,0,1.96,37,27,+10,+0.38,-0.82,32.5,29.8,+2.7,+0.10,-0.92
1814,Reinildo Mandava,mz MOZ,"DF,MF",Lille,fr Ligue 1,25,16,1110,69,44.0,12.3,12,90,11,4,8,6,1.88,13,12,+1,+0.08,-0.37,15.0,12.8,+2.2,+0.18,-0.25
1815,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,27,29,2576,89,75.3,28.6,29,89,27,0,,6,1.21,35,35,0,0.00,+1.28,39.9,39.7,+0.2,+0.01,+0.42
1816,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,26,2050,79,59.9,22.8,24,83,18,2,25,1,1.08,20,31,-11,-0.48,-0.29,23.7,34.3,-10.6,-0.46,-0.39
1817,Anthony Mandrea,dz ALG,GK,Angers,fr Ligue 1,22,0,,,,,0,,0,0,,2,,,,,,,,,,,
1818,Mario Mandžukić,hr CRO,"FW,MF",Juventus,it Serie A,33,0,,,,,0,,0,0,,3,,,,,,,,,,,
1819,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,35,2747,78,80.3,30.5,31,85,19,4,26,1,2.57,66,28,+38,+1.24,-0.63,54.0,29.3,+24.8,+0.81,-0.04
1820,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,8,673,84,19.7,7.5,8,84,6,0,,10,0.63,7,14,-7,-0.94,-0.94,5.5,11.7,-6.2,-0.83,-0.62
1821,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,24,1871,78,74.2,20.8,21,84,15,3,32,2,1.25,21,29,-8,-0.38,-0.80,22.0,20.9,+1.1,+0.05,+0.08
1822,Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,13,972,75,28.4,10.8,11,81,6,2,41,19,0.38,10,28,-18,-1.67,-0.71,15.3,22.3,-7.0,-0.65,+0.23
1823,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,26,2176,84,63.6,24.2,25,87,22,1,11,6,1.85,39,32,+7,+0.29,0.00,37.7,26.6,+11.0,+0.46,+0.03
1824,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,21,1599,76,46.8,17.8,18,85,15,3,21,5,1.19,19,21,-2,-0.11,+0.78,17.4,26.5,-9.0,-0.51,+0.53
1825,Giacomo Manzari,it ITA,"FW,MF",Sassuolo,it Serie A,18,3,16,5,0.5,0.2,0,,0,3,5,5,1.33,0,1,-1,-5.63,-5.81,0.3,0.2,+0.1,+0.59,+0.83
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1826,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,20,18,675,38,26.8,7.5,7,77,2,11,12,4,1.17,12,10,+2,+0.27,+0.22,11.9,11.5,+0.4,+0.06,+0.48
1827,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,23,1803,78,71.5,20.0,23,78,13,0,,3,1.87,26,14,+12,+0.60,+0.35,23.4,19.9,+3.4,+0.17,-0.26
1828,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,11,829,75,32.9,9.2,11,75,8,0,,1,1.55,13,7,+6,+0.65,+0.17,14.2,6.1,+8.1,+0.88,+0.75
1829,Jean Marcelin,fr FRA,DF,Monaco,fr Ligue 1,19,0,,,,,0,,0,0,,2,,,,,,,,,,,
1830,Marcelo,br BRA,DF,Real Madrid,es La Liga,31,15,1296,86,37.9,14.4,15,86,12,0,,9,2.13,28,13,+15,+1.04,-0.23,28.1,12.3,+15.8,+1.10,+0.30
1831,Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,17,1503,88,59.6,16.7,17,88,15,0,,10,1.18,18,15,+3,+0.18,-0.88,22.9,14.3,+8.6,+0.52,+0.34
1832,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,25,19,1143,60,33.4,12.7,11,81,3,8,32,6,0.89,15,15,0,0.00,+0.59,14.8,19.9,-5.1,-0.40,-0.22
1833,Federico Marchetti,it ITA,GK,Genoa,it Serie A,36,0,,,0.0,0.0,0,,0,0,,34,1.50,3,2,+1,,,,,,,
1834,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,23,1897,82,55.5,21.1,21,89,20,2,12,5,1.48,39,33,+6,+0.28,+0.28,30.0,35.2,-5.1,-0.24,0.00
1835,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,30,13,541,42,15.8,6.0,6,70,2,7,17,4,1.31,4,6,-2,-0.33,-0.49,4.7,8.0,-3.3,-0.55,-0.43
1836,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1,90,90,3.6,1.0,1,90,1,0,,10,3.00,1,0,+1,+1.00,+0.85,1.7,1.3,+0.3,+0.31,+0.24
1837,Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1,6,6,0.2,0.1,0,,0,1,6,5,0.00,0,0,0,0.00,+0.45,0.1,0.1,+0.1,+0.65,+0.94
1838,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,2,113,57,3.3,1.3,2,57,1,0,,0,1.50,1,0,+1,+0.80,+0.61,1.3,1.6,-0.3,-0.22,0.00
1839,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,21,1755,84,51.3,19.5,19,90,19,2,23,3,2.10,29,13,+16,+0.82,+0.39,30.5,17.3,+13.1,+0.67,+0.07
1840,Mariano,do DOM,"FW,MF",Real Madrid,es La Liga,25,5,45,9,1.3,0.5,0,,0,5,9,6,2.40,1,2,-1,-2.00,-3.23,1.5,0.6,+0.9,+1.72,+0.82
1841,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,20,1513,76,44.2,16.8,15,88,14,5,39,9,0.80,16,33,-17,-1.01,-0.49,19.6,33.5,-13.9,-0.83,-1.05
1842,Jordan Marié,fr FRA,"MF,FW",Dijon,fr Ligue 1,27,8,201,25,8.0,2.2,1,25,0,7,25,3,1.13,4,3,+1,+0.45,+0.87,2.6,3.0,-0.4,-0.19,+0.10
1843,Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2,24,12,0.7,0.3,0,,0,2,12,3,0.00,0,0,0,0.00,+0.11,0.6,0.1,+0.5,+1.87,+2.34
1844,Adrián Marín,es ESP,DF,Alavés,es La Liga,22,12,852,71,24.9,9.5,9,86,7,3,26,7,0.50,3,18,-15,-1.58,-1.23,6.4,17.6,-11.2,-1.19,-0.93
1845,Carlos Marín,es ESP,GK,Betis,es La Liga,22,0,,,,,0,,0,0,,5,,,,,,,,,,,
1846,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1,90,90,2.6,1.0,1,90,1,0,,0,3.00,1,0,+1,+1.00,+1.70,0.5,1.1,-0.6,-0.58,-0.09
1847,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,20,1753,88,69.6,19.5,20,88,18,0,,5,1.45,32,31,+1,+0.05,+0.17,33.8,29.8,+4.0,+0.21,-0.04
1848,Marlon,br BRA,DF,Sassuolo,it Serie A,23,23,1818,79,53.2,20.2,21,85,18,2,18,8,1.25,39,33,+6,+0.30,+0.30,28.3,31.6,-3.3,-0.17,+0.16
1849,Omar Marmoush,eg EGY,"MF,FW",Wolfsburg,de Bundesliga,20,5,81,16,2.6,0.9,0,,0,5,16,4,1.40,0,3,-3,-3.33,-3.48,0.4,2.1,-1.7,-1.88,-2.23
1850,Gonzalo Maroni,ar ARG,"MF,FW",Sampdoria,it Serie A,20,5,181,36,5.3,2.0,1,67,0,4,29,20,0.80,6,6,0,0.00,+0.47,6.1,3.8,+2.3,+1.12,+1.32
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1851,Marquinhos,br BRA,"MF,DF",Paris S-G,fr Ligue 1,25,19,1476,78,60.7,16.4,15,90,15,4,31,0,2.32,46,14,+32,+1.95,+0.16,50.6,13.3,+37.3,+2.27,+0.97
1852,Luca Marrone,it ITA,"DF,MF",Hellas Verona,it Serie A,29,0,,,,,0,,0,0,,1,,,,,,,,,,,
1853,Bruno Martella,it ITA,DF,Brescia,it Serie A,26,24,1270,53,37.1,14.1,13,80,9,11,21,6,0.67,11,32,-21,-1.49,-0.53,15.1,28.0,-12.9,-0.91,-0.15
1854,Roger Martí,es ESP,FW,Levante,es La Liga,28,36,2267,63,66.3,25.2,26,80,11,10,20,1,1.25,27,32,-5,-0.20,-0.12,33.0,38.4,-5.5,-0.22,+0.51
1855,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,32,2624,82,76.7,29.2,31,84,14,1,7,0,1.81,56,27,+29,+0.99,+0.88,48.0,29.4,+18.7,+0.64,-0.02
1856,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,22,22,1792,81,58.6,19.9,21,84,16,1,25,9,1.00,29,49,-20,-1.00,-0.93,27.5,40.6,-13.1,-0.66,-0.77
1857,Daniel Martín,es ESP,GK,Betis,es La Liga,21,6,531,89,15.5,5.9,5,90,5,1,81,27,0.50,7,12,-5,-0.85,-0.63,7.1,7.3,-0.2,-0.03,+0.08
1858,David Martin,eng ENG,GK,West Ham,eng Premier League,33,5,436,87,12.7,4.8,4,90,4,1,76,8,1.20,3,6,-3,-0.62,-0.32,3.7,7.3,-3.7,-0.75,-0.40
1859,Iván Martín,es ESP,MF,Villarreal,es La Liga,20,0,,,,,0,,0,0,,3,,,,,,,,,,,
1860,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,29,3,113,38,4.5,1.3,1,92,1,2,11,2,1.00,1,1,0,0.00,-0.52,1.3,1.1,+0.2,+0.14,-0.11
1861,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,3,247,82,10.2,2.7,3,82,2,0,,0,0.67,1,3,-2,-0.73,-0.81,3.8,1.4,+2.4,+0.86,+0.87
1862,Josh Martin,eng ENG,"FW,MF",Norwich City,eng Premier League,17,5,37,7,1.1,0.4,0,,0,5,7,3,0.00,0,2,-2,-4.86,-3.61,0.9,1.1,-0.2,-0.46,+0.32
1863,Cuco Martina,cw CUW,"DF,MF",Everton,eng Premier League,29,0,,,,,0,,0,0,,3,,,,,,,,,,,
1864,Martinelli,br BRA,FW,Arsenal,eng Premier League,18,14,663,47,19.4,7.4,6,90,5,8,16,10,1.21,7,9,-2,-0.27,-0.60,8.4,11.2,-2.8,-0.38,-0.20
1865,Álex Martínez,es ESP,DF,Granada,es La Liga,28,1,15,15,0.4,0.2,0,,0,1,15,8,1.50,1,1,0,0.00,-0.19,0.4,0.2,+0.2,+1.49,+1.43
1866,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26,9,771,86,22.5,8.6,8,90,8,1,51,29,1.78,16,9,+7,+0.82,+0.78,10.5,12.6,-2.1,-0.24,-0.03
1867,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,28,33,2970,90,86.8,33.0,33,90,33,0,,2,1.42,38,32,+6,+0.18,+0.78,38.5,41.5,-3.0,-0.09,+0.78
1868,Javi Martínez,es ESP,MF,Osasuna,es La Liga,19,1,10,10,0.3,0.1,0,,0,1,10,7,1.00,0,0,0,0.00,+0.21,0.1,0.1,0.0,-0.25,-0.26
1869,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,30,16,675,42,22.1,7.5,6,80,3,10,20,6,2.31,21,9,+12,+1.60,-0.51,21.5,10.0,+11.5,+1.53,+0.01
1870,José Martínez,es ESP,DF,Granada,es La Liga,26,20,1191,60,34.8,13.2,13,84,10,7,13,13,1.55,13,19,-6,-0.45,-0.98,16.3,14.5,+1.9,+0.14,+0.12
1871,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21,35,2452,70,71.7,27.2,29,80,9,6,23,0,2.09,55,28,+27,+0.99,-0.68,47.8,28.2,+19.6,+0.72,-0.13
1872,Pablo Martínez,es ESP,MF,Levante,es La Liga,21,5,33,7,1.0,0.4,0,,0,5,7,6,2.00,2,1,+1,+2.73,+2.91,1.7,2.2,-0.5,-1.41,-1.03
1873,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,26,2339,90,92.8,26.0,26,90,25,0,,0,1.00,26,40,-14,-0.54,-0.04,27.4,36.4,-9.0,-0.35,+0.45
1874,Gelson Martins,pt POR,"DF,FW",Monaco,fr Ligue 1,24,21,1674,80,66.4,18.6,20,83,11,1,23,0,1.24,31,33,-2,-0.11,-0.32,32.9,29.9,+3.0,+0.16,-0.17
1875,Adam Marušić,me MNE,DF,Lazio,it Serie A,26,15,942,63,27.5,10.5,10,82,7,5,25,9,2.40,26,12,+14,+1.34,+0.50,17.5,14.0,+3.4,+0.33,-0.16
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
1876,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,26,23,2026,88,66.2,22.5,23,88,20,0,,0,1.57,32,30,+2,+0.09,+2.00,27.7,35.0,-7.3,-0.32,+0.25
1877,Sergio Maselli,it ITA,MF,Lecce,it Serie A,18,0,,,,,0,,0,0,,17,,,,,,,,,,,
1878,Andrea Masiello,it ITA,DF,Genoa,it Serie A,33,15,1324,88,38.7,14.7,15,88,13,0,,2,1.53,24,26,-2,-0.14,+0.89,18.2,20.0,-1.8,-0.12,+0.29
1879,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,33,7,543,78,15.9,6.0,7,78,4,0,,12,2.00,15,10,+5,+0.83,-0.58,12.8,7.5,+5.2,+0.86,-0.29
1880,Adam Masina,ma MAR,DF,Watford,eng Premier League,25,26,1821,70,53.2,20.2,20,86,16,6,17,3,1.00,18,31,-13,-0.64,+0.20,26.8,28.5,-1.7,-0.08,+0.35
1881,Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,35,3150,90,92.1,35.0,35,90,35,0,,3,1.11,29,39,-10,-0.29,+0.05,33.1,50.1,-17.0,-0.49,-0.17
1882,Riccardo Mastrilli,it ITA,DF,SPAL,it Serie A,22,0,,,,,0,,0,0,,12,,,,,,,,,,,
1883,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,25,17,937,55,27.4,10.4,10,81,7,7,18,7,1.18,7,18,-11,-1.06,-0.98,10.3,20.7,-10.4,-1.00,-0.82
