Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
178,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,13.3,4,1,0,32,35,4,8,0,6,1,1,0,25,20,41,32.8
179,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,31.0,7,0,0,46,21,10,62,25,34,0,0,0,127,26,28,48.1
180,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,10.2,1,0,0,9,9,5,40,8,10,0,0,0,38,23,11,67.6
181,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,18.8,0,0,0,17,15,1,44,7,15,0,0,0,84,14,16,46.7
182,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,18.2,6,1,0,31,27,2,1,28,18,0,0,0,129,35,42,45.5
183,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,7.4,2,0,0,10,12,1,39,6,17,1,0,0,37,12,10,54.5
184,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,1.8,1,0,0,1,0,0,0,2,7,0,0,0,5,2,3,40.0
185,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,15.0,2,0,0,14,6,0,48,19,17,0,1,0,82,10,9,52.6
186,Jonathan Bamba,fr FRA,MF,Lille,fr Ligue 1,24,33.2,2,0,0,27,67,3,146,24,23,1,0,0,238,15,27,35.7
187,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,11.6,3,1,0,19,9,1,1,10,11,0,1,0,80,19,19,50.0
188,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,33.9,3,0,0,36,23,18,3,10,9,3,0,0,59,47,73,39.2
189,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,10.2,4,0,0,13,7,1,2,27,5,0,0,0,39,32,29,52.5
190,Mattia Bani,it ITA,DF,Parma,it Serie A,26,12.7,6,0,0,16,8,0,3,33,11,0,0,0,54,34,24,58.6
191,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,15.2,6,1,1,29,33,9,11,7,6,1,0,0,41,57,63,47.5
192,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,30.7,5,1,0,60,17,4,14,12,19,0,1,0,216,65,81,44.5
193,Federico Barba,it ITA,DF,Benevento,it Serie A,26,29.5,8,0,0,27,10,1,38,48,16,0,0,1,116,22,30,42.3
194,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,2.8,2,0,0,3,4,0,0,2,3,0,0,0,16,4,2,66.7
195,Barcia,es ESP,DF,Granada,es La Liga,19,1.0,1,0,0,2,1,0,1,3,1,1,0,0,7,2,0,100.0
196,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,4.8,0,1,0,8,6,0,22,6,8,1,0,0,38,11,14,44.0
197,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,18.7,4,0,0,27,24,4,65,21,12,0,0,0,120,5,19,20.8
198,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,3.0,2,0,0,8,4,0,10,6,5,0,0,0,14,6,2,75.0
199,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,32.2,5,0,0,43,53,2,64,26,31,0,1,0,193,30,28,51.7
200,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,0.3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
201,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,15.9,2,0,0,15,23,2,72,16,5,1,0,0,103,21,15,58.3
202,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,17.0,0,0,0,12,17,5,61,5,2,1,0,0,70,21,22,48.8
203,Ross Barkley,eng ENG,"FW,MF",Chelsea,eng Premier League,26,0.5,0,0,0,2,2,1,0,0,0,0,0,0,6,2,1,66.7
204,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,10.9,5,0,0,23,7,1,41,10,15,0,1,0,75,15,24,38.5
205,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,14.8,4,0,0,46,49,17,8,5,6,1,0,0,41,60,82,42.3
206,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,21.6,0,0,0,16,33,1,27,8,9,0,0,0,86,24,32,42.9
207,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1.0,0,0,0,1,3,0,6,2,1,0,0,0,4,0,0,
208,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,24.8,8,0,0,35,25,2,53,33,14,1,1,0,92,33,19,63.5
209,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,0.9,0,0,0,1,0,1,11,0,0,0,1,0,3,3,2,60.0
210,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,25.6,5,0,0,64,47,0,9,57,32,0,2,0,121,46,47,49.5
211,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,14.5,7,0,0,40,20,4,34,6,19,0,0,0,78,3,21,12.5
212,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,12.3,1,0,0,12,12,0,21,24,12,0,0,0,50,8,18,30.8
213,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,32.5,0,0,0,17,32,11,138,11,10,0,0,0,110,23,73,24.0
214,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,28.7,4,0,0,30,8,5,1,38,16,0,1,0,137,105,56,65.2
215,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,3.6,1,0,0,4,1,0,13,1,2,0,1,0,9,1,1,50.0
216,Marc Bartra,es ESP,DF,Betis,es La Liga,29,18.8,3,0,0,29,15,2,2,40,16,0,4,0,86,58,41,58.6
217,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,4.4,2,0,0,6,9,0,14,9,7,0,0,0,39,7,7,50.0
218,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,28.6,5,0,0,25,28,6,25,49,42,1,1,0,158,54,61,47.0
219,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,28.9,7,0,0,42,31,2,64,32,22,0,0,0,139,25,30,45.5
220,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
221,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,32.5,6,0,0,40,28,0,24,40,22,0,0,0,164,48,32,60.0
222,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,16.9,7,0,0,35,27,2,93,16,29,0,1,0,122,27,25,51.9
223,Bastos,ao ANG,DF,Lazio,it Serie A,29,0.7,0,0,0,1,4,0,0,0,1,0,0,0,8,1,0,100.0
224,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,8.1,0,0,0,12,5,11,5,4,3,1,0,0,15,10,15,40.0
225,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,27.7,10,1,0,35,30,1,3,29,16,0,0,0,139,43,22,66.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
226,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,3.9,0,0,0,1,2,0,17,4,2,0,0,0,21,1,4,20.0
227,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,31.0,1,0,0,0,6,0,0,2,0,0,0,0,78,7,1,87.5
228,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,11.9,1,0,0,11,13,0,3,12,20,0,0,0,76,22,9,71.0
229,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,26.3,6,0,0,70,53,1,21,24,31,2,0,0,140,53,89,37.3
230,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,4.1,3,0,0,11,6,2,4,2,3,0,0,0,16,23,23,50.0
231,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,29.0,5,1,1,22,15,1,2,52,18,0,1,0,129,67,51,56.8
232,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,0.4,1,0,0,2,1,1,0,1,0,0,0,0,4,2,3,40.0
233,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,24.4,3,0,0,24,32,4,44,17,9,1,0,0,90,55,83,39.9
234,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,30.9,5,0,0,50,47,0,13,68,33,0,1,0,142,61,36,62.9
235,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,25,12.3,2,0,0,21,14,4,52,6,4,0,0,0,78,7,22,24.1
236,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,18.2,1,0,0,9,9,0,23,22,23,0,0,0,93,19,25,43.2
237,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,34.4,5,1,0,30,13,0,0,84,19,0,1,1,205,95,53,64.2
238,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,eng Premier League,23,5.8,1,0,0,5,6,0,0,6,10,1,0,0,38,2,5,28.6
239,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,9.9,3,1,1,28,21,0,3,9,9,1,0,0,41,12,18,40.0
240,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,0.9,0,0,0,1,0,0,1,0,0,0,0,0,6,2,3,40.0
241,Maximilian Beier,de GER,"FW,DF",Hoffenheim,de Bundesliga,17,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
242,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,28,6.6,0,0,0,12,9,5,3,1,2,0,0,0,13,5,9,35.7
243,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,0.3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
244,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,30.3,7,1,0,38,33,0,11,57,39,0,1,0,182,23,34,40.4
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,14.1,6,0,0,27,7,2,2,27,18,0,0,0,94,68,23,74.7
246,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,30,8.9,2,0,0,23,6,9,58,12,10,0,0,0,52,2,3,40.0
247,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22,23.2,3,0,0,32,47,0,68,19,39,3,0,0,110,23,44,34.3
248,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,23.2,8,0,0,21,7,1,54,33,19,1,0,0,91,31,30,50.8
249,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,18.9,6,1,1,40,52,1,20,24,31,0,1,0,117,26,26,50.0
250,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,32.1,4,0,0,58,135,21,25,12,18,3,1,0,87,81,111,42.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
251,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,es La Liga,21,15.5,3,0,0,16,10,0,6,16,22,0,0,0,107,4,21,16.0
252,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
253,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,18.9,2,0,0,20,35,5,80,2,7,1,0,0,66,4,9,30.8
254,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
255,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,29.0,3,0,0,12,39,18,17,13,9,2,0,0,87,40,72,35.7
256,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,13.5,2,0,0,12,16,1,28,6,11,0,0,0,94,10,4,71.4
257,Samy Benchamma,fr FRA,"DF,MF",Montpellier,fr Ligue 1,20,0.5,1,0,0,3,1,0,0,0,1,0,0,0,2,0,0,
258,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,10.4,2,0,0,11,13,0,12,16,13,0,0,0,65,14,13,51.9
259,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,13.0,1,0,0,11,6,1,1,21,9,0,0,0,69,33,30,52.4
260,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,17.5,3,2,1,19,19,12,11,3,4,0,0,0,31,25,60,29.4
261,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,7.3,3,0,0,12,17,0,34,7,6,0,0,0,37,9,11,45.0
262,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,22,1.7,0,0,0,0,5,0,16,2,2,0,0,0,8,0,5,0.0
263,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,38.0,3,0,0,0,4,0,0,1,1,0,0,0,35,13,0,100.0
264,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,29.5,7,1,0,39,16,2,40,42,26,0,1,0,175,43,29,59.7
265,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
266,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,0.8,0,0,0,1,1,0,11,0,0,0,0,0,6,0,2,0.0
267,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1.7,0,0,0,2,7,0,0,6,3,0,0,0,7,3,1,75.0
268,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,14.7,4,0,0,20,30,0,10,20,18,1,1,0,118,11,21,34.4
269,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24,15.5,0,0,0,14,15,2,44,8,15,0,1,0,91,2,13,13.3
270,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,13.8,2,0,0,8,25,0,93,4,9,0,0,0,68,6,21,22.2
271,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,20.1,7,0,0,34,30,2,18,47,24,0,2,0,148,41,25,62.1
272,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,2.9,0,0,0,4,1,0,5,3,1,0,1,0,18,2,4,33.3
273,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,6.1,2,0,0,11,3,0,3,6,8,0,0,0,30,6,6,50.0
274,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,25.8,8,1,1,45,27,2,25,47,33,0,0,0,205,30,21,58.8
275,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,20.2,3,1,1,35,20,14,3,4,7,0,0,0,45,204,154,57.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
276,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,32.2,2,0,0,17,25,23,18,8,6,0,0,0,69,26,38,40.6
277,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,4.5,1,0,0,8,9,0,22,6,5,0,0,0,28,4,7,36.4
278,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
279,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,27.5,4,0,0,43,59,2,117,26,22,1,0,0,136,12,32,27.3
280,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1.3,0,0,0,1,0,0,1,1,2,0,0,0,7,4,3,57.1
281,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,18.7,3,0,0,17,30,1,76,11,19,1,0,0,109,24,12,66.7
282,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1.5,0,0,0,2,3,1,5,0,0,0,0,0,5,2,2,50.0
283,Álex Berenguer,es ESP,"MF,FW",Athletic Club,es La Liga,25,25.3,4,0,0,48,46,18,147,18,31,1,0,0,110,23,42,35.4
284,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,29.0,2,0,0,28,28,0,46,42,44,0,0,0,152,28,33,45.9
285,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,15.1,2,0,0,11,16,1,31,17,11,0,0,0,81,19,27,41.3
286,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,12.4,4,0,0,14,4,2,23,4,7,0,0,0,68,16,15,51.6
287,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,22,13.4,3,0,0,20,16,1,13,5,7,1,0,0,76,2,10,16.7
288,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,18.3,2,0,0,15,16,1,62,25,23,0,0,0,84,9,13,40.9
289,Bernard,br BRA,"MF,FW",Everton,eng Premier League,27,5.1,2,0,0,6,7,0,14,8,3,0,0,0,31,0,1,0.0
290,Federico Bernardeschi,it ITA,"MF,DF",Juventus,it Serie A,26,10.8,3,0,0,13,17,2,85,14,4,0,0,0,64,6,7,46.2
291,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,25,2.3,0,0,0,1,1,0,5,1,8,0,0,0,7,7,7,50.0
292,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,38.0,1,0,0,2,11,0,0,2,1,0,2,0,23,6,0,100.0
293,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,2.2,2,0,0,6,1,0,1,1,3,0,0,0,7,0,3,0.0
294,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,22,8.3,0,0,0,0,4,0,0,1,0,0,0,0,5,3,0,100.0
295,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
296,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,28.9,5,0,0,29,35,3,82,30,32,0,1,0,89,37,53,41.1
297,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,6.8,1,0,0,16,6,3,16,2,8,0,0,0,39,2,16,11.1
298,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1.0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0.0
299,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2.1,0,0,0,2,5,0,0,5,1,0,0,0,14,10,4,71.4
300,Bartosz Bialek,pl POL,"FW,MF",Wolfsburg,de Bundesliga,18,3.0,1,0,0,8,3,1,0,3,5,0,0,0,14,11,22,33.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
301,Giulian Biancone,fr FRA,"DF,MF",Monaco,fr Ligue 1,20,1.0,1,0,0,1,2,0,8,1,3,0,0,0,8,6,2,75.0
302,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1.4,1,0,0,2,2,0,0,3,1,0,0,0,4,7,5,58.3
303,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,17.0,1,0,0,21,6,0,9,23,9,0,2,0,93,50,39,56.2
304,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,13.8,4,0,0,42,13,11,1,6,12,0,0,0,38,69,90,43.4
305,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,27,31.1,8,0,0,27,23,4,286,27,23,0,0,0,136,9,19,32.1
306,Davide Biraschi,it ITA,DF,Genoa,it Serie A,26,10.2,2,0,0,16,7,0,13,21,9,0,0,0,61,9,14,39.1
307,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,34.6,8,1,0,55,32,0,7,64,68,0,0,0,271,38,22,63.3
308,Leonardo Bittencourt,de GER,"MF,FW",Werder Bremen,de Bundesliga,26,16.8,3,0,0,27,36,7,72,13,32,1,0,0,89,10,24,29.4
309,Blanco,es ESP,"MF,FW",Real Madrid,es La Liga,20,2.4,0,0,0,6,2,0,2,3,2,0,0,0,14,0,5,0.0
310,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,6.4,1,0,0,4,8,2,10,8,4,0,0,0,24,2,8,20.0
311,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25,18.2,0,1,0,1,2,0,0,0,0,0,0,0,17,1,0,100.0
312,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,22,31.0,5,0,0,53,49,4,23,21,30,1,0,0,183,15,46,24.6
313,Alejandro Blesa,es ESP,MF,Levante,es La Liga,18,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
314,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,26.3,6,0,0,23,10,1,18,40,16,0,0,0,157,42,19,68.9
315,Antonin Bobichon,fr FRA,"MF,FW",Angers,fr Ligue 1,24,10.1,0,0,0,14,16,0,43,2,14,1,0,0,58,8,12,40.0
316,Yann Bodiger,fr FRA,MF,Cádiz,es La Liga,25,2.8,0,0,0,8,3,0,2,8,2,0,0,0,17,5,16,23.8
317,Jean-Paul Boëtius,nl NED,"MF,FW",Mainz 05,de Bundesliga,26,22.9,5,0,0,28,38,1,37,33,28,0,0,0,125,16,34,32.0
318,Sacha Boey,fr FRA,DF,Dijon,fr Ligue 1,19,20.7,1,0,0,36,13,2,51,41,40,0,1,0,127,23,25,47.9
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,1.4,0,1,0,2,0,0,3,2,3,0,0,0,6,2,1,66.7
320,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,23,19.8,0,0,0,9,35,9,11,8,9,0,0,0,69,2,8,20.0
321,Melayro Bogarde,nl NED,"DF,MF",Hoffenheim,de Bundesliga,18,3.1,1,0,0,5,10,0,2,5,3,0,1,0,28,4,3,57.1
322,Jayden Bogle,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,20,12.3,2,0,0,15,9,1,12,14,23,0,0,0,64,18,22,45.0
323,Quentin Boisgard,fr FRA,"MF,FW",Lorient,fr Ligue 1,23,14.6,5,0,0,25,17,2,126,15,17,0,0,0,75,6,17,26.1
324,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,20.9,2,0,0,15,8,0,0,32,20,0,1,0,88,55,25,68.8
325,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,30,25.1,5,0,0,39,41,7,38,39,19,1,0,0,139,29,31,48.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
326,Federico Bonazzoli,it ITA,FW,Torino,it Serie A,23,6.3,2,0,0,11,19,4,1,2,4,0,0,0,21,4,9,30.8
327,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23,1.5,0,0,0,3,2,0,1,0,0,0,0,0,6,0,1,0.0
328,Kevin Bonifazi,it ITA,DF,Udinese,it Serie A,24,27.4,4,0,0,26,14,0,4,50,21,0,2,0,164,41,24,63.1
329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33,22.5,4,0,0,21,16,3,5,33,14,0,2,0,93,34,19,64.2
330,Elias Bördner,de GER,GK,Eint Frankfurt,de Bundesliga,18,1.0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,
331,Dennis Borkowski,de GER,"MF,FW",RB Leipzig,de Bundesliga,18,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
332,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,21,23.1,3,0,0,24,9,2,2,40,20,0,2,0,80,62,45,57.9
333,Sven Botman,nl NED,DF,Lille,fr Ligue 1,20,36.8,2,0,0,14,25,2,1,57,21,0,0,0,196,118,55,68.2
334,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,fr Ligue 1,25,30.2,7,0,0,60,35,11,64,20,28,1,0,1,121,65,91,41.7
335,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,20,19.3,9,0,0,29,20,6,16,23,35,1,0,0,84,14,26,35.0
336,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,30,7.2,2,0,0,7,9,0,51,5,4,0,0,0,47,4,13,23.5
337,Sofiane Boufal,ma MAR,"FW,MF",Angers,fr Ligue 1,26,8.1,3,0,0,22,23,0,20,3,11,2,0,0,49,5,5,50.0
338,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,de Bundesliga,21,6.7,2,0,0,16,17,0,3,7,9,0,0,0,34,12,24,33.3
339,Farid Boulaya,dz ALG,"MF,FW",Metz,fr Ligue 1,27,31.3,5,0,0,20,64,1,185,12,16,2,1,0,172,27,42,39.1
340,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,29,33.0,3,0,0,0,4,0,0,0,1,0,0,1,31,7,0,100.0
341,Ismaëlben Boura,fr FRA,DF,Lens,fr Ligue 1,19,9.1,1,0,0,14,18,0,47,21,7,0,0,0,53,12,10,54.5
342,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,28,5.9,2,0,0,15,6,0,5,12,5,0,1,0,43,14,5,73.7
343,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,28.4,8,0,0,26,10,3,226,19,23,0,0,0,167,18,45,28.6
344,Edoardo Bove,it ITA,MF,Roma,it Serie A,18,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
345,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,23,28.5,0,0,0,15,54,15,122,22,15,0,0,0,134,23,51,31.1
346,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,29,17.2,3,0,0,8,4,0,0,26,7,0,1,0,91,29,26,52.7
347,John Boye,gh GHA,DF,Metz,fr Ligue 1,33,33.8,6,2,1,32,20,2,0,80,34,0,1,1,170,57,51,52.8
348,Lucas Boyé,ar ARG,FW,Elche,es La Liga,24,29.9,9,1,1,95,34,10,11,19,31,0,0,0,93,43,102,29.7
349,Can Bozdogan,de GER,"MF,FW",Schalke 04,de Bundesliga,19,7.2,0,0,0,7,16,0,15,7,5,0,0,1,40,3,13,18.8
350,Umut Bozok,tr TUR,"MF,FW",Lorient,fr Ligue 1,23,0.7,0,0,0,0,6,0,0,0,0,0,0,0,5,1,2,33.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
351,Jayden Braaf,nl NED,FW,Udinese,it Serie A,17,1.3,0,0,0,2,1,0,1,0,0,0,0,0,7,0,5,0.0
352,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,20,14.0,4,0,0,17,13,0,53,26,18,0,1,0,83,19,26,42.2
353,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,28,11.7,3,0,0,21,9,1,43,9,15,0,0,0,80,19,21,47.5
354,Martin Braithwaite,dk DEN,FW,Barcelona,es La Liga,29,13.1,3,0,0,11,20,15,5,6,4,0,0,0,39,16,14,53.3
355,Julian Brandt,de GER,"FW,MF",Dortmund,de Bundesliga,24,16.6,0,0,0,6,16,2,29,17,14,0,0,0,92,7,21,25.0
