Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1746,Soualiho Meïté,fr FRA,MF,Cremonese,it Serie A,29-081,26.3,0,17,3,17.6,0.65,0.11,0.00,0.00,24.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5
1747,Farid El Melali,dz ALG,"DF,FW",Angers,fr Ligue 1,26-032,9.0,0,11,2,18.2,1.23,0.22,0.00,0.00,18.8,0,0,0,1.1,1.1,0.10,-1.1,-1.1
1748,Gonzalo Melero,es ESP,MF,Almería,es La Liga,29-155,20.6,4,23,10,43.5,1.12,0.49,0.13,0.30,17.2,0,1,1,3.0,2.3,0.10,+1.0,+0.7
1749,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,28-171,13.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1750,Memphis,nl NED,FW,Atlético Madrid,es La Liga,29-113,3.0,4,11,5,45.5,3.67,1.67,0.36,0.80,11.8,0,0,0,3.0,3.0,0.27,+1.0,+1.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1751,Memphis,nl NED,FW,Barcelona,es La Liga,29-113,1.3,1,6,3,50.0,4.74,2.37,0.17,0.33,11.6,0,0,0,0.9,0.9,0.14,+0.1,+0.1
1752,Houboulang Mendes,fr FRA,DF,Almería,es La Liga,25-033,9.8,0,1,0,0.0,0.10,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0
1753,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,20-352,17.2,1,10,7,70.0,0.58,0.41,0.10,0.14,13.7,0,0,0,1.0,1.0,0.10,0.0,0.0
1754,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,32-248,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1755,Thiago Mendes,br BRA,"MF,DF",Lyon,fr Ligue 1,31-083,22.9,1,14,4,28.6,0.61,0.17,0.07,0.25,25.1,2,0,0,0.7,0.7,0.05,+0.3,+0.3
1756,Brais Méndez,es ESP,MF,Real Sociedad,es La Liga,26-150,26.7,8,60,21,35.0,2.24,0.79,0.13,0.38,21.4,9,0,0,5.6,5.6,0.09,+2.4,+2.4
1757,Diego Méndez,es ESP,MF,Rayo Vallecano,es La Liga,19-281,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1758,Antoine Mendy,fr FRA,DF,Nice,fr Ligue 1,19-010,5.8,0,8,2,25.0,1.39,0.35,0.00,0.00,16.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1759,Arial Mendy,sn SEN,DF,Clermont Foot,fr Ligue 1,28-211,2.5,0,2,0,0.0,0.81,0.00,0.00,,20.6,0,0,0,0.0,0.0,0.02,0.0,0.0
1760,Batista Mendy,fr FRA,"MF,DF",Angers,fr Ligue 1,23-145,31.8,0,15,2,13.3,0.47,0.06,0.00,0.00,24.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9
1761,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,31-097,9.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1762,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,27-363,15.0,0,1,0,0.0,0.07,0.00,0.00,,7.3,0,0,0,0.3,0.3,0.26,-0.3,-0.3
1763,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,30-348,8.4,1,2,1,50.0,0.24,0.12,0.50,1.00,21.1,0,0,0,0.1,0.1,0.07,+0.9,+0.9
1764,Gideon Mensah,gh GHA,DF,Auxerre,fr Ligue 1,24-323,25.1,0,5,1,20.0,0.20,0.04,0.00,0.00,25.3,0,0,0,0.1,0.1,0.01,-0.1,-0.1
1765,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,25-213,24.4,0,8,4,50.0,0.33,0.16,0.00,0.00,9.8,0,0,0,0.7,0.7,0.09,-0.7,-0.7
1766,Jorge Meré,es ESP,DF,Cádiz,es La Liga,26-050,6.7,0,4,1,25.0,0.60,0.15,0.00,0.00,14.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1767,Alex Meret,it ITA,GK,Napoli,it Serie A,26-076,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1768,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,26-349,27.7,2,41,16,39.0,1.48,0.58,0.05,0.13,18.1,0,0,1,4.3,3.5,0.08,-2.3,-1.5
1769,Quentin Merlin,fr FRA,DF,Nantes,fr Ligue 1,21-021,19.9,1,15,4,26.7,0.75,0.20,0.07,0.25,22.8,1,0,0,0.8,0.8,0.05,+0.2,+0.2
1770,Yıldırım Mert Çetin,tr TUR,DF,Lecce,it Serie A,26-156,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1771,Roque Mesa,es ESP,MF,Valladolid,es La Liga,33-364,18.0,2,26,10,38.5,1.45,0.56,0.08,0.20,26.5,0,0,0,1.4,1.4,0.05,+0.6,+0.6
1772,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,23-096,34.0,0,1,1,100.0,0.03,0.03,0.00,0.00,9.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
1773,Lionel Messi,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,35-347,31.5,16,129,55,42.6,4.09,1.74,0.12,0.29,18.3,20,0,0,15.5,15.5,0.12,+0.5,+0.5
1774,Junior Messias,br BRA,"FW,DF",Milan,it Serie A,32-024,16.6,5,32,11,34.4,1.92,0.66,0.16,0.45,18.7,1,0,0,2.3,2.3,0.07,+2.7,+2.7
1775,Amine Messoussa,fr FRA,FW,Lille,fr Ligue 1,18-237,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1776,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,31-267,6.5,0,4,0,0.0,0.62,0.00,0.00,,26.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1777,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,32-054,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1778,Sven Michel,de GER,"FW,MF",Union Berlin,de Bundesliga,32-326,5.5,3,15,2,13.3,2.73,0.36,0.13,1.00,24.2,0,1,1,1.7,0.9,0.06,+1.3,+1.1
1779,Alexander Mighten,eng ENG,FW,Nott'ham Forest,eng Premier League,21-056,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1780,Tommaso Milanese,it ITA,MF,Cremonese,it Serie A,20-310,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1781,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,25-237,23.7,2,19,5,26.3,0.80,0.21,0.11,0.40,9.4,0,0,0,1.9,1.9,0.10,+0.1,+0.1
1782,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,17-036,0.2,0,1,0,0.0,6.00,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1783,Arkadiusz Milik,pl POL,FW,Juventus,it Serie A,29-098,17.6,7,43,22,51.2,2.44,1.25,0.16,0.32,14.2,2,0,1,6.5,5.7,0.13,+0.5,+1.3
1784,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,29-098,1.4,0,1,0,0.0,0.70,0.00,0.00,,7.8,0,0,0,0.1,0.1,0.14,-0.1,-0.1
1785,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,28-099,33.6,9,64,19,29.7,1.91,0.57,0.14,0.47,17.3,8,0,0,6.8,6.8,0.11,+2.2,+2.2
1786,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,26-106,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1787,Éder Militão,br BRA,DF,Real Madrid,es La Liga,25-139,30.0,5,22,8,36.4,0.73,0.27,0.23,0.63,13.8,0,0,0,2.4,2.4,0.11,+2.6,+2.6
1788,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,32-060,5.7,0,7,0,0.0,1.23,0.00,0.00,,25.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3
1789,Luis Milla,es ESP,MF,Getafe,es La Liga,28-242,20.6,0,8,1,12.5,0.39,0.05,0.00,0.00,27.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1790,Pere Milla,es ESP,"FW,MF",Elche,es La Liga,30-256,20.5,6,33,7,21.2,1.61,0.34,0.09,0.43,15.0,1,3,3,5.4,3.0,0.09,+0.6,0.0
1791,Enzo Millot,fr FRA,MF,Stuttgart,de Bundesliga,20-324,9.9,0,17,7,41.2,1.72,0.71,0.00,0.00,18.0,1,0,0,1.2,1.2,0.07,-1.2,-1.2
1792,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,37-153,10.1,0,7,1,14.3,0.69,0.10,0.00,0.00,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1793,Marko Milovanović,rs SRB,FW,Almería,es La Liga,19-306,0.2,0,1,0,0.0,6.00,0.00,0.00,,9.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1794,Kim Min-jae,kr KOR,DF,Napoli,it Serie A,26-203,33.9,2,8,3,37.5,0.24,0.09,0.25,0.67,6.6,0,0,0,1.0,1.0,0.13,+1.0,+1.0
1795,Yerry Mina,co COL,DF,Everton,eng Premier League,28-256,6.6,2,8,4,50.0,1.21,0.61,0.25,0.50,8.4,0,0,0,1.5,1.5,0.18,+0.5,+0.5
1796,Takumi Minamino,jp JPN,"MF,FW",Monaco,fr Ligue 1,28-141,8.0,1,22,8,36.4,2.73,0.99,0.05,0.13,16.4,1,0,0,1.9,1.9,0.08,-0.9,-0.9
1797,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,30-085,35.0,1,7,2,28.6,0.20,0.06,0.14,0.50,12.1,0,0,0,1.2,1.2,0.17,-0.2,-0.2
1798,Óscar Mingueza,es ESP,DF,Celta Vigo,es La Liga,24-024,14.3,0,5,0,0.0,0.35,0.00,0.00,,12.1,0,0,0,0.4,0.4,0.08,-0.4,-0.4
1799,Rafa Mir,es ESP,FW,Sevilla,es La Liga,25-353,14.4,6,50,15,30.0,3.47,1.04,0.12,0.40,12.5,0,0,0,7.4,7.4,0.15,-1.4,-1.4
1800,Aleksei Miranchuk,ru RUS,MF,Torino,it Serie A,27-232,23.2,4,40,15,37.5,1.72,0.65,0.10,0.27,20.2,1,0,0,2.9,2.9,0.07,+1.1,+1.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1801,Juan Miranda,es ESP,DF,Betis,es La Liga,23-138,16.4,3,21,8,38.1,1.28,0.49,0.14,0.38,18.8,3,0,0,2.4,2.4,0.11,+0.6,+0.6
1802,Antonio Mirante,it ITA,GK,Milan,it Serie A,39-333,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1803,Fabio Miretti,it ITA,"MF,FW",Juventus,it Serie A,19-307,13.7,0,20,5,25.0,1.46,0.36,0.00,0.00,17.0,0,0,0,2.4,2.4,0.12,-2.4,-2.4
1804,Filippo Missori,it ITA,DF,Roma,it Serie A,19-074,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1805,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,23-278,32.1,0,6,1,16.7,0.19,0.03,0.00,0.00,11.6,0,0,0,0.6,0.6,0.10,-0.6,-0.6
1806,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,eng Premier League,26-017,25.8,7,52,21,40.4,2.02,0.82,0.13,0.33,13.2,0,0,0,8.1,8.1,0.16,-1.1,-1.1
1807,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,28-263,22.3,14,85,27,31.8,3.81,1.21,0.12,0.37,15.1,0,4,8,14.9,8.6,0.10,-0.9,+1.4
1808,Stefan Mitrović,rs SRB,DF,Getafe,es La Liga,33-015,18.7,0,1,0,0.0,0.05,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.10,-0.1,-0.1
1809,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,de Bundesliga,26-080,9.4,0,6,2,33.3,0.64,0.21,0.00,0.00,23.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1810,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,34-136,22.1,3,35,6,17.1,1.59,0.27,0.09,0.50,19.9,0,0,0,2.8,2.8,0.08,+0.2,+0.2
1811,Anthony Modeste,fr FRA,FW,Dortmund,de Bundesliga,35-053,9.0,2,23,10,43.5,2.55,1.11,0.09,0.20,11.1,0,0,0,4.3,4.3,0.19,-2.3,-2.3
1812,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,37-270,19.4,4,29,5,17.2,1.50,0.26,0.10,0.60,20.2,1,1,1,4.2,3.4,0.12,-0.2,-0.4
1813,Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,24-012,14.8,6,44,18,40.9,2.98,1.22,0.14,0.33,14.9,0,0,0,8.3,8.3,0.19,-2.3,-2.3
1814,Terem Moffi,ng NGA,FW,Lorient,fr Ligue 1,24-012,15.4,12,33,18,54.5,2.14,1.17,0.33,0.61,13.6,0,1,2,7.3,5.7,0.17,+4.7,+5.3
1815,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,25-190,21.5,8,58,24,41.4,2.69,1.11,0.14,0.33,14.2,0,0,0,7.3,7.3,0.13,+0.7,+0.7
1816,Tobias Mohr,de GER,"DF,MF",Schalke 04,de Bundesliga,27-286,9.3,0,12,1,8.3,1.29,0.11,0.00,0.00,19.3,1,0,0,0.6,0.6,0.05,-0.6,-0.6
1817,Johan Mojica,co COL,DF,Villarreal,es La Liga,30-289,7.1,0,2,1,50.0,0.28,0.14,0.00,0.00,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1818,Johan Mojica,co COL,"DF,MF",Elche,es La Liga,30-289,3.0,0,3,0,0.0,1.00,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1819,Clinton Mola,eng ENG,DF,Stuttgart,de Bundesliga,22-083,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1820,Nahuel Molina,ar ARG,DF,Atlético Madrid,es La Liga,25-061,31.9,4,21,6,28.6,0.66,0.19,0.19,0.67,17.0,0,0,0,2.6,2.6,0.13,+1.4,+1.4
1821,Salvatore Molina,it ITA,DF,Monza,it Serie A,31-156,2.5,0,1,0,0.0,0.39,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.04,0.0,0.0
1822,Florent Mollet,fr FRA,MF,Nantes,fr Ligue 1,31-199,12.1,1,22,9,40.9,1.82,0.74,0.05,0.11,23.2,5,0,0,1.2,1.2,0.06,-0.2,-0.2
1823,Florent Mollet,fr FRA,MF,Schalke 04,de Bundesliga,31-199,4.6,1,11,1,9.1,2.41,0.22,0.09,1.00,22.1,2,0,0,0.4,0.4,0.03,+0.6,+0.6
1824,Jon Moncayola,es ESP,"MF,DF",Osasuna,es La Liga,25-024,27.2,1,36,9,25.0,1.32,0.33,0.03,0.11,25.3,0,0,0,2.0,2.0,0.06,-1.0,-1.0
1825,Monchu,es ESP,MF,Valladolid,es La Liga,23-266,22.6,3,39,10,25.6,1.73,0.44,0.08,0.30,24.4,9,0,0,2.5,2.5,0.06,+0.5,+0.5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1826,César Montes,mx MEX,DF,Espanyol,es La Liga,26-102,17.7,3,13,6,46.2,0.74,0.34,0.23,0.50,12.9,0,0,0,0.9,0.9,0.07,+2.1,+2.1
1827,Daniele Montevago,it ITA,FW,Sampdoria,it Serie A,20-080,2.6,0,7,1,14.3,2.73,0.39,0.00,0.00,13.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1828,Gonzalo Montiel,ar ARG,DF,Sevilla,es La Liga,26-156,16.9,0,8,1,12.5,0.47,0.06,0.00,0.00,13.7,0,0,0,0.8,0.8,0.09,-0.8,-0.8
1829,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,27-106,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1830,Martín Montoya,es ESP,DF,Betis,es La Liga,32-053,5.0,0,1,0,0.0,0.20,0.00,0.00,,21.3,0,0,0,0.0,0.0,0.04,0.0,0.0
1831,Kieffer Moore,wls WAL,FW,Bournemouth,eng Premier League,30-302,14.2,4,23,8,34.8,1.62,0.56,0.17,0.50,11.2,0,0,0,4.4,4.4,0.19,-0.4,-0.4
1832,Andrew Moran,ie IRL,FW,Brighton,eng Premier League,19-234,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1833,Álvaro Morata,es ESP,FW,Atlético Madrid,es La Liga,30-226,21.1,13,71,32,45.1,3.36,1.52,0.18,0.41,12.2,0,0,0,11.8,11.8,0.17,+1.2,+1.2
1834,Jon Morcillo,es ESP,"FW,MF",Athletic Club,es La Liga,24-264,0.8,0,1,0,0.0,1.18,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.15,-0.1,-0.1
1835,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,30-336,14.4,0,15,3,20.0,1.04,0.21,0.00,0.00,20.7,2,0,0,0.9,0.9,0.06,-0.9,-0.9
1836,Álex Moreno,es ESP,DF,Aston Villa,eng Premier League,29-363,14.8,0,13,3,23.1,0.88,0.20,0.00,0.00,18.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6
1837,Álex Moreno,es ESP,DF,Betis,es La Liga,29-363,15.0,0,13,4,30.8,0.87,0.27,0.00,0.00,17.9,0,0,0,1.3,1.3,0.10,-1.3,-1.3
1838,Diego Moreno,es ESP,DF,Osasuna,es La Liga,21-350,7.1,0,5,1,20.0,0.71,0.14,0.00,0.00,20.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4
1839,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,31-060,13.7,7,41,19,46.3,3.00,1.39,0.15,0.32,15.8,0,1,2,8.7,7.2,0.18,-1.7,-1.2
1840,Marlos Moreno,co COL,"MF,DF",Troyes,fr Ligue 1,26-259,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1841,Tete Morente,es ESP,"MF,DF",Elche,es La Liga,26-184,23.0,4,46,14,30.4,2.00,0.61,0.09,0.29,16.1,0,0,0,4.2,4.2,0.09,-0.2,-0.2
1842,Ilaix Moriba,gn GUI,MF,Valencia,es La Liga,20-138,11.2,0,21,5,23.8,1.87,0.45,0.00,0.00,22.5,1,0,0,1.2,1.2,0.06,-1.2,-1.2
1843,Manu Morlanes,es ESP,MF,Villarreal,es La Liga,24-145,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1844,Manu Morlanes,es ESP,MF,Mallorca,es La Liga,24-145,7.8,1,7,2,28.6,0.89,0.25,0.14,0.50,22.1,0,0,0,0.3,0.3,0.04,+0.7,+0.7
1845,Nikola Moro,hr CRO,MF,Bologna,it Serie A,25-086,13.6,1,21,3,14.3,1.54,0.22,0.05,0.33,23.9,0,0,0,0.8,0.8,0.04,+0.2,+0.2
1846,Loren Morón,es ESP,FW,Betis,es La Liga,29-158,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1847,Cristhian Mosquera,co COL,DF,Valencia,es La Liga,18-344,1.6,0,2,0,0.0,1.24,0.00,0.00,,9.3,0,0,0,0.2,0.2,0.10,-0.2,-0.2
1848,Dany Mota,pt POR,"FW,MF",Monza,it Serie A,25-035,21.3,5,28,11,39.3,1.32,0.52,0.18,0.45,12.1,0,0,0,5.1,5.1,0.18,-0.1,-0.1
1849,Lebo Mothiba,za RSA,"FW,MF",Strasbourg,fr Ligue 1,27-129,4.8,3,9,4,44.4,1.86,0.83,0.33,0.75,13.0,0,0,0,1.1,1.1,0.12,+1.9,+1.9
1850,Youssoufa Moukoko,de GER,FW,Dortmund,de Bundesliga,18-198,12.7,7,35,19,54.3,2.76,1.50,0.20,0.37,14.9,0,0,0,6.4,6.4,0.18,+0.6,+0.6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1851,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,28-250,18.4,6,58,19,32.8,3.15,1.03,0.09,0.26,14.9,0,1,1,7.3,6.5,0.12,-1.3,-1.5
1852,Mason Mount,eng ENG,"MF,FW",Chelsea,eng Premier League,24-147,18.3,3,33,9,27.3,1.80,0.49,0.09,0.33,19.7,2,0,0,2.0,2.0,0.06,+1.0,+1.0
1853,Lucas Moura,br BRA,"MF,DF",Tottenham,eng Premier League,30-297,1.7,1,4,1,25.0,2.35,0.59,0.25,1.00,10.9,0,0,0,0.5,0.5,0.14,+0.5,+0.5
1854,Bevic Moussiti-Oko,cg CGO,FW,Ajaccio,fr Ligue 1,28-129,7.8,1,20,7,35.0,2.58,0.90,0.05,0.14,12.6,0,0,0,1.8,1.8,0.09,-0.8,-0.8
1855,João Moutinho,pt POR,MF,Wolves,eng Premier League,36-271,19.8,0,16,3,18.8,0.81,0.15,0.00,0.00,18.4,3,0,0,1.3,1.3,0.08,-1.3,-1.3
1856,João Moutinho,pt POR,"DF,FW",Spezia,it Serie A,25-145,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1857,Samuel Moutoussamy,cd COD,MF,Nantes,fr Ligue 1,26-298,26.7,0,22,5,22.7,0.83,0.19,0.00,0.00,16.8,0,0,0,1.7,1.7,0.08,-1.7,-1.7
1858,Divin Mubama,eng ENG,FW,West Ham,eng Premier League,18-224,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1859,Mykhailo Mudryk,ua UKR,"FW,MF",Chelsea,eng Premier League,22-152,7.3,0,14,5,35.7,1.92,0.68,0.00,0.00,18.4,0,0,0,1.9,1.9,0.13,-1.9,-1.9
1860,François Mughe,cm CMR,MF,Marseille,fr Ligue 1,18-355,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1861,Nordi Mukiele,fr FRA,DF,Paris S-G,fr Ligue 1,25-217,12.6,0,11,2,18.2,0.87,0.16,0.00,0.00,11.6,0,0,0,1.0,1.0,0.09,-1.0,-1.0
1862,Mert Müldür,tr TUR,"FW,DF",Sassuolo,it Serie A,24-064,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1863,Florian Müller,de GER,GK,Stuttgart,de Bundesliga,25-205,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1864,Thomas Müller,de GER,"FW,MF",Bayern Munich,de Bundesliga,33-266,18.5,7,47,23,48.9,2.54,1.24,0.15,0.30,12.5,0,0,0,8.9,8.9,0.19,-1.9,-1.9
1865,Abdul Mumin,gh GHA,DF,Rayo Vallecano,es La Liga,25-000,10.2,0,6,1,16.7,0.59,0.10,0.00,0.00,11.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4
1866,Marshall Munetsi,zw ZIM,MF,Reims,fr Ligue 1,26-349,30.0,7,68,23,33.8,2.27,0.77,0.10,0.30,16.1,0,0,0,9.4,9.4,0.14,-2.4,-2.4
1867,Iker Muniain,es ESP,"MF,FW",Athletic Club,es La Liga,30-169,18.8,0,28,7,25.0,1.49,0.37,0.00,0.00,18.1,1,0,0,3.0,3.0,0.11,-3.0,-3.0
1868,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,25-294,19.5,0,6,2,33.3,0.31,0.10,0.00,0.00,24.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1869,Álvaro Muñoz,uy URU,FW,Real Madrid,es La Liga,18-327,0.9,1,2,1,50.0,2.28,1.14,0.50,1.00,8.0,0,0,0,0.2,0.2,0.12,+0.8,+0.8
1870,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,20-213,2.8,0,2,1,50.0,0.71,0.35,0.00,0.00,28.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1871,Pablo Muñoz,es ESP,MF,Rayo Vallecano,es La Liga,19-275,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1872,Luis Muriel,co COL,"FW,MF",Atalanta,it Serie A,32-051,11.9,3,33,8,24.2,2.77,0.67,0.06,0.25,20.6,4,1,1,2.8,2.0,0.06,+0.2,0.0
1873,Jeison Murillo,co COL,DF,Sampdoria,it Serie A,31-010,11.7,0,3,0,0.0,0.26,0.00,0.00,,14.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1874,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,29-043,32.6,15,71,25,35.2,2.18,0.77,0.15,0.44,15.3,0,4,5,12.5,8.6,0.12,+2.5,+2.4
1875,Jacob Murphy,eng ENG,FW,Newcastle Utd,eng Premier League,28-102,13.9,4,29,10,34.5,2.09,0.72,0.14,0.40,18.6,0,0,0,3.3,3.3,0.11,+0.7,+0.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1876,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,28-172,8.7,0,2,0,0.0,0.23,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0
1877,Yunus Musah,us USA,MF,Valencia,es La Liga,20-189,23.4,0,22,3,13.6,0.94,0.13,0.00,0.00,18.4,0,0,0,1.8,1.8,0.08,-1.8,-1.8
1878,Jamal Musiala,de GER,"MF,FW",Bayern Munich,de Bundesliga,20-100,24.4,12,66,25,37.9,2.70,1.02,0.18,0.48,15.8,0,0,0,8.0,8.0,0.12,+4.0,+4.0
1879,Juan Musso,ar ARG,GK,Atalanta,it Serie A,29-031,23.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1880,Suliman Mustapha,at AUT,"FW,MF",Mainz 05,de Bundesliga,22-013,0.8,0,3,0,0.0,3.91,0.00,0.00,,16.3,0,0,0,0.5,0.5,0.18,-0.5,-0.5
1881,Yvon Mvogo,ch SUI,GK,Lorient,fr Ligue 1,29-000,20.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1882,Enock Mwepu,zm ZAM,"FW,MF",Brighton,eng Premier League,25-156,2.4,0,2,1,50.0,0.85,0.42,0.00,0.00,16.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2
