Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2157,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,30-181,26,2,416,4.6,1,1,2,1,0,0,1,0,0.7,0.7,1.4,2.1,1,8,15,0.22,0.22,0.43,0.22,0.43,0.15,0.31,0.45,0.15,0.45
2158,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,29-198,29,17,1633,18.1,1,1,2,1,0,0,3,1,1.2,1.2,0.8,1.9,14,112,14,0.06,0.06,0.11,0.06,0.11,0.06,0.04,0.11,0.06,0.11
2159,Isaac Price,nir NIR,MF,Everton,eng Premier League,19-253,1,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
2160,Grischa Prömel,de GER,MF,Hoffenheim,de Bundesliga,28-148,18,17,1454,16.2,1,1,2,1,0,0,4,0,2.5,2.5,1.1,3.6,19,39,46,0.06,0.06,0.12,0.06,0.12,0.16,0.07,0.22,0.16,0.22
2161,Ivan Provedel,it ITA,GK,Lazio,it Serie A,29-081,38,37,3413,37.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2162,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,25-012,37,25,2340,26.0,7,2,9,7,0,0,4,0,7.8,7.8,2.6,10.4,60,58,117,0.27,0.08,0.35,0.27,0.35,0.30,0.10,0.40,0.30,0.40
2163,Mehdi Puch Herrantz,fr FRA,MF,Ajaccio,fr Ligue 1,19-137,4,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22
2164,Tymoteusz Puchacz,pl POL,DF,Union Berlin,de Bundesliga,24-134,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
2165,Arnau Puigmal,es ESP,"MF,FW",Almería,es La Liga,22-147,22,7,763,8.5,1,0,1,1,0,0,4,0,1.1,1.1,0.5,1.7,24,16,57,0.12,0.00,0.12,0.12,0.12,0.13,0.06,0.19,0.13,0.19
2166,Christian Pulisic,us USA,"FW,DF",Chelsea,eng Premier League,24-261,24,8,821,9.1,1,1,2,1,0,0,1,0,1.7,1.7,0.7,2.4,35,23,76,0.11,0.11,0.22,0.11,0.22,0.19,0.07,0.26,0.19,0.26
2167,Ignacio Pussetto,ar ARG,"MF,DF",Sampdoria,it Serie A,27-167,5,1,152,1.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,2,1,17,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.20,0.09,0.20
2168,Niklas Pyyhtiä,fi FIN,MF,Bologna,it Serie A,19-254,6,0,110,1.2,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.3,2,1,5,0.00,0.82,0.82,0.00,0.82,0.12,0.12,0.24,0.12,0.24
2169,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,40-126,23,7,802,8.9,1,1,2,1,0,0,2,0,2.8,2.8,0.7,3.5,5,25,72,0.11,0.11,0.22,0.11,0.22,0.31,0.08,0.40,0.31,0.40
2170,Giacomo Quagliata,it ITA,DF,Cremonese,it Serie A,23-107,20,6,699,7.8,0,1,1,0,0,0,0,1,0.5,0.5,1.0,1.5,19,28,45,0.00,0.13,0.13,0.00,0.13,0.06,0.13,0.19,0.06,0.19
2171,Eduardo Quaresma,pt POR,DF,Hoffenheim,de Bundesliga,21-096,4,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2172,Joshua Quarshie,de GER,MF,Hoffenheim,de Bundesliga,18-315,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2173,Ghjuvanni Quilichini,fr FRA,GK,Ajaccio,fr Ligue 1,20-278,1,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2174,Domingos Quina,pt POR,MF,Elche,es La Liga,23-200,10,2,275,3.1,0,0,0,0,0,0,3,1,0.2,0.2,0.4,0.6,12,17,7,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.21,0.07,0.21
2175,Rubén Quintanilla,es ESP,DF,Mallorca,es La Liga,21-064,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2176,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,28-064,32,31,2748,30.5,8,4,12,8,0,0,9,0,6.2,5.8,2.3,8.2,72,133,109,0.26,0.13,0.39,0.26,0.39,0.20,0.08,0.28,0.19,0.27
2177,Nemanja Radonjić,rs SRB,"MF,FW",Torino,it Serie A,27-111,28,16,1461,16.2,2,2,4,2,0,0,1,0,5.0,5.0,1.7,6.6,86,42,163,0.12,0.12,0.25,0.12,0.25,0.31,0.10,0.41,0.31,0.41
2178,Ivan Radovanović,rs SRB,"MF,DF",Salernitana,it Serie A,34-281,10,7,671,7.5,0,0,0,0,0,0,1,1,0.2,0.2,0.0,0.2,2,16,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2179,Ionuț Radu,ro ROU,GK,Cremonese,it Serie A,26-009,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
2180,Ionuț Radu,ro ROU,GK,Auxerre,fr Ligue 1,26-009,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2181,Ștefan Radu,ro ROU,FW,Lazio,it Serie A,36-227,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2182,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,31-241,31,31,2766,30.7,2,3,5,2,0,0,11,1,0.6,0.6,1.1,1.7,8,50,5,0.07,0.10,0.16,0.07,0.16,0.02,0.03,0.05,0.02,0.05
2183,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,19-080,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2184,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,27-218,36,36,3240,36.0,0,0,0,0,0,0,3,0,0.0,0.0,0.5,0.5,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
2185,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,35-088,31,21,1788,19.9,1,3,4,0,1,2,3,1,3.3,1.7,1.9,3.7,42,148,84,0.05,0.15,0.20,0.00,0.15,0.17,0.10,0.26,0.09,0.18
2186,Diant Ramaj,de GER,GK,Eint Frankfurt,de Bundesliga,21-260,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2187,Largie Ramazani,be BEL,"FW,MF",Almería,es La Liga,22-099,33,13,1403,15.6,3,1,4,3,0,1,6,0,4.2,3.4,1.7,5.1,59,30,94,0.19,0.06,0.26,0.19,0.26,0.27,0.11,0.38,0.22,0.33
2188,Simon Ramet,fr FRA,DF,Lille,fr Ligue 1,20-085,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2189,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,37-161,20,18,1596,17.7,0,1,1,0,0,0,2,0,0.7,0.7,0.6,1.3,4,35,2,0.00,0.06,0.06,0.00,0.06,0.04,0.03,0.07,0.04,0.07
2190,Chris Ramos,es ESP,FW,Cádiz,es La Liga,26-139,15,7,710,7.9,1,0,1,1,0,0,2,0,3.0,3.0,0.2,3.2,9,6,35,0.13,0.00,0.13,0.13,0.13,0.38,0.03,0.41,0.38,0.41
2191,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,37-068,33,31,2704,30.0,2,1,3,2,0,0,3,1,1.7,1.7,0.2,1.9,15,163,10,0.07,0.03,0.10,0.07,0.10,0.06,0.01,0.06,0.06,0.06
2192,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,25-023,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2193,Aaron Ramsey,wls WAL,MF,Nice,fr Ligue 1,32-162,27,18,1584,17.6,1,1,2,1,0,0,3,0,2.5,2.5,1.8,4.3,29,126,84,0.06,0.06,0.11,0.06,0.11,0.14,0.10,0.24,0.14,0.24
2194,Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,eng Premier League,22-009,35,31,2636,29.3,6,7,13,6,0,0,5,0,5.0,5.0,5.1,10.1,94,98,119,0.20,0.24,0.44,0.20,0.44,0.17,0.17,0.34,0.17,0.34
2195,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,24-044,9,5,508,5.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
2196,Andrea Ranocchia,it ITA,DF,Monza,it Serie A,35-110,1,1,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2197,Filippo Ranocchia,it ITA,MF,Monza,it Serie A,22-023,14,5,530,5.9,1,0,1,1,0,0,1,0,1.2,1.2,0.4,1.6,13,26,15,0.17,0.00,0.17,0.17,0.17,0.21,0.06,0.27,0.21,0.27
2198,Lilian Raolisoa,fr FRA,"DF,MF",Angers,fr Ligue 1,22-355,7,0,173,1.9,1,0,1,1,0,0,0,0,0.2,0.2,0.8,1.0,5,10,16,0.52,0.00,0.52,0.52,0.52,0.09,0.41,0.50,0.09,0.50
2199,Raphinha,br BRA,FW,Barcelona,es La Liga,26-174,36,25,2072,23.0,7,7,14,7,0,0,9,0,9.3,9.3,9.8,19.1,97,104,339,0.30,0.30,0.61,0.30,0.61,0.41,0.43,0.83,0.41,0.83
2200,Nicolai Rapp,de GER,"MF,DF",Werder Bremen,de Bundesliga,26-175,7,0,71,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2201,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,30-028,32,26,2162,24.0,3,3,6,3,0,0,3,0,4.7,4.7,3.6,8.3,55,54,172,0.12,0.12,0.25,0.12,0.25,0.20,0.15,0.34,0.20,0.34
2202,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,25-218,35,32,2879,32.0,17,5,22,17,0,0,2,0,15.4,15.4,3.4,18.8,85,88,245,0.53,0.16,0.69,0.53,0.69,0.48,0.11,0.59,0.48,0.59
2203,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,23-108,25,10,908,10.1,2,2,4,2,0,0,1,0,3.5,3.5,1.3,4.8,13,33,88,0.20,0.20,0.40,0.20,0.40,0.35,0.13,0.47,0.35,0.47
2204,Giacomo Raspadori,it ITA,FW,Sassuolo,it Serie A,23-108,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2205,Rafael Ratão,br BRA,"FW,MF",Toulouse,fr Ligue 1,27-188,30,25,1851,20.6,5,4,9,5,0,0,2,0,5.1,5.1,4.1,9.2,61,83,216,0.24,0.19,0.44,0.24,0.44,0.25,0.20,0.45,0.25,0.45
2206,David Raum,de GER,"DF,MF",RB Leipzig,de Bundesliga,25-045,28,19,1685,18.7,0,2,2,0,0,0,5,0,0.6,0.6,4.6,5.2,44,69,127,0.00,0.11,0.11,0.00,0.11,0.03,0.25,0.28,0.03,0.28
2207,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,34-176,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2208,Rayan Raveloson,mg MAD,"DF,MF",Auxerre,fr Ligue 1,26-141,34,27,2431,27.0,2,1,3,2,0,0,0,0,2.4,2.4,0.9,3.3,36,100,61,0.07,0.04,0.11,0.07,0.11,0.09,0.03,0.12,0.09,0.12
2209,David Raya,es ESP,GK,Brentford,eng Premier League,27-264,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,0,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
2210,Tim Ream,us USA,DF,Fulham,eng Premier League,35-244,33,33,2897,32.2,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.4,28,142,2,0.03,0.00,0.03,0.03,0.03,0.01,0.00,0.01,0.01,0.01
2211,Ante Rebić,hr CRO,"FW,MF",Milan,it Serie A,29-258,23,10,979,10.9,3,2,5,3,0,0,4,0,3.5,3.5,2.0,5.5,17,29,92,0.28,0.18,0.46,0.28,0.46,0.32,0.19,0.50,0.32,0.50
2212,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,27-354,30,24,2171,24.1,1,1,2,1,0,0,5,0,1.0,1.0,2.2,3.2,82,79,94,0.04,0.04,0.08,0.04,0.08,0.04,0.09,0.13,0.04,0.13
2213,Nathan Redmond,eng ENG,DF,Southampton,eng Premier League,29-092,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2214,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,28-130,37,35,2866,31.8,3,4,7,3,0,0,5,0,1.9,1.9,4.1,6.0,30,102,107,0.09,0.13,0.22,0.09,0.22,0.06,0.13,0.19,0.06,0.19
2215,Sergio Reguilón,es ESP,DF,Atlético Madrid,es La Liga,26-172,11,2,309,3.4,0,0,0,0,0,0,3,1,0.2,0.2,0.4,0.6,16,11,30,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.18,0.07,0.18
2216,Bobby Reid,jm JAM,"FW,DF",Fulham,eng Premier League,30-124,36,29,2475,27.5,4,1,5,4,0,0,8,0,3.9,3.9,1.7,5.6,46,63,186,0.15,0.04,0.18,0.15,0.18,0.14,0.06,0.20,0.14,0.20
2217,Pepe Reina,es ESP,GK,Villarreal,es La Liga,40-279,22,22,1980,22.0,0,0,0,0,0,0,2,0,0.0,0.0,0.7,0.7,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
2218,Jeff Reine-Adélaïde,fr FRA,MF,Troyes,fr Ligue 1,25-140,6,3,233,2.6,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.8,10,20,8,0.00,0.39,0.39,0.00,0.39,0.12,0.17,0.29,0.12,0.29
2219,Jeff Reine-Adélaïde,fr FRA,MF,Lyon,fr Ligue 1,25-140,14,1,336,3.7,0,0,0,0,0,0,1,0,0.8,0.8,0.9,1.6,20,32,25,0.00,0.00,0.00,0.00,0.00,0.21,0.23,0.44,0.21,0.44
2220,Reinier,br BRA,"MF,FW",Girona,es La Liga,21-138,18,5,647,7.2,2,1,3,2,0,0,1,1,1.3,1.3,0.6,1.8,13,25,27,0.28,0.14,0.42,0.28,0.42,0.17,0.08,0.26,0.17,0.26
2221,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,21-008,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2222,Karim Rekik,nl NED,DF,Sevilla,es La Liga,28-186,16,15,1181,13.1,1,1,2,1,0,0,2,0,0.8,0.8,0.1,0.9,13,50,7,0.08,0.08,0.15,0.08,0.15,0.06,0.01,0.07,0.06,0.07
2223,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,28-074,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2224,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,24-301,2,1,122,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,0,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06
2225,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,34-006,25,14,1353,15.0,6,4,10,5,1,1,4,0,5.1,4.3,2.6,6.9,33,45,78,0.40,0.27,0.67,0.33,0.60,0.34,0.17,0.51,0.29,0.46
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2226,Alejandro Revuelta Montero,es ESP,DF,Getafe,es La Liga,23-051,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2227,Elvis Rexhbeçaj,de GER,MF,Augsburg,de Bundesliga,25-217,31,30,2524,28.0,0,0,0,0,0,0,6,0,0.3,0.3,0.8,1.1,14,89,20,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
2228,Gio Reyna,us USA,"FW,MF",Dortmund,de Bundesliga,20-205,22,4,625,6.9,7,2,9,6,1,1,2,0,4.3,3.5,1.3,4.8,23,25,57,1.01,0.29,1.30,0.86,1.15,0.62,0.18,0.81,0.51,0.69
2229,Chadi Riad,ma MAR,MF,Barcelona,es La Liga,19-354,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2230,Nico Ribaudo,es ESP,"MF,FW",Espanyol,es La Liga,22-056,32,16,1248,13.9,1,2,3,1,0,0,4,0,3.7,3.7,2.3,6.0,40,57,92,0.07,0.14,0.22,0.07,0.22,0.27,0.17,0.43,0.27,0.43
2231,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,23-301,21,16,1612,17.9,3,0,3,3,0,0,4,0,1.8,1.8,0.1,1.9,9,90,7,0.17,0.00,0.17,0.17,0.17,0.10,0.01,0.11,0.10,0.11
2232,Franck Ribéry,fr FRA,MF,Salernitana,it Serie A,40-060,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2233,Samuele Ricci,it ITA,MF,Torino,it Serie A,21-289,28,23,2070,23.0,2,1,3,2,0,0,6,0,1.7,1.7,1.8,3.5,43,104,31,0.09,0.04,0.13,0.09,0.13,0.07,0.08,0.15,0.07,0.15
2234,Declan Rice,eng ENG,MF,West Ham,eng Premier League,24-143,37,36,3273,36.4,4,1,5,4,0,1,5,0,2.4,1.6,3.2,4.8,88,240,37,0.11,0.03,0.14,0.11,0.14,0.07,0.09,0.15,0.04,0.13
2235,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,23-070,9,4,447,5.0,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.0,4,14,3,0.00,0.00,0.00,0.00,0.00,0.14,0.05,0.20,0.14,0.20
2236,Richarlison,br BRA,"MF,FW",Tottenham,eng Premier League,26-027,27,12,1010,11.2,1,3,4,1,0,0,3,0,3.3,3.3,2.2,5.5,33,28,75,0.09,0.27,0.36,0.09,0.36,0.29,0.20,0.49,0.29,0.49
2237,Marco Richter,de GER,"MF,FW",Hertha BSC,de Bundesliga,25-194,29,21,1836,20.4,6,5,11,6,0,0,8,0,3.7,3.7,2.9,6.6,38,68,102,0.29,0.25,0.54,0.29,0.54,0.18,0.14,0.32,0.18,0.32
2238,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,30-103,20,18,1646,18.3,0,0,0,0,0,0,3,0,0.2,0.2,1.5,1.7,32,64,72,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
2239,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,26-270,6,0,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
2240,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,34-270,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,18,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2241,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,35-144,34,30,2557,28.4,0,2,2,0,0,0,7,1,0.6,0.6,1.2,1.8,27,122,35,0.00,0.07,0.07,0.00,0.07,0.02,0.04,0.06,0.02,0.06
2242,Rémy Riou,fr FRA,GK,Lyon,fr Ligue 1,35-304,7,6,601,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2243,Renaud Ripart,fr FRA,"FW,MF",Troyes,fr Ligue 1,30-084,26,15,1320,14.7,4,1,5,4,0,0,4,0,3.5,3.5,1.9,5.4,28,47,104,0.27,0.07,0.34,0.27,0.34,0.24,0.13,0.37,0.24,0.37
2244,Rodrigo Riquelme,es ESP,"MF,FW",Girona,es La Liga,23-065,34,25,2179,24.2,4,4,8,4,0,0,1,0,4.0,4.0,3.6,7.6,116,85,171,0.17,0.17,0.33,0.17,0.33,0.17,0.15,0.32,0.17,0.32
2245,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,33-269,7,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.00,0.24
2246,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,31-119,23,15,1308,14.5,4,1,5,4,0,0,3,0,2.4,2.4,0.9,3.3,47,97,72,0.28,0.07,0.34,0.28,0.34,0.17,0.06,0.23,0.17,0.23
2247,Lucas Robertone,ar ARG,MF,Almería,es La Liga,26-080,37,34,2843,31.6,2,7,9,2,0,0,7,0,2.6,2.6,6.6,9.2,47,155,97,0.06,0.22,0.28,0.06,0.28,0.08,0.21,0.29,0.08,0.29
2248,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,29-087,34,29,2583,28.7,0,8,8,0,0,0,3,0,1.3,1.3,6.1,7.4,80,166,194,0.00,0.28,0.28,0.00,0.28,0.05,0.21,0.26,0.05,0.26
2249,Antonee Robinson,us USA,DF,Fulham,eng Premier League,25-302,35,35,3088,34.3,0,1,1,0,0,0,8,0,0.1,0.1,1.3,1.4,112,129,153,0.00,0.03,0.03,0.00,0.03,0.00,0.04,0.04,0.00,0.04
2250,Joel Robles,es ESP,GK,Leeds United,eng Premier League,32-354,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rk,Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2251,Joel Roca,es ESP,"MF,FW",Girona,es La Liga,17-364,5,0,84,0.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,3,0,14,0.00,0.00,0.00,0.00,0.00,0.27,0.04,0.31,0.27,0.31
2252,Marc Roca,es ESP,MF,Leeds United,eng Premier League,26-192,32,29,2315,25.7,1,2,3,1,0,0,7,0,2.1,2.1,2.9,5.0,25,172,28,0.04,0.08,0.12,0.04,0.12,0.08,0.11,0.19,0.08,0.19
2253,Enzo Roco,cl CHI,DF,Elche,es La Liga,30-294,22,19,1652,18.4,0,0,0,0,0,0,7,1,0.6,0.6,0.0,0.6,6,42,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2254,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,26-175,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2255,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,32-238,27,19,1414,15.7,4,1,5,4,0,0,6,0,0.9,0.9,0.9,1.8,23,105,39,0.25,0.06,0.32,0.25,0.32,0.06,0.06,0.11,0.06,0.11
2256,Joe Rodon,wls WAL,DF,Rennes,fr Ligue 1,25-227,16,16,1417,15.7,1,0,1,1,0,0,2,1,0.9,0.9,0.0,0.9,5,49,0,0.06,0.00,0.06,0.06,0.06,0.06,0.00,0.06,0.06,0.06
2257,Rodri,es ESP,MF,Manchester City,eng Premier League,26-349,36,34,2911,32.3,2,6,8,2,0,0,5,0,4.6,4.6,4.1,8.7,76,260,37,0.06,0.19,0.25,0.06,0.25,0.14,0.13,0.27,0.14,0.27
2258,Rodrigo,es ESP,"FW,MF",Leeds United,eng Premier League,32-092,31,23,1935,21.5,13,1,14,12,1,1,6,0,8.1,7.3,1.8,9.1,40,44,143,0.60,0.05,0.65,0.56,0.60,0.38,0.08,0.46,0.34,0.42
2259,Rodrigo,es ESP,"FW,MF",Betis,es La Liga,23-021,30,19,1601,17.8,2,3,5,2,0,0,0,0,1.4,1.4,2.2,3.6,57,102,104,0.11,0.17,0.28,0.11,0.28,0.08,0.12,0.20,0.08,0.20
