Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1485,Abdul Majeed Waris,gh GHA,"FW,MF",Nantes,fr Ligue 1,26,25.0,22,13,6,13,3,7,28,25.0,21,9,0,9,7,29,7,0
1486,Jean-Victor Makengo,fr FRA,"MF,FW",Nice,fr Ligue 1,20,11.4,10,8,3,6,1,1,5,20.0,4,5,1,4,9,19,5,0
1487,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,35.7,77,45,21,51,5,21,61,34.4,40,60,15,45,71,148,33,0
1488,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,15.3,20,13,14,6,0,6,12,50.0,6,16,10,6,28,48,56,1
1489,Malcom,br BRA,"FW,MF",Barcelona,es La Liga,21,6.8,3,2,0,1,2,2,3,66.7,1,7,0,7,1,4,1,0
1490,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,20.1,43,31,23,14,6,23,36,63.9,13,18,4,14,44,87,67,0
1491,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,26,7.8,15,7,8,6,1,2,11,18.2,9,2,0,2,4,19,1,0
1492,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,34.4,73,41,41,27,5,27,52,51.9,25,44,13,31,50,123,135,1
1493,Antonio Mance,hr CRO,FW,Nantes,fr Ligue 1,22,0.6,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0
1494,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,31.0,98,65,64,23,11,33,62,53.2,29,41,10,31,44,142,87,0
1495,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,25.0,40,30,22,17,1,16,29,55.2,13,19,4,15,48,88,77,1
1496,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,30.4,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,7,4
1497,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1.1,3,2,1,2,0,2,3,66.7,1,1,0,1,1,4,0,0
1498,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,34.0,52,34,27,20,5,12,29,41.4,17,39,23,16,41,93,71,2
1499,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,32.4,66,35,25,34,7,24,69,34.8,45,49,9,40,43,109,59,0
1500,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,22.4,34,25,13,15,6,9,18,50.0,9,17,5,12,13,47,22,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1501,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,34.2,35,29,12,17,6,14,43,32.6,29,28,4,24,15,50,10,1
1502,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,17.8,42,27,13,26,3,19,62,30.6,43,13,2,11,23,65,24,0
1503,Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,25.8,32,24,23,8,1,17,26,65.4,9,34,25,9,50,82,117,2
1504,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,12.2,27,19,14,11,2,9,14,64.3,5,9,1,8,17,44,58,0
1505,Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,7.8,15,9,12,3,0,6,11,54.5,5,4,3,1,22,37,48,0
1506,Juan Manuel Valencia,co COL,FW,Bologna,it Serie A,20,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1507,Harrison Manzala,cd COD,"MF,FW",Angers,fr Ligue 1,24,0.8,2,2,1,0,1,0,0,,0,0,0,0,0,2,1,0
1508,Fran Manzanara,es ESP,"DF,MF",Levante,es La Liga,21,1.7,7,5,3,3,1,4,4,100.0,0,3,2,1,1,8,7,0
1509,Myziane Maolida,fr FRA,FW,Nice,fr Ligue 1,19,10.6,12,8,5,5,2,2,4,50.0,2,5,0,5,1,13,5,0
1510,Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,23.7,55,30,35,15,5,23,39,59.0,16,24,5,19,23,78,81,1
1511,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,9.8,25,16,17,7,1,12,15,80.0,3,9,3,6,30,55,42,0
1512,Iván Marcano,es ESP,DF,Roma,it Serie A,31,9.0,8,4,4,4,0,5,8,62.5,3,13,6,7,24,32,45,0
1513,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,20.6,34,19,17,12,5,15,39,38.5,24,19,2,17,17,51,21,0
1514,Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,32.0,48,33,29,17,2,19,24,79.2,5,30,22,8,62,110,152,2
1515,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,24,27.4,56,24,27,16,13,19,45,42.2,26,34,4,30,27,83,44,0
1516,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1517,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,31.0,41,23,27,12,2,12,16,75.0,4,36,20,16,36,77,97,1
1518,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,29,26.9,60,32,34,17,9,29,62,46.8,33,29,4,25,27,87,62,0
1519,Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,22.9,39,24,28,8,3,31,38,81.6,7,29,26,3,26,65,141,0
1520,Miguel Marí,es ESP,MF,Eibar,es La Liga,21,0.8,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,2,0
1521,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,19.7,26,15,20,6,0,13,26,50.0,13,27,14,13,44,70,128,2
1522,Mariano,do DOM,FW,Real Madrid,es La Liga,24,5.0,2,1,1,1,0,0,3,0.0,3,2,0,2,0,2,2,0
1523,Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1.6,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1524,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,21.4,35,22,29,6,0,16,32,50.0,16,23,15,8,26,61,120,2
1525,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,20.0,52,28,15,31,6,21,58,36.2,37,28,5,23,40,92,32,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1526,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,21,3.2,13,8,8,5,0,4,7,57.1,3,1,0,1,7,20,13,0
1527,João Mário,pt POR,"MF,FW",Inter,it Serie A,25,12.0,28,16,9,15,4,9,31,29.0,22,14,0,14,6,34,4,1
1528,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,22.3,46,26,34,12,0,26,38,68.4,12,35,19,16,40,86,133,2
1529,Lazar Marković,rs SRB,MF,Fulham,eng Premier League,24,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
1530,Marlon,br BRA,DF,Sassuolo,it Serie A,22,16.8,29,18,25,3,1,15,21,71.4,6,22,12,10,24,53,39,0
1531,Marquinhos,br BRA,"DF,MF",Paris S-G,fr Ligue 1,24,29.9,65,41,34,28,3,31,52,59.6,21,30,13,17,44,109,84,1
1532,Roger Martí,es ESP,FW,Levante,es La Liga,27,21.0,8,6,1,4,3,1,19,5.3,18,14,1,13,4,12,9,0
1533,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,18.0,9,7,2,5,2,1,11,9.1,10,12,0,12,3,12,8,0
1534,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,32.0,55,30,29,21,5,20,38,52.6,18,38,11,27,38,93,75,1
1535,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,22.9,46,28,23,18,5,17,33,51.5,16,30,12,18,30,76,42,0
1536,Marvin Martin,fr FRA,MF,Reims,fr Ligue 1,30,6.9,2,1,0,2,0,0,6,0.0,6,2,1,1,2,4,1,0
1537,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,32.2,53,26,36,16,1,23,37,62.2,14,24,14,10,69,122,144,0
1538,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,14.5,26,15,7,17,2,5,16,31.3,11,17,5,12,31,57,13,0
1539,Lautaro Martínez,ar ARG,"FW,MF",Inter,it Serie A,20,14.9,6,5,0,2,4,2,6,33.3,4,16,0,16,3,9,7,0
1540,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,31.3,51,34,34,17,0,30,49,61.2,19,37,23,14,52,103,132,1
1541,Gelson Martins,pt POR,"FW,MF",Atlético Madrid,es La Liga,23,2.5,5,3,3,1,1,3,4,75.0,1,1,0,1,1,6,1,0
1542,Gelson Martins,pt POR,"FW,MF",Monaco,fr Ligue 1,23,15.4,20,12,8,7,5,13,32,40.6,19,9,1,8,8,28,7,0
1543,Adam Marušić,me MNE,DF,Lazio,it Serie A,25,23.5,32,15,14,14,4,16,25,64.0,9,25,4,21,24,56,36,0
1544,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,11.0,20,10,9,9,2,10,24,41.7,14,21,7,14,23,43,8,0
1545,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,20.4,28,14,13,15,0,17,29,58.6,12,21,6,15,44,72,49,0
1546,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,11.2,30,17,16,13,1,13,25,52.0,12,19,4,15,17,47,40,0
1547,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,35.0,1,1,1,0,0,0,0,,0,1,0,1,1,2,3,3
1548,Han-Noah Massengo,fr FRA,MF,Monaco,fr Ligue 1,17,0.7,2,2,2,0,0,2,5,40.0,3,0,0,0,2,4,1,0
1549,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,19.5,57,25,38,13,6,31,56,55.4,25,27,6,21,36,93,72,0
1550,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,27.0,30,21,8,14,8,7,26,26.9,19,14,0,14,17,47,27,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1551,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,30,14.3,9,4,7,1,1,6,21,28.6,15,8,1,7,6,15,6,0
1552,Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1553,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,27.6,13,9,4,4,5,1,10,10.0,9,15,2,13,3,16,22,0
1554,Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,21.5,0,0,0,0,0,0,0,,0,1,0,1,1,1,18,2
1555,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,27.1,50,30,27,19,4,30,59,50.8,29,39,18,21,31,81,53,4
1556,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,17.1,39,26,23,12,4,13,24,54.2,11,12,7,5,32,71,78,0
1557,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,17,2.1,4,1,4,0,0,1,5,20.0,4,2,0,2,0,4,1,0
1558,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,33,6.7,2,1,0,0,2,0,3,0.0,3,4,2,2,4,6,7,0
1559,Federico Mattiello,it ITA,"DF,FW",Bologna,it Serie A,23,14.8,33,20,19,9,5,15,23,65.2,8,9,3,6,20,53,43,0
1560,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,31,26.9,59,33,25,21,13,20,36,55.6,16,33,8,25,26,85,21,1
1561,José Mauri,it ITA,MF,Milan,it Serie A,22,2.3,8,4,2,6,0,2,6,33.3,4,0,0,0,5,13,0,0
1562,Stephy Mavididi,eng ENG,FW,Juventus,it Serie A,20,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
1563,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1.6,1,0,0,1,0,1,1,100.0,0,1,1,0,7,8,5,0
1564,Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,12.6,11,7,7,4,0,6,10,60.0,4,20,17,3,19,30,64,1
1565,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,24,28.5,35,24,17,15,3,21,39,53.8,18,16,3,13,22,57,46,1
1566,Alexandru Maxim,ro ROU,"MF,FW",Mainz 05,de Bundesliga,28,6.4,16,10,6,9,1,10,19,52.6,9,12,0,12,5,21,7,0
1567,Eric Maxim Choupo-Moting,cm CMR,FW,Paris S-G,fr Ligue 1,29,8.9,9,4,3,2,4,2,9,22.2,7,7,0,7,3,12,4,0
1568,Borja Mayoral,es ESP,FW,Levante,es La Liga,21,18.0,9,4,1,6,2,5,16,31.3,11,10,1,9,5,14,5,0
1569,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1.0,3,3,3,0,0,2,2,100.0,0,2,0,2,3,6,0,0
1570,Luca Mazzitelli,it ITA,MF,Genoa,it Serie A,22,3.6,5,2,3,1,1,2,3,66.7,1,4,1,3,6,11,7,0
1571,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,19,26.0,8,4,2,1,5,1,6,16.7,5,2,0,2,5,13,2,0
1572,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,23,22.3,48,32,30,16,2,19,32,59.4,13,21,12,9,19,67,66,1
1573,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2.0,0,0,0,0,0,0,3,0.0,3,2,2,0,3,3,5,0
1574,Nolan Mbemba,cg CGO,"MF,DF",Reims,fr Ligue 1,23,4.0,14,8,10,4,0,6,9,66.7,3,4,1,3,10,24,4,2
1575,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,8.2,48,32,34,12,2,19,26,73.1,7,15,4,11,7,55,22,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1576,Isaac Mbenza,be BEL,"FW,MF",Huddersfield,eng Premier League,22,11.0,10,9,5,5,0,2,4,50.0,2,4,0,4,5,15,4,0
1577,Stéphane Mbia,cm CMR,"DF,MF",Toulouse,fr Ligue 1,32,5.0,1,0,1,0,0,1,2,50.0,1,9,4,5,7,8,25,1
1578,Kara Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,5.6,12,10,10,1,1,6,8,75.0,2,4,1,3,6,18,25,0
1579,Jordi Mboula,es ESP,"FW,MF",Monaco,fr Ligue 1,19,3.1,3,0,0,1,2,3,6,50.0,3,1,0,1,1,4,5,0
1580,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,30,34.0,84,51,38,32,14,30,78,38.5,48,64,22,42,39,123,55,0
1581,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,28,25.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,2
1582,James McCarthy,ie IRL,MF,Everton,eng Premier League,27,0.2,2,1,1,1,0,0,0,,0,0,0,0,1,3,0,0
1583,Kevin McDonald,sct SCO,MF,Fulham,eng Premier League,29,9.3,15,11,6,8,1,5,13,38.5,8,8,2,6,9,24,22,0
1584,Levan Mchedlidze,ge GEO,FW,Empoli,it Serie A,28,2.3,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,5,0
1585,Weston McKennie,us USA,"MF,FW",Schalke 04,de Bundesliga,19,19.4,28,14,5,17,6,11,35,31.4,24,28,9,19,36,64,46,1
1586,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,18,17.7,36,22,16,17,3,13,44,29.5,31,30,3,27,13,49,35,0
1587,Scott McTominay,sct SCO,"MF,DF",Manchester Utd,eng Premier League,21,9.6,10,9,3,6,1,4,10,40.0,6,9,4,5,15,25,16,0
1588,Iuri Medeiros,pt POR,"MF,FW",Genoa,it Serie A,24,1.2,2,2,0,1,1,1,2,50.0,1,2,0,2,0,2,1,0
1589,Nicky Medja,ch SUI,"FW,MF",Fiorentina,it Serie A,18,0.5,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0
1590,Álvaro Medrán,es ESP,MF,Rayo Vallecano,es La Liga,24,12.8,15,8,5,6,4,6,21,28.6,15,10,1,9,17,32,9,0
1591,Ben Mee,eng ENG,DF,Burnley,eng Premier League,28,38.0,55,24,38,17,0,35,44,79.5,9,59,50,9,48,103,235,4
1592,Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,32,17.2,17,13,5,9,3,1,10,10.0,9,20,2,18,8,25,26,0
1593,Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,27,18.8,46,28,19,19,8,18,44,40.9,26,25,0,25,12,58,9,0
1594,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,24,29.5,46,21,13,22,11,23,46,50.0,23,46,6,40,29,75,26,0
1595,Farid El Melali,dz ALG,"MF,FW",Angers,fr Ligue 1,21,3.6,8,4,3,4,1,3,12,25.0,9,2,0,2,5,13,1,0
1596,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,20,22.2,17,8,7,6,4,10,26,38.5,16,17,1,16,13,30,9,0
1597,Gonzalo Melero,es ESP,MF,Huesca,es La Liga,24,14.9,26,23,5,19,2,11,48,22.9,37,14,4,10,2,28,23,0
1598,Arthur Melo,br BRA,MF,Barcelona,es La Liga,21,15.9,15,10,5,6,4,6,13,46.2,7,8,0,8,9,24,9,1
1599,Memphis,nl NED,"FW,MF",Lyon,fr Ligue 1,24,30.4,12,9,0,7,5,5,21,23.8,16,16,2,14,9,21,1,0
1600,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,27,29.6,71,42,56,13,2,31,47,66.0,16,42,22,20,48,119,73,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1601,Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,26,34.2,85,47,42,41,2,39,71,54.9,32,44,11,33,68,153,49,0
1602,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,21,26.1,61,31,23,29,9,14,53,26.4,39,32,3,29,24,85,24,0
1603,Nathaniel Mendez-Laing,eng ENG,"MF,FW",Cardiff City,eng Premier League,26,10.9,34,25,18,12,4,12,26,46.2,14,17,1,16,13,47,20,0
1604,Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,26,20.9,29,18,10,12,7,14,38,36.8,24,18,0,18,17,46,12,0
1605,Alexandre Mendy,gw GNB,FW,Guingamp,fr Ligue 1,24,8.5,5,3,0,4,1,3,8,37.5,5,3,0,3,1,6,6,0
1606,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,24,10.0,16,10,10,5,1,9,17,52.9,8,13,4,9,10,26,18,0
1607,Edouard Mendy,sn SEN,GK,Reims,fr Ligue 1,26,38.0,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,16,3
1608,Ferland Mendy,fr FRA,DF,Lyon,fr Ligue 1,23,28.1,44,28,25,14,5,14,17,82.4,3,22,5,17,34,78,53,2
1609,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,26,23.2,33,18,16,16,1,6,22,27.3,16,24,8,16,26,59,26,2
1610,Hamza Mendyl,ma MAR,DF,Schalke 04,de Bundesliga,20,6.0,17,15,6,8,3,8,18,44.4,10,11,2,9,8,25,8,0
1611,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,20,9.4,9,3,9,0,0,7,11,63.6,4,12,5,7,14,23,57,2
1612,Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,31,19.3,35,23,21,12,2,18,36,50.0,18,24,12,12,26,61,75,1
1613,Alex Meret,it ITA,GK,Napoli,it Serie A,21,12.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
1614,Mehdi Merghem,fr FRA,"FW,MF",Guingamp,fr Ligue 1,21,8.0,25,18,15,7,3,11,21,52.4,10,14,1,13,9,34,6,0
1615,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,22,22.8,50,28,19,25,6,14,52,26.9,38,37,2,35,29,79,37,1
1616,Sabin Merino,es ESP,"FW,MF",Leganés,es La Liga,26,3.3,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,4,0
1617,Martín Merquelanz,es ESP,MF,Real Sociedad,es La Liga,23,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1618,Dries Mertens,be BEL,FW,Napoli,it Serie A,31,25.0,19,11,2,7,10,1,21,4.8,20,7,0,7,13,32,3,0
1619,Roque Mesa,es ESP,MF,Sevilla,es La Liga,29,19.4,46,27,16,22,8,15,38,39.5,23,16,0,16,14,60,12,4
1620,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,31,30.1,12,7,5,3,4,1,17,5.9,16,10,0,10,3,15,1,0
1621,Romain Métanire,mg MAD,DF,Reims,fr Ligue 1,28,3.5,12,9,10,1,1,5,7,71.4,2,4,3,1,6,18,13,0
1622,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,26,17.9,44,33,25,15,4,21,35,60.0,14,13,2,11,19,63,29,0
1623,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,29,27.4,23,12,18,5,0,12,18,66.7,6,26,18,8,30,53,125,0
1624,Max Meyer,de GER,MF,Crystal Palace,eng Premier League,22,15.7,33,18,14,18,1,11,20,55.0,9,6,0,6,15,48,19,0
1625,Matt Miazga,us USA,DF,Nantes,fr Ligue 1,23,8.0,12,11,11,1,0,7,9,77.8,2,11,7,4,12,24,41,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1626,Míchel,es ESP,MF,Valladolid,es La Liga,30,28.4,60,38,25,31,4,18,73,24.7,55,40,4,36,43,103,30,1
1627,Clément Michelin,fr FRA,DF,Toulouse,fr Ligue 1,21,1.0,3,2,2,1,0,2,3,66.7,1,0,0,0,3,6,7,0
1628,Petar Mićin,rs SRB,MF,Udinese,it Serie A,19,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1629,Miguel,es ESP,FW,Valladolid,es La Liga,18,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
1630,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,21,12.4,19,16,13,6,0,7,11,63.6,4,15,7,8,21,40,47,0
1631,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,20,33.4,59,40,36,21,2,17,33,51.5,16,39,21,18,48,107,143,0
1632,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,24,26.6,19,9,1,8,10,1,20,5.0,19,7,2,5,3,22,15,0
1633,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,23,26.6,44,28,17,21,6,23,60,38.3,37,28,4,24,27,71,48,0
1634,Vanja Milinković-Savić,rs SRB,GK,SPAL,it Serie A,21,1.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1635,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,27,38.0,90,69,36,47,7,39,91,42.9,52,47,15,32,72,162,68,3
1636,Pere Milla,es ESP,"MF,FW",Eibar,es La Liga,25,3.8,7,6,1,5,1,0,5,0.0,5,4,1,3,2,9,1,0
1637,Vincenzo Millico,it ITA,MF,Torino,it Serie A,17,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1638,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,32,19.9,43,23,14,24,5,15,41,36.6,26,40,5,35,18,61,30,0
1639,Santi Mina,es ESP,FW,Valencia,es La Liga,22,20.6,17,10,1,15,1,3,25,12.0,22,19,2,17,4,21,20,0
1640,Yerry Mina,co COL,DF,Everton,eng Premier League,23,9.9,14,7,8,6,0,6,9,66.7,3,11,5,6,8,22,54,3
1641,Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,25,1.6,4,3,3,1,0,2,3,66.7,1,5,2,3,6,10,8,0
1642,Ignasi Miquel,es ESP,DF,Getafe,es La Liga,25,3.5,1,0,0,1,0,1,2,50.0,1,4,4,0,5,6,25,0
1643,Kevin Mirallas,be BEL,"FW,MF",Fiorentina,it Serie A,30,14.4,17,7,8,4,5,6,15,40.0,9,17,0,17,4,21,10,0
1644,Jorge Miramón,es ESP,DF,Huesca,es La Liga,29,27.7,73,55,49,17,7,34,53,64.2,19,34,11,23,44,117,65,1
1645,Miranda,br BRA,DF,Inter,it Serie A,33,12.9,11,7,7,4,0,4,8,50.0,4,11,7,4,14,25,48,2
1646,Antonio Mirante,it ITA,GK,Roma,it Serie A,35,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1
1647,Virgil Misidjan,nl NED,"MF,FW",Nürnberg,de Bundesliga,25,17.1,21,13,10,5,6,4,25,16.0,21,17,0,17,9,30,5,0
1648,Simone Missiroli,it ITA,MF,SPAL,it Serie A,32,30.5,58,43,31,22,5,25,49,51.0,24,44,11,33,46,104,46,0
1649,Kostas Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,30,6.4,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,5,0
1650,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,23,36.4,19,9,3,13,3,5,15,33.3,10,22,8,14,6,25,53,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1651,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,28,33.6,23,16,20,3,0,12,24,50.0,12,41,31,10,46,69,146,2
1652,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,de Bundesliga,21,20.0,61,37,33,23,5,23,49,46.9,26,32,4,28,46,107,64,0
1653,Henrikh Mkhitaryan,am ARM,"FW,MF",Arsenal,eng Premier League,29,18.2,28,22,8,17,3,6,22,27.3,16,34,2,32,16,44,13,0
1654,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,32,29.0,49,30,11,25,13,14,48,29.2,34,20,3,17,31,80,7,1
1655,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,25,9.7,16,10,3,11,2,3,20,15.0,17,14,0,14,17,33,14,0
1656,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,32,29.3,34,23,26,8,0,22,51,43.1,29,42,19,23,39,73,140,2
1657,Johan Mojica,co COL,"FW,MF",Girona,es La Liga,25,0.2,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
1658,Hakim El Mokeddem,br BRA,"FW,MF",Toulouse,fr Ligue 1,19,0.3,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
1659,Jorge Molina,es ESP,FW,Getafe,es La Liga,36,29.4,12,9,1,4,7,2,15,13.3,13,22,0,22,7,19,26,1
1660,Cristian Molinaro,it ITA,"DF,MF",Frosinone,it Serie A,35,12.9,15,10,7,7,1,3,9,33.3,6,11,4,7,15,30,43,0
1661,Victor Mollejo,es ESP,"FW,DF",Atlético Madrid,es La Liga,17,0.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
