Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
674,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,30.6,1,7,1,14.3,0.23,0.03,0.14,1.00,11.1,0,0,0,1.2,1.2,0.17,-0.2,-0.2
675,Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1.9,0,2,0,0.0,1.03,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
676,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,20.1,1,10,3,30.0,0.50,0.15,0.10,0.33,7.9,0,0,0,1.0,1.0,0.10,0.0,0.0
677,Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,3.1,0,1,1,100.0,0.32,0.32,0.00,0.00,4.6,0,0,0,0.5,0.5,0.49,-0.5,-0.5
678,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,26,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
679,Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,26,34.9,4,46,17,37.0,1.32,0.49,0.09,0.24,12.9,0,0,0,4.4,4.4,0.10,-0.4,-0.4
680,Keagan Dolly,za RSA,FW,Montpellier,fr Ligue 1,25,1.0,0,1,0,0.0,1.02,0.00,0.00,,26.4,0,0,0,0.0,0.0,0.04,0.0,0.0
681,Jaume Doménech,es ESP,GK,Valencia,es La Liga,27,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
682,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,6.9,0,2,0,0.0,0.29,0.00,0.00,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
683,Ji Dong-won,kr KOR,"MF,FW",Augsburg,de Bundesliga,27,9.9,4,22,7,31.8,2.22,0.71,0.18,0.57,19.0,0,0,0,1.6,1.6,0.07,+2.4,+2.4
684,Anastasios Donis,gr GRE,"FW,MF",Stuttgart,de Bundesliga,21,10.7,5,30,10,33.3,2.81,0.94,0.17,0.50,18.4,0,0,0,2.9,2.9,0.10,+2.1,+2.1
685,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,19,34.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
686,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,22,1.7,0,2,0,0.0,1.18,0.00,0.00,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
687,Riccardo Doratiotto,it ITA,FW,Cagliari,it Serie A,19,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
688,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,20,11.8,1,10,3,30.0,0.84,0.25,0.10,0.33,16.4,1,0,0,0.8,0.8,0.08,+0.2,+0.2
689,Mathieu Dossevi,tg TOG,"FW,MF",Toulouse,fr Ligue 1,30,27.4,4,23,9,39.1,0.84,0.33,0.17,0.44,16.5,0,0,0,2.5,2.5,0.11,+1.5,+1.5
690,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,25,34.0,5,52,16,30.8,1.53,0.47,0.10,0.31,17.6,0,0,0,6.2,6.2,0.13,-1.2,-1.2
691,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,25,3.5,0,1,1,100.0,0.28,0.28,0.00,0.00,21.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
692,Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,23,17.8,3,29,14,48.3,1.63,0.79,0.10,0.21,21.6,1,0,0,1.4,1.4,0.05,+1.6,+1.6
693,Seydou Doumbia,ci CIV,FW,Girona,es La Liga,30,6.0,2,15,9,60.0,2.50,1.50,0.13,0.22,11.4,0,0,0,2.7,2.7,0.18,-0.7,-0.7
694,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
695,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,27,14.8,2,4,2,50.0,0.27,0.13,0.50,1.00,12.9,0,0,0,0.8,0.8,0.20,+1.2,+1.2
696,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,20,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
697,Bartłomiej Drągowski,pl POL,GK,Empoli,it Serie A,20,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
698,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,24,22.7,3,31,16,51.6,1.36,0.70,0.10,0.19,17.4,1,0,0,4.1,4.1,0.13,-1.1,-1.1
699,Luke Dreher,eng ENG,FW,Crystal Palace,eng Premier League,19,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
700,Josip Drmić,ch SUI,FW,M'Gladbach,de Bundesliga,25,2.5,2,7,3,42.9,2.84,1.22,0.29,0.67,13.3,0,0,0,1.4,1.4,0.20,+0.6,+0.6
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
701,Jaroslav Drobný,cz CZE,GK,Düsseldorf,de Bundesliga,38,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
702,Óscar Duarte,cr CRC,"DF,MF",Espanyol,es La Liga,29,7.3,0,2,1,50.0,0.27,0.14,0.00,0.00,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
703,Rubén Duarte,es ESP,DF,Alavés,es La Liga,22,30.8,0,23,8,34.8,0.75,0.26,0.00,0.00,26.8,0,0,0,0.7,0.7,0.03,-0.7,-0.7
704,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,22.7,1,18,6,33.3,0.79,0.26,0.06,0.17,20.3,0,0,0,0.9,0.9,0.05,+0.1,+0.1
705,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
706,Marvin Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,9.1,1,18,10,55.6,1.97,1.09,0.06,0.10,19.4,1,0,0,1.6,1.6,0.09,-0.6,-0.6
707,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,28.5,11,54,20,37.0,1.90,0.70,0.20,0.55,19.3,6,0,0,7.0,7.0,0.13,+4.0,+4.0
708,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,34.3,5,37,14,37.8,1.08,0.41,0.14,0.36,10.6,0,0,0,3.1,3.1,0.08,+1.9,+1.9
709,Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
710,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,26,22.1,0,9,1,11.1,0.41,0.05,0.00,0.00,22.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
711,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,25,20.5,4,25,9,36.0,1.22,0.44,0.16,0.44,22.0,0,0,0,1.1,1.1,0.05,+2.9,+2.9
712,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,35.0,2,20,4,20.0,0.57,0.11,0.10,0.50,14.1,2,0,0,1.8,1.8,0.09,+0.2,+0.2
713,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,25,10.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
714,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,22.8,0,10,0,0.0,0.44,0.00,0.00,,21.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
715,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,29,21.1,4,39,7,17.9,1.85,0.33,0.05,0.29,24.5,4,2,2,4.4,2.8,0.07,-0.4,-0.8
716,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24,3.6,0,4,2,50.0,1.10,0.55,0.00,0.00,26.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1
717,Hugo Duro,es ESP,"MF,FW",Getafe,es La Liga,18,4.6,0,7,1,14.3,1.51,0.22,0.00,0.00,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
718,Raphael Dwamena,gh GHA,FW,Levante,es La Liga,22,2.5,0,4,2,50.0,1.62,0.81,0.00,0.00,13.8,0,0,0,0.7,0.7,0.17,-0.7,-0.7
719,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,24,23.7,5,63,20,31.7,2.65,0.84,0.06,0.20,20.9,4,1,1,5.0,4.2,0.07,0.0,-0.2
720,Edin Džeko,ba BIH,FW,Roma,it Serie A,32,28.7,9,131,50,38.2,4.57,1.74,0.07,0.18,15.4,0,0,0,14.5,14.5,0.11,-5.5,-5.5
721,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,32,19.4,1,43,7,16.3,2.21,0.36,0.02,0.14,25.0,4,0,0,1.8,1.8,0.04,-0.8,-0.8
722,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,27.0,3,12,5,41.7,0.45,0.19,0.25,0.60,9.2,0,0,0,1.7,1.7,0.15,+1.3,+1.3
723,Dennis Eckert,de GER,FW,Celta Vigo,es La Liga,21,2.4,0,8,3,37.5,3.33,1.25,0.00,0.00,14.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
724,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,37.5,0,10,3,30.0,0.27,0.08,0.00,0.00,13.4,0,0,0,1.1,1.1,0.11,-1.1,-1.1
725,Simone Edera,it ITA,MF,Torino,it Serie A,21,0.9,0,1,0,0.0,1.17,0.00,0.00,,15.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
726,Simone Edera,it ITA,FW,Bologna,it Serie A,21,2.2,0,8,4,50.0,3.67,1.84,0.00,0.00,21.3,0,0,0,0.7,0.7,0.09,-0.7,-0.7
727,Ederson,br BRA,GK,Manchester City,eng Premier League,24,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
728,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,12.4,4,34,12,35.3,2.75,0.97,0.12,0.33,14.2,0,0,0,4.6,4.6,0.14,-0.6,-0.6
729,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,33.9,5,45,14,31.1,1.33,0.41,0.11,0.36,20.8,0,0,0,2.1,2.1,0.05,+2.9,+2.9
730,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,29,29.4,0,15,1,6.7,0.51,0.03,0.00,0.00,22.5,0,0,0,0.9,0.9,0.06,-0.9,-0.9
731,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,7.2,0,3,0,0.0,0.42,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
732,Harvey Elliott,eng ENG,MF,Fulham,eng Premier League,15,0.2,0,1,1,100.0,4.50,4.50,0.00,0.00,16.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
733,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,26,4.2,0,7,0,0.0,1.66,0.00,0.00,,17.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
734,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,25.0,1,10,5,50.0,0.40,0.20,0.10,0.20,10.2,0,0,0,1.5,1.5,0.15,-0.5,-0.5
735,Gorka Elustondo,es ESP,"MF,DF",Rayo Vallecano,es La Liga,31,3.2,0,2,0,0.0,0.63,0.00,0.00,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0
736,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,21,29.1,2,14,3,21.4,0.48,0.10,0.14,0.67,9.5,0,0,0,1.4,1.4,0.10,+0.6,+0.6
737,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,24,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,13.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
738,Mohamed Elyounoussi,no NOR,MF,Southampton,eng Premier League,23,8.8,0,20,6,30.0,2.27,0.68,0.00,0.00,18.0,0,0,0,2.1,2.1,0.10,-2.1,-2.1
739,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,es La Liga,26,25.4,5,46,14,30.4,1.81,0.55,0.04,0.14,18.9,5,3,3,6.7,4.3,0.09,-1.7,-2.3
740,Breel Embolo,ch SUI,FW,Schalke 04,de Bundesliga,21,14.9,5,26,13,50.0,1.74,0.87,0.19,0.38,13.4,0,0,0,4.2,4.2,0.16,+0.8,+0.8
741,Emerson,br BRA,"FW,DF",Betis,es La Liga,19,3.5,0,3,1,33.3,0.85,0.28,0.00,0.00,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
742,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,23.4,9,74,24,32.4,3.16,1.03,0.12,0.38,15.1,0,0,0,7.1,7.1,0.10,+1.9,+1.9
743,Björn Engels,be BEL,DF,Reims,fr Ligue 1,23,33.0,1,9,4,44.4,0.27,0.12,0.11,0.25,8.5,0,0,0,1.1,1.1,0.12,-0.1,-0.1
744,Sergi Enrich,es ESP,FW,Eibar,es La Liga,28,28.7,7,67,16,23.9,2.34,0.56,0.10,0.44,11.2,0,0,0,10.9,10.9,0.16,-3.9,-3.9
745,Javier Eraso,es ESP,"MF,FW",Leganés,es La Liga,28,7.0,0,3,2,66.7,0.43,0.29,0.00,0.00,17.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
746,Christian Eriksen,dk DEN,MF,Tottenham,eng Premier League,26,30.8,8,83,28,33.7,2.69,0.91,0.10,0.29,23.3,12,0,0,5.4,5.4,0.07,+2.6,+2.6
747,Patrick Erras,de GER,MF,Nürnberg,de Bundesliga,23,13.6,0,8,1,12.5,0.59,0.07,0.00,0.00,15.6,0,0,0,0.8,0.7,0.09,-0.8,-0.7
748,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,25,19.9,4,22,8,36.4,1.11,0.40,0.18,0.50,17.5,0,0,0,2.9,2.9,0.17,+1.1,+1.1
749,Sergio Escudero,es ESP,"DF,FW",Sevilla,es La Liga,28,17.2,0,27,2,7.4,1.57,0.12,0.00,0.00,21.2,1,0,0,1.4,1.4,0.05,-1.4,-1.4
750,Bernardo Espinosa,co COL,DF,Girona,es La Liga,29,30.3,1,15,6,40.0,0.50,0.20,0.07,0.17,9.1,0,0,0,2.1,2.1,0.14,-1.1,-1.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
751,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,30,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
752,Alexander Esswein,de GER,"MF,FW",Stuttgart,de Bundesliga,28,13.9,0,29,9,31.0,2.09,0.65,0.00,0.00,20.3,1,0,0,1.7,1.7,0.06,-1.7,-1.7
753,Neil Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
754,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,22.6,1,15,3,20.0,0.66,0.13,0.07,0.33,27.5,3,0,0,0.5,0.5,0.03,+0.5,+0.5
755,Xabier Etxeita,es ESP,DF,Huesca,es La Liga,30,29.7,4,24,8,33.3,0.81,0.27,0.17,0.50,10.6,0,0,0,2.7,2.7,0.11,+1.3,+1.3
756,Lucas Evangelista,br BRA,"FW,MF",Nantes,fr Ligue 1,23,8.0,1,14,4,28.6,1.75,0.50,0.07,0.25,21.7,0,0,0,0.8,0.8,0.06,+0.2,+0.2
757,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,30,22.2,1,11,3,27.3,0.50,0.14,0.09,0.33,9.9,0,0,0,0.9,0.9,0.08,+0.1,+0.1
758,Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,14.9,0,8,1,12.5,0.54,0.07,0.00,0.00,10.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6
759,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,26,4.0,0,4,2,50.0,1.01,0.50,0.00,0.00,22.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2
760,Valentin Eysseric,fr FRA,"MF,FW",Nantes,fr Ligue 1,26,2.3,1,4,0,0.0,1.72,0.00,0.00,,20.3,0,1,2,1.9,0.4,0.09,-0.9,-0.4
761,Marco Fabián,mx MEX,FW,Eint Frankfurt,de Bundesliga,29,0.7,0,1,0,0.0,1.45,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
762,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,33,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
763,Fabinho,br BRA,MF,Liverpool,eng Premier League,24,22.4,1,17,4,23.5,0.76,0.18,0.06,0.25,24.2,0,0,0,1.0,1.0,0.06,0.0,0.0
764,Fábio,br BRA,"DF,FW",Nantes,fr Ligue 1,28,14.2,0,3,0,0.0,0.21,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
765,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,31,2.0,0,1,0,0.0,0.50,0.00,0.00,,17.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
766,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,31,10.7,1,10,5,50.0,0.93,0.47,0.10,0.20,17.6,1,0,0,1.5,1.5,0.15,-0.5,-0.5
767,Fabricio,es ESP,GK,Fulham,eng Premier League,30,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
768,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,29,16.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
769,Romain Faivre,fr FRA,MF,Monaco,fr Ligue 1,20,1.0,0,2,0,0.0,2.00,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
770,Fayçal Fajr,ma MAR,MF,Caen,fr Ligue 1,29,36.0,5,49,14,28.6,1.36,0.39,0.08,0.29,27.1,16,1,1,3.2,2.4,0.05,+1.8,+1.6
771,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,32,28.4,15,90,37,41.1,3.17,1.30,0.13,0.32,16.2,7,3,4,15.2,12.0,0.13,-0.2,0.0
772,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,27,7.8,0,16,3,18.8,2.05,0.38,0.00,0.00,14.7,0,0,0,1.3,1.3,0.08,-1.3,-1.3
773,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,6.7,0,3,1,33.3,0.45,0.15,0.00,0.00,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
774,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,28,17.9,6,57,20,35.1,3.18,1.12,0.11,0.30,19.0,5,0,0,5.3,5.3,0.09,+0.7,+0.7
775,Paolo Faragò,it ITA,"MF,DF",Cagliari,it Serie A,25,18.9,1,20,12,60.0,1.06,0.63,0.05,0.08,15.6,0,0,0,2.0,2.0,0.10,-1.0,-1.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
776,Mohamed Fares,dz ALG,DF,SPAL,it Serie A,22,32.8,3,57,17,29.8,1.74,0.52,0.05,0.18,21.4,1,0,0,2.9,2.9,0.05,+0.1,+0.1
777,Diego Farias,br BRA,FW,Empoli,it Serie A,28,13.3,4,36,16,44.4,2.72,1.21,0.11,0.25,15.4,0,0,0,4.9,4.9,0.14,-0.9,-0.9
778,Diego Farias,br BRA,FW,Cagliari,it Serie A,28,7.8,3,23,11,47.8,2.96,1.41,0.13,0.27,15.1,0,0,0,2.6,2.6,0.11,+0.4,+0.4
779,Andrea Favilli,it ITA,"FW,DF",Genoa,it Serie A,21,1.9,0,5,3,60.0,2.65,1.59,0.00,0.00,14.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
780,Federico Fazio,ar ARG,DF,Roma,it Serie A,31,31.2,5,30,15,50.0,0.96,0.48,0.17,0.33,11.6,0,0,0,2.5,2.5,0.08,+2.5,+2.5
781,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,29,18.9,1,16,4,25.0,0.85,0.21,0.06,0.25,11.9,0,0,0,1.6,1.6,0.10,-0.6,-0.6
782,Nabil Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,22.1,9,85,38,44.7,3.85,1.72,0.06,0.13,21.6,17,4,6,10.2,5.5,0.07,-1.2,-0.5
783,Yassin Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,0.1,0,1,0,0.0,7.50,0.00,0.00,,29.9,0,0,0,0.0,0.0,0.03,0.0,0.0
784,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,12.2,2,10,2,20.0,0.82,0.16,0.20,1.00,14.4,1,0,0,1.1,1.1,0.11,+0.9,+0.9
785,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21,14.3,1,8,2,25.0,0.56,0.14,0.13,0.50,18.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4
786,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,2.7,0,1,0,0.0,0.37,0.00,0.00,,11.7,0,0,0,0.0,0.0,0.04,0.0,0.0
787,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,8.4,0,7,3,42.9,0.84,0.36,0.00,0.00,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
788,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27,22.8,1,6,2,33.3,0.26,0.09,0.17,0.50,24.2,0,0,0,0.4,0.4,0.07,+0.6,+0.6
789,Edimilson Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,21.9,2,21,5,23.8,0.96,0.23,0.10,0.40,23.4,0,0,0,1.2,1.2,0.06,+0.8,+0.8
790,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,24.7,1,4,3,75.0,0.16,0.12,0.25,0.33,15.4,0,0,0,0.8,0.8,0.21,+0.2,+0.2
791,Aitor Fernández,es ESP,GK,Levante,es La Liga,27,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
792,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,31,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
793,Borja Fernández,es ESP,"MF,DF",Valladolid,es La Liga,37,9.3,0,5,1,20.0,0.54,0.11,0.00,0.00,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
794,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,29,16.5,0,4,1,25.0,0.24,0.06,0.00,0.00,14.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
795,Joaquín Fernández,es ESP,"DF,MF",Valladolid,es La Liga,22,9.3,1,7,2,28.6,0.75,0.21,0.14,0.50,11.5,0,0,0,0.7,0.7,0.09,+0.3,+0.3
796,Fernandinho,br BRA,MF,Manchester City,eng Premier League,33,26.4,1,30,7,23.3,1.14,0.27,0.03,0.14,23.2,0,0,0,1.6,1.6,0.05,-0.6,-0.6
797,Juan Ferney Otero,co COL,"FW,MF",Amiens,fr Ligue 1,23,24.2,2,54,14,25.9,2.23,0.58,0.04,0.14,21.6,3,0,0,3.0,3.0,0.06,-1.0,-1.0
798,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,24,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
799,David Ferreiro,es ESP,"MF,FW",Huesca,es La Liga,30,25.3,1,36,12,33.3,1.42,0.47,0.03,0.08,19.5,3,0,0,2.8,2.8,0.08,-1.8,-1.8
800,Facundo Ferreyra,ar ARG,FW,Espanyol,es La Liga,27,2.3,1,3,1,33.3,1.28,0.43,0.33,1.00,16.7,0,0,0,0.5,0.5,0.17,+0.5,+0.5
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
801,Jordan Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,20.8,2,15,3,20.0,0.72,0.14,0.13,0.67,21.7,0,0,0,0.7,0.7,0.04,+1.3,+1.3
802,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
803,Oliver Fink,de GER,MF,Düsseldorf,de Bundesliga,36,11.7,3,12,3,25.0,1.02,0.26,0.25,1.00,16.7,0,0,0,0.7,0.7,0.06,+2.3,+2.3
804,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,14.8,10,36,14,38.9,2.43,0.94,0.17,0.43,14.5,0,4,4,10.6,7.5,0.21,-0.6,-1.5
805,Roberto Firmino,br BRA,"FW,MF",Liverpool,eng Premier League,26,29.0,12,74,32,43.2,2.55,1.10,0.15,0.34,15.3,0,1,1,13.6,12.8,0.17,-1.6,-1.8
806,Junior Firpo,es ESP,"DF,FW",Betis,es La Liga,21,21.5,3,19,7,36.8,0.88,0.33,0.16,0.43,13.4,0,0,0,2.2,2.2,0.12,+0.8,+0.8
807,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,34,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
808,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
809,Sergio Floccari,it ITA,FW,SPAL,it Serie A,36,10.8,3,24,8,33.3,2.21,0.74,0.13,0.38,12.2,0,0,0,2.2,2.2,0.09,+0.8,+0.8
810,Alessandro Florenzi,it ITA,"DF,FW",Roma,it Serie A,27,24.2,3,35,9,25.7,1.44,0.37,0.09,0.33,21.3,0,0,0,2.2,2.2,0.06,+0.8,+0.8
811,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,18,3.7,1,14,6,42.9,3.76,1.61,0.07,0.17,15.5,0,0,0,2.1,2.1,0.15,-1.1,-1.1
812,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,25,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
813,Guessouma Fofana,mr MTN,MF,Guingamp,fr Ligue 1,25,5.3,0,6,0,0.0,1.13,0.00,0.00,,18.8,0,0,0,0.8,0.8,0.13,-0.8,-0.8
