Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1591,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,25.5,22,0.86,14,0,1,2,2,3,2,0.08,0,0,0,1,1,0
1592,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,9.2,11,1.20,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1593,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,3.3,5,1.53,1,4,0,0,0,0,0,0.00,0,0,0,0,0,0
1594,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,21,12.0,35,2.92,25,0,5,2,2,1,4,0.33,2,0,0,1,1,0
1595,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,13.0,24,1.84,18,0,0,4,0,2,2,0.15,1,0,0,1,0,0
1596,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2.5,4,1.57,1,1,0,2,0,0,1,0.39,1,0,0,0,0,0
1597,Maranhão,br BRA,FW,Valladolid,es La Liga,23,13.1,21,1.61,12,0,3,3,3,0,3,0.23,2,0,0,0,1,0
1598,Fernando Marçal,br BRA,"DF,MF",Wolves,eng Premier League,31,6.9,8,1.15,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1599,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,31,0.9,5,5.77,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1600,Marcelo,br BRA,"DF,MF",Real Madrid,es La Liga,32,11.7,43,3.69,33,2,5,3,0,0,3,0.26,3,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1601,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,32.3,34,1.05,30,0,0,2,1,1,0,0.00,0,0,0,0,0,0
1602,Solly March,eng ENG,"DF,MF",Brighton,eng Premier League,26,18.6,58,3.12,44,8,1,2,2,1,3,0.16,3,0,0,0,0,0
1603,Federico Marchetti,it ITA,GK,Genoa,it Serie A,37,3.7,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1604,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,17.3,28,1.61,17,11,0,0,0,0,3,0.17,2,1,0,0,0,0
1605,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,33.5,37,1.10,29,1,0,4,2,1,6,0.18,5,0,0,0,1,0
1606,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,29.4,25,0.85,24,0,0,0,1,0,1,0.03,1,0,0,0,0,0
1607,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,31,16.9,29,1.72,26,3,0,0,0,0,5,0.30,5,0,0,0,0,0
1608,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,5.7,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1609,José Mari,es ESP,MF,Cádiz,es La Liga,32,16.1,14,0.87,11,1,1,0,0,1,1,0.06,1,0,0,0,0,0
1610,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,10.0,3,0.30,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1611,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,19.6,8,0.41,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0
1612,Mariano,do DOM,FW,Real Madrid,es La Liga,26,5.7,9,1.58,4,0,1,4,0,0,1,0.18,1,0,0,0,0,0
1613,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,15.9,22,1.38,19,2,1,0,0,0,0,0.00,0,0,0,0,0,0
1614,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,23,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1615,Adrián Marín,es ESP,"DF,MF",Granada,es La Liga,23,3.0,5,1.67,4,0,0,0,0,1,2,0.67,2,0,0,0,0,0
1616,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,32.9,112,3.40,62,42,4,1,1,2,9,0.27,5,3,1,0,0,0
1617,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,23.2,10,0.43,9,0,0,0,0,1,2,0.09,2,0,0,0,0,0
1618,Marlon,br BRA,DF,Sassuolo,it Serie A,24,19.4,11,0.57,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1619,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1620,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,23.6,17,0.72,16,0,0,1,0,0,5,0.21,4,0,0,1,0,0
1621,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,17.6,4,0.23,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1622,Roger Martí,es ESP,FW,Levante,es La Liga,29,24.4,40,1.64,34,0,4,2,0,0,8,0.33,8,0,0,0,0,0
1623,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,16.4,48,2.92,31,0,7,4,6,0,9,0.55,2,0,1,2,4,0
1624,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,17.1,15,0.88,11,2,0,1,1,0,3,0.18,3,0,0,0,0,0
1625,Aarón Martín,es ESP,"DF,FW",Mainz 05,de Bundesliga,23,2.9,4,1.37,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1626,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1627,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,5.4,11,2.05,10,0,0,0,1,0,2,0.37,2,0,0,0,0,0
1628,Martinelli,br BRA,FW,Arsenal,eng Premier League,19,6.5,21,3.20,16,0,3,2,0,0,1,0.15,1,0,0,0,0,0
1629,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27,38.0,5,0.13,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0
1630,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,28.0,20,0.71,16,0,1,3,0,0,0,0.00,0,0,0,0,0,0
1631,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,20,5.1,14,2.75,11,0,2,0,1,0,1,0.20,1,0,0,0,0,0
1632,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,31,5.2,5,0.96,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1633,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1634,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,28.5,86,3.02,56,0,6,8,10,6,15,0.53,10,0,0,1,3,1
1635,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,6.0,3,0.50,3,0,0,0,0,0,1,0.17,1,0,0,0,0,0
1636,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,16.5,17,1.03,15,0,2,0,0,0,2,0.12,2,0,0,0,0,0
1637,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,25,17.2,49,2.85,35,0,5,3,5,1,9,0.52,4,0,1,1,3,0
1638,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,33.0,63,1.91,53,4,1,5,0,0,5,0.15,4,0,0,1,0,0
1639,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,34,2.2,9,4.01,4,1,2,1,1,0,1,0.45,0,0,0,1,0,0
1640,Marvin,es ESP,"DF,MF",Real Madrid,es La Liga,20,1.5,2,1.35,1,1,0,0,0,0,1,0.68,1,0,0,0,0,0
1641,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,19.6,16,0.82,12,3,0,1,0,0,1,0.05,0,1,0,0,0,0
1642,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,28.5,19,0.67,17,1,0,1,0,0,0,0.00,0,0,0,0,0,0
1643,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31,25.0,4,0.16,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1644,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,19,8.4,24,2.84,14,0,4,4,2,0,3,0.36,1,0,0,1,1,0
1645,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,0.4,2,5.63,1,0,0,0,0,1,1,2.81,0,0,0,0,0,1
1646,Arthur Masuaku,cd COD,"DF,MF",West Ham,eng Premier League,26,11.2,33,2.95,25,2,3,2,1,0,4,0.36,4,0,0,0,0,0
1647,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,22.6,43,1.90,32,0,2,4,5,0,3,0.13,1,0,1,1,0,0
1648,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,32,5.7,20,3.54,14,4,0,2,0,0,5,0.89,3,1,0,1,0,0
1649,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,17.7,43,2.43,32,3,2,2,3,1,5,0.28,4,0,0,0,1,0
1650,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,3.5,6,1.71,4,0,1,1,0,0,3,0.86,2,0,1,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1651,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,23,2.5,3,1.23,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1652,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,23,11.1,20,1.81,15,0,4,0,1,0,3,0.27,2,0,0,0,1,0
1653,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,31,12.3,24,1.95,22,0,0,2,0,0,3,0.24,3,0,0,0,0,0
1654,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,7.7,6,0.78,5,0,0,1,0,0,2,0.26,1,0,0,1,0,0
1655,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,19,2.4,4,1.64,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1656,Ryder Matos,br BRA,MF,Udinese,it Serie A,27,0.1,3,20.77,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1657,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1658,Chrislain Matsima,fr FRA,"DF,FW",Monaco,fr Ligue 1,18,3.9,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1659,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1660,Neal Maupay,fr FRA,"FW,MF",Brighton,eng Premier League,23,27.9,77,2.76,56,1,6,7,6,1,7,0.25,5,0,0,1,1,0
1661,Tony Mauricio,fr FRA,MF,Lens,fr Ligue 1,26,5.6,35,6.26,21,9,2,2,1,0,4,0.72,0,4,0,0,0,0
1662,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,22,22.6,36,1.60,17,1,7,5,6,0,7,0.31,1,0,4,2,0,0
1663,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,16.3,13,0.80,10,0,0,2,0,1,1,0.06,1,0,0,0,0,0
1664,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,31,9.1,23,2.52,18,0,2,1,2,0,2,0.22,1,0,0,0,1,0
1665,Borja Mayoral,es ESP,FW,Roma,it Serie A,23,17.2,50,2.90,36,0,4,8,2,0,7,0.41,3,0,2,1,1,0
1666,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,23,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1667,Youssef Maziz,fr FRA,"MF,FW",Metz,fr Ligue 1,22,2.9,10,3.50,6,2,1,0,1,0,0,0.00,0,0,0,0,0,0
1668,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1669,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,18.2,42,2.30,31,3,4,1,3,0,2,0.11,2,0,0,0,0,0
1670,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21,26.4,108,4.08,69,1,19,8,11,0,27,1.02,13,0,7,2,5,0
1671,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,4.8,5,1.05,3,1,0,0,0,1,0,0.00,0,0,0,0,0,0
1672,Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,de Bundesliga,20,12.9,18,1.40,12,2,0,0,4,0,3,0.23,2,0,0,0,1,0
1673,Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,18,24.6,61,2.48,41,4,3,4,8,1,6,0.24,2,0,1,2,1,0
1674,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,32,16.3,23,1.41,21,0,0,0,1,1,3,0.18,3,0,0,0,0,0
1675,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,24,14.7,31,2.11,23,0,0,5,3,0,2,0.14,0,0,0,1,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1676,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,30,30.0,3,0.10,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1677,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,29,9.1,11,1.21,9,0,0,0,1,1,1,0.11,0,0,0,0,0,1
1678,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,25,37.0,120,3.24,98,4,8,2,7,1,15,0.41,10,1,2,1,1,0
1679,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,32,26.6,58,2.18,37,2,8,5,4,2,1,0.04,1,0,0,0,0,0
1680,Weston McKennie,us USA,MF,Juventus,it Serie A,21,18.9,55,2.91,47,0,4,4,0,0,4,0.21,3,0,0,1,0,0
1681,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,20,34.1,93,2.73,49,26,5,2,10,1,10,0.29,5,3,1,0,0,1
1682,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,23,23.7,33,1.40,24,0,2,2,3,2,3,0.13,1,0,1,0,0,1
1683,Gary Medel,cl CHI,"DF,MF",Bologna,it Serie A,32,5.7,5,0.88,5,0,0,0,0,0,2,0.35,2,0,0,0,0,0
1684,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,22.3,31,1.39,29,0,0,1,1,0,1,0.04,1,0,0,0,0,0
1685,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,7.1,5,0.70,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0
1686,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,29.9,13,0.43,8,2,0,2,1,0,1,0.03,1,0,0,0,0,0
1687,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,0.1,1,18.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1688,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,29,9.1,39,4.28,33,1,1,2,2,0,3,0.33,3,0,0,0,0,0
1689,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,26,10.2,17,1.66,14,0,1,2,0,0,4,0.39,2,0,0,2,0,0
1690,Soualiho Meïté,fr FRA,MF,Milan,it Serie A,26,6.5,16,2.45,12,0,1,1,1,1,2,0.31,2,0,0,0,0,0
1691,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1692,Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,23,4.6,10,2.17,5,0,1,1,3,0,2,0.43,1,0,0,0,1,0
1693,Filippo Melegoni,it ITA,"MF,DF",Genoa,it Serie A,21,4.3,7,1.62,3,2,0,1,0,1,0,0.00,0,0,0,0,0,0
1694,Gonzalo Melero,es ESP,"MF,FW",Levante,es La Liga,26,20.6,49,2.38,37,0,1,4,4,3,4,0.19,2,0,0,2,0,0
1695,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,25.9,41,1.59,33,3,3,0,1,1,8,0.31,5,0,2,0,1,0
1696,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,12.9,25,1.94,24,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1697,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,32.5,165,5.08,97,31,17,8,9,3,25,0.77,17,2,4,0,2,0
1698,Houboulang Mendes,fr FRA,DF,Lorient,fr Ligue 1,22,14.4,15,1.04,11,2,0,0,2,0,0,0.00,0,0,0,0,0,0
1699,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,18.1,8,0.44,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1700,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,24.9,60,2.41,54,0,1,2,1,2,5,0.20,5,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1701,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,23,29.7,61,2.06,46,2,3,4,6,0,13,0.44,7,0,1,3,2,0
1702,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,30,23.2,33,1.42,20,1,2,4,5,1,3,0.13,1,1,0,0,1,0
1703,Eñaut Mendía,es ESP,FW,Eibar,es La Liga,21,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1704,Batista Mendy,fr FRA,MF,Nantes,fr Ligue 1,20,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1705,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,10.6,19,1.79,14,0,4,1,0,0,2,0.19,1,0,1,0,0,0
1706,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,28,30.5,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1707,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,28,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1708,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,24.5,47,1.92,41,0,2,0,4,0,1,0.04,1,0,0,0,0,0
1709,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,28,16.2,22,1.36,14,0,0,0,5,3,2,0.12,2,0,0,0,0,0
1710,Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,de Bundesliga,22,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1711,Levent Mercan,de GER,FW,Schalke 04,de Bundesliga,19,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1712,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,14.4,9,0.62,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1713,Alex Meret,it ITA,GK,Napoli,it Serie A,23,22.0,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1714,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,24,23.9,60,2.51,45,0,1,6,4,4,8,0.33,7,0,0,1,0,0
1715,Martín Merquelanz,es ESP,"MF,FW",Real Sociedad,es La Liga,25,6.1,23,3.76,15,7,0,0,1,0,1,0.16,0,1,0,0,0,0
1716,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,4.6,1,0.27,0,0,1,0,0,0,1,0.27,0,0,1,0,0,0
1717,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,33,16.2,62,3.83,50,4,1,3,1,3,10,0.62,8,0,0,0,1,1
1718,Roque Mesa,es ESP,MF,Valladolid,es La Liga,31,19.6,46,2.35,35,5,2,0,3,1,0,0.00,0,0,0,0,0,0
1719,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,20,35.0,7,0.20,4,2,0,0,1,0,1,0.03,1,0,0,0,0,0
1720,Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,33,33.6,241,7.17,141,20,40,12,28,0,34,1.01,21,1,7,3,2,0
1721,Junior Messias,br BRA,"MF,FW",Crotone,it Serie A,29,35.7,112,3.14,49,10,21,17,11,4,16,0.45,5,2,1,4,1,3
1722,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,16.4,28,1.71,22,1,1,2,1,1,2,0.12,1,0,0,1,0,0
1723,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,7.9,2,0.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1724,Max Meyer,de GER,MF,Köln,de Bundesliga,24,3.9,10,2.56,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1725,Omenuke Mfulu,cd COD,MF,Elche,es La Liga,26,8.8,5,0.57,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1726,Míchel,es ESP,MF,Valladolid,es La Liga,32,10.5,37,3.52,26,6,1,3,0,1,2,0.19,1,0,0,1,0,0
1727,Jonas Michel Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1728,Jonas Michelbrink,de GER,MF,Hertha BSC,de Bundesliga,19,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1729,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,12.8,31,2.42,23,5,0,2,0,1,4,0.31,4,0,0,0,0,0
1730,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,17,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1731,Petar Mićin,rs SRB,MF,Udinese,it Serie A,21,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1732,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,23,17.1,5,0.29,4,0,0,0,1,0,1,0.06,0,0,0,0,1,0
1733,Valentin Mihaila,ro ROU,"FW,MF",Parma,it Serie A,20,7.8,19,2.45,14,0,3,1,1,0,2,0.26,1,0,0,0,1,0
1734,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,22,33.7,23,0.68,18,1,1,3,0,0,4,0.12,2,0,0,2,0,0
1735,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,26,13.6,28,2.07,18,0,3,3,2,2,4,0.30,3,0,1,0,0,0
1736,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,25,30.5,94,3.08,77,1,2,6,4,4,17,0.56,15,0,0,0,1,1
1737,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,23,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1738,Éder Militão,br BRA,DF,Real Madrid,es La Liga,22,12.6,9,0.71,9,0,0,0,0,0,2,0.16,2,0,0,0,0,0
1739,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,29,26.2,49,1.87,31,14,1,2,1,0,3,0.11,3,0,0,0,0,0
1740,Luis Milla,es ESP,MF,Granada,es La Liga,25,13.9,35,2.52,22,9,2,0,1,1,4,0.29,3,0,0,0,0,1
1741,Pere Milla,es ESP,"FW,MF",Elche,es La Liga,27,22.0,40,1.82,21,0,2,8,8,1,7,0.32,5,0,1,1,0,0
1742,Álex Millán,es ESP,FW,Villarreal,es La Liga,20,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1743,Vincenzo Millico,it ITA,"FW,MF",Torino,it Serie A,19,0.2,1,4.29,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1744,Enzo Millot,fr FRA,MF,Monaco,fr Ligue 1,18,0.5,1,2.20,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1745,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,34,11.9,27,2.27,22,3,1,1,0,0,1,0.08,0,1,0,0,0,0
1746,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,24,26.8,38,1.42,24,0,1,5,8,0,6,0.22,2,0,0,0,4,0
1747,Yerry Mina,co COL,DF,Everton,eng Premier League,25,21.5,6,0.28,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1748,Takumi Minamino,jp JPN,MF,Southampton,eng Premier League,25,7.9,15,1.90,11,0,0,2,2,0,1,0.13,1,0,0,0,0,0
1749,Takumi Minamino,jp JPN,"MF,FW",Liverpool,eng Premier League,25,3.3,7,2.15,4,0,1,1,1,0,1,0.31,0,0,1,0,0,0
1750,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27,35.5,23,0.65,17,2,1,2,0,1,2,0.06,2,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1751,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21,21.1,21,0.99,16,0,1,1,1,2,4,0.19,4,0,0,0,0,0
1752,Rafa Mir,es ESP,FW,Huesca,es La Liga,23,32.0,31,0.97,22,2,3,3,1,0,4,0.13,2,1,0,0,1,0
1753,Jorge Miramón,es ESP,DF,Levante,es La Liga,31,19.2,45,2.34,41,0,2,1,1,0,6,0.31,5,0,0,0,1,0
1754,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,24,7.5,34,4.53,25,3,1,2,3,0,5,0.67,4,0,0,1,0,0
1755,Juan Miranda,es ESP,DF,Betis,es La Liga,20,18.4,25,1.36,20,3,0,1,1,0,4,0.22,3,1,0,0,0,0
1756,Antonio Mirante,it ITA,GK,Roma,it Serie A,37,12.8,3,0.25,3,0,0,0,0,0,2,0.17,2,0,0,0,0,0
1757,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20,19.0,12,0.63,11,0,0,0,0,1,3,0.16,3,0,0,0,0,0
1758,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,25,15.6,44,2.82,34,1,3,1,5,0,5,0.32,3,0,1,1,0,0
1759,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,30,30.9,17,0.55,10,3,0,2,2,0,1,0.03,1,0,0,0,0,0
1760,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,de Bundesliga,23,20.0,44,2.20,35,3,2,3,0,1,2,0.10,2,0,0,0,0,0
1761,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,it Serie A,31,30.5,117,3.97,93,1,10,8,5,0,17,0.58,14,0,1,1,1,0
1762,Jakub Moder,pl POL,"DF,MF",Brighton,eng Premier League,21,7.2,12,1.67,9,1,0,1,0,1,1,0.14,1,0,0,0,0,0
1763,Anthony Modeste,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,32,3.3,3,0.92,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
